feature,importance,C_value
BACT.1,2.0859929122718848,10.0
Adenocarcinoma,0.17993953848450442,10.0
TNMIV,0.15421053630799056,10.0
TNMCOD,0.12147340215957787,10.0
Linea1Cisplatino,0.11923526962619312,10.0
Neutrófilos_sum,0.11192482285469235,10.0
Linea1Vinorelbina,0.11046728152107256,10.0
Leucocitos_sum,0.0970203111434592,10.0
HistOtros,0.09446746321545901,10.0
Plaquetas_kurtosis,0.0929940600483789,10.0
Plaquetas_max,0.08525040901990405,10.0
Pembrolizumab,0.08394989453020002,10.0
Alcohol,0.07989908325965597,10.0
Sodio_min,0.07623809217126803,10.0
Gemcitabina,0.074728587233019,10.0
Obesidad,0.07370100872339376,10.0
LDH_homogeneous,0.07366351577349657,10.0
Potasio_quartile3,0.07210038960763031,10.0
CAurinario,0.07012063863460537,10.0
Plaquetas_iqr,0.06603142202607501,10.0
Alectinib,0.06600358099830703,10.0
TTPa (s)_homogeneous,0.0650267717075781,10.0
TTPa (s)_sum,0.06291335081864524,10.0
Creatinina_median,0.0627700935208663,10.0
Adenoescamoso,0.06056960440307844,10.0
GGT_homogeneous,0.06032130064857322,10.0
Sodio_sum,0.05940318409948905,10.0
Albumina_max,0.05915079424620926,10.0
Linfocitos_min,0.05791720296040337,10.0
TTPa (s)_std,0.05695170591489022,10.0
Albumina_iqr,0.05613618629102648,10.0
Hemoglobina_max,0.05569263647769837,10.0
Fosfatasa Alcalina_min,0.054160977696245186,10.0
DM,0.05396060349124262,10.0
GGT_max,0.053480127533050356,10.0
Sodio_median,0.0534415880211966,10.0
Hemoglobina_min,0.053072909747682785,10.0
Neutrófilos_quartile1,0.052684804656030704,10.0
Glucosa_min,0.052642781943372546,10.0
CAORL,0.052473878865337296,10.0
Calcio_max,0.049680664220296426,10.0
Linfocitos_quartile3,0.04942296761971749,10.0
missingindicator_TTPa (s)_initial,0.04842854049849176,10.0
missingindicator_GGT_initial,0.04803238398666083,10.0
Glucosa_quartile1,0.04745541699148735,10.0
LDH_sum,0.047118299451124446,10.0
Bilirrubina total_kurtosis,0.0469913599105311,10.0
missingindicator_TP (s)_initial,0.04694554925262248,10.0
Afatinib,0.046361770412038504,10.0
Linea1Gemcitabina,0.046236413715922256,10.0
Glucosa_skewness,0.04618081955711335,10.0
Fosfatasa Alcalina_quartile3,0.045974113822377934,10.0
Potasio_min,0.04530594057030158,10.0
Bilirrubina total_sum,0.04440412985546397,10.0
NeoHEM,0.04412617170249077,10.0
GGT_kurtosis,0.04206016878628855,10.0
GPT_kurtosis,0.041499959462446424,10.0
LDH_quartile3,0.041404850469066896,10.0
LDH_skewness,0.03987899462370161,10.0
Sodio_std,0.039526158433445806,10.0
GPT_iqr,0.03896478015429765,10.0
Linfocitos_homogeneous,0.03844906604777557,10.0
Linea1Pemetrexed,0.03838408285872794,10.0
Sodio_quartile1,0.038377725635440604,10.0
Irinotecan,0.038341614133194035,10.0
Linfocitos_sum,0.03796609630685221,10.0
GOT_min,0.03765639071406866,10.0
Neutrófilos_initial,0.037424952631385074,10.0
Bilirrubina total_max,0.037197015773041124,10.0
Glucosa_sum,0.03670132937108116,10.0
Sodio_homogeneous,0.03635294590631846,10.0
Potasio_sum,0.03625181601594363,10.0
Linfocitos_initial,0.03596990044208158,10.0
Plaquetas_sum,0.03580949035640499,10.0
Albumina_median,0.03575675807397631,10.0
missingindicator_LDH_initial,0.03564795148375904,10.0
Bilirrubina total_homogeneous,0.03529876700593446,10.0
GPT_homogeneous,0.03485128765213092,10.0
Hemoglobina_quartile1,0.03483080888527586,10.0
Neutrófilos_kurtosis,0.03455101406424427,10.0
Potasio_quartile1,0.03433606098136323,10.0
Hemoglobina_initial,0.03397479602258058,10.0
Neutrófilos_skewness,0.03366272872177764,10.0
Lorlatinib,0.03345094455308438,10.0
missingindicator_Calcio_initial,0.03311637456716172,10.0
GGT_quartile1,0.03310748757906664,10.0
Fosfatasa Alcalina_iqr,0.03290560667408979,10.0
missingindicator_Plaquetas_initial,0.03279025781315358,10.0
missingindicator_Linfocitos_initial,0.03279025781315358,10.0
Hemoglobina_median,0.03263890055370485,10.0
CIsquémica,0.03231778626224705,10.0
GGT_min,0.03210884238593381,10.0
Hemoglobina_sum,0.031982473410268594,10.0
Radioterapia,0.03173372071796866,10.0
Neutrófilos_median,0.031585901658705354,10.0
Calcio_median,0.03138803954982285,10.0
missingindicator_Fosfatasa Alcalina_initial,0.03138150027554521,10.0
Leucocitos_initial,0.031334016116275,10.0
TP (s)_std,0.031301263276915875,10.0
missingindicator_Neutrófilos_initial,0.030980081202961193,10.0
missingindicator_Hemoglobina_initial,0.030980081202961193,10.0
missingindicator_Leucocitos_initial,0.030980081202961193,10.0
LDH_rms,0.030916554253516672,10.0
Glucosa_max,0.030782342331628094,10.0
CAneuroendocrino,0.03067959574716323,10.0
Nivolumab,0.030638437847911957,10.0
Osimertinib,0.029935471086121507,10.0
Carboplatino,0.02984073835407621,10.0
Pemetrexed,0.02984073835407621,10.0
Linea1Carbo,0.02956042427656708,10.0
Potasio_median,0.029286361755641425,10.0
Leucocitos_iqr,0.02921830091684594,10.0
OtrosFarmacos,0.029186476887402713,10.0
LDH_median,0.029150628754020757,10.0
TTPa (s)_quartile3,0.028848899301811247,10.0
TP (s)_homogeneous,0.028548747270842098,10.0
Plaquetas_homogeneous,0.02852362353276716,10.0
Fosfatasa Alcalina_homogeneous,0.02808987695983379,10.0
