feature,importance,C_value
BACT.1,2.09641512363634,10.0
TNMIV,0.16841323928289956,10.0
Adenocarcinoma,0.16271166853952507,10.0
TNMCOD,0.12646214373733383,10.0
Linea1Cisplatino,0.11832454757971385,10.0
HistOtros,0.10560933609414519,10.0
Neutrófilos_sum,0.09313823174556085,10.0
Sodio_min,0.09305931001347478,10.0
Gemcitabina,0.08916564115618952,10.0
Leucocitos_sum,0.08861101335146516,10.0
Linea1Vinorelbina,0.08431395621792508,10.0
Pembrolizumab,0.08256817318450285,10.0
Plaquetas_kurtosis,0.0791742207113469,10.0
Plaquetas_max,0.07063334421300975,10.0
Alcohol,0.0656829360760352,10.0
TTPa (s)_homogeneous,0.06381734142083248,10.0
Neutrófilos_quartile1,0.06375998293748109,10.0
Hemoglobina_initial,0.06329334617424544,10.0
Alectinib,0.06271291120230607,10.0
TTPa (s)_sum,0.061671155277602134,10.0
Adenoescamoso,0.06026099826138026,10.0
TTPa (s)_std,0.0597312921221498,10.0
LDH_homogeneous,0.05920853026053585,10.0
Sodio_sum,0.05872867293762547,10.0
Hemoglobina_min,0.05830630740445663,10.0
Albumina_iqr,0.05771767620438458,10.0
TP (s)_std,0.05726698463122739,10.0
Linfocitos_min,0.05710482017894855,10.0
Linfocitos_median,0.05694029160318134,10.0
GGT_homogeneous,0.05643419243255443,10.0
LDH_sum,0.05584714786590876,10.0
Fosfatasa Alcalina_min,0.05572038240524649,10.0
Bilirrubina total_min,0.05560715699175003,10.0
Fosfatasa Alcalina_iqr,0.05418145672838378,10.0
Glucosa_sum,0.05416291093832504,10.0
Linfocitos_sum,0.05358642280363288,10.0
Plaquetas_iqr,0.05323146415733185,10.0
Sodio_iqr,0.05193080733259198,10.0
Docetaxel,0.05187331834451981,10.0
Fosfatasa Alcalina_kurtosis,0.05170914723359999,10.0
CAORL,0.05052283017982153,10.0
DM,0.05019304632712017,10.0
Potasio_sum,0.049769522904900325,10.0
Obesidad,0.04974580491136259,10.0
Hemoglobina_max,0.049483460793886484,10.0
GPT_homogeneous,0.04941169308218972,10.0
Potasio_quartile3,0.04873209810292047,10.0
Linea1Etoposido,0.048488203395394246,10.0
NeoHEM,0.04770334662078404,10.0
Bilirrubina total_homogeneous,0.04745167455407128,10.0
Nivolumab,0.04716820182697191,10.0
Albumina_max,0.046846037238077995,10.0
OtrosFarmacos,0.046772522251241684,10.0
Glucosa_skewness,0.04640632142060588,10.0
CAurinario,0.046049301239168526,10.0
Glucosa_median,0.04484100857154935,10.0
Linea1Pemetrexed,0.04412429729716827,10.0
CAneuroendocrino,0.04384394873582214,10.0
