index,feature,importance
101,Urea_sum,0.04102272810303418
89,Glucosa_sum,0.040752034845112924
53,Neutrófilos_sum,0.04004004095849232
29,Leucocitos_sum,0.03965310572011876
125,Sodio_sum,0.03815021025885794
130,Sodio_iqr,0.03776207258477937
48,Neutrófilos_min,0.03747241658127113
108,Creatinina_min,0.03658746033303103
65,TP (s)_sum,0.03637575733119667
20,Plaquetas_quartile1,0.03631143821358956
58,Neutrófilos_iqr,0.036141133835624284
14,Plaquetas_mean,0.036066857555764754
137,Potasio_sum,0.0355014212335598
75,TTPa (s)_median,0.03543962388987802
24,Leucocitos_min,0.03542872782169794
163,GOT_kurtosis,0.035403597952447116
0,Hemoglobina_min,0.035157637791039226
8,Hemoglobina_quartile1,0.03465714261640668
78,TTPa (s)_skewness,0.03457738918099697
216,Albumina_min,0.03428434522180892
142,Potasio_iqr,0.03410022474265511
120,Sodio_min,0.03356845644219268
34,Leucocitos_iqr,0.03344547507162655
77,TTPa (s)_sum,0.033354565048146496
11,Hemoglobina_rms,0.03326297869673951
5,Hemoglobina_sum,0.033046517914634733
6,Hemoglobina_skewness,0.032163224712164436
70,TP (s)_iqr,0.03027341534313295
