index,feature,importance
58,Neutrófilos_sum,0.006624660021170998
110,Urea_sum,0.006062764277701549
32,Leucocitos_sum,0.0059853343632471105
97,Glucosa_sum,0.005724439896402072
93,Glucosa_max,0.005209208155730347
137,Sodio_skewness,0.005180474783039539
37,Leucocitos_iqr,0.005034331914598498
136,Sodio_sum,0.004895217238225095
248,LDH_min,0.0047130525970348345
96,Glucosa_std,0.004646633388596931
154,Potasio_iqr,0.004600227184148943
153,Potasio_quartile3,0.004513003353795415
123,Creatinina_sum,0.004474829172684522
20,Plaquetas_skewness,0.0044315190617059885
6,Hemoglobina_sum,0.004404230166034342
71,TP (s)_sum,0.004356693814448988
138,Sodio_kurtosis,0.004341264640061656
145,Potasio_max,0.004280481424799733
63,Neutrófilos_iqr,0.004258944758431539
189,GPT_skewness,0.004252257057593068
315,Linea1Pembro,0.004229850589848714
102,Glucosa_iqr,0.004194459573301283
264,Neutrófilos_initial,0.004161896603747146
149,Potasio_sum,0.004157564667333381
148,Potasio_std,0.00415748171917052
131,Sodio_min,0.004134007976461883
141,Sodio_iqr,0.0041330333924270764
256,LDH_quartile1,0.004086075001207005
162,Calcio_sum,0.0040844140657629105
99,Glucosa_kurtosis,0.004042283019999432
163,Calcio_skewness,0.003968381829425555
21,Plaquetas_kurtosis,0.003872014072145267
158,Calcio_max,0.0038115602659857186
190,GPT_kurtosis,0.0037994450497077703
278,Albumina_initial,0.0037907680516244104
119,Creatinina_max,0.0037904059055628085
202,GGT_skewness,0.0037866929067895553
109,Urea_std,0.0037700920106183925
115,Urea_iqr,0.003759624612628123
155,Potasio_rms,0.003755796616510887
262,Leucocitos_initial,0.0037350657149255494
98,Glucosa_skewness,0.003720755364480103
343,CAurinario,0.0036994069689381317
228,Bilirrubina total_skewness,0.00368145943748645
176,GOT_skewness,0.003646543146023798
103,Glucosa_rms,0.003638140154567104
122,Creatinina_std,0.003631926339940781
84,TTPa (s)_sum,0.0035750994279433314
251,LDH_median,0.00357194679961666
281,Edad,0.0035700515779809993
240,Albumina_sum,0.0035599642546258027
273,GOT_initial,0.003559905878977238
265,TP (s)_initial,0.0035272048629628712
266,TTPa (s)_initial,0.0035239327117567547
177,GOT_kurtosis,0.003515660642215029
144,Potasio_min,0.003500953361392748
351,EnfNRL,0.003499676067634076
106,Urea_max,0.003487809285511883
114,Urea_quartile3,0.0034862201405474534
236,Albumina_max,0.0034504277805926568
101,Glucosa_quartile3,0.0034476856761691483
146,Potasio_mean,0.003437087924025529
244,Albumina_quartile3,0.003413027788157863
116,Urea_rms,0.0034047980911599248
17,Plaquetas_median,0.0033954103359953806
274,GPT_initial,0.003380991619473104
279,LDH_initial,0.003367008688742334
210,Fosfatasa Alcalina_max,0.003363124715851342
72,TP (s)_skewness,0.0033543431787858816
166,Calcio_quartile3,0.0033391551747762624
214,Fosfatasa Alcalina_sum,0.003326285286935538
108,Urea_median,0.0032987027046258713
203,GGT_kurtosis,0.003269372029080754
167,Calcio_iqr,0.0032420594328270193
124,Creatinina_skewness,0.0032347584932663786
53,Neutrófilos_min,0.003224241702321112
14,Plaquetas_min,0.003213237844227195
238,Albumina_median,0.0031953973370877613
178,GOT_quartile1,0.003188807273594436
107,Urea_mean,0.0031757031881913846
1,Hemoglobina_min,0.0031644310287117687
73,TP (s)_kurtosis,0.003158964456955999
260,Hemoglobina_initial,0.0031477042764606914
250,LDH_mean,0.0031419829344266842
213,Fosfatasa Alcalina_std,0.0031416593083404393
235,Albumina_min,0.0031344582345662945
128,Creatinina_iqr,0.003132769762501808
135,Sodio_std,0.003128257089384391
129,Creatinina_rms,0.003127895296362335
268,Urea_initial,0.003120092850870291
44,Linfocitos_std,0.003109669064743463
272,Calcio_initial,0.003108125248109425
50,Linfocitos_iqr,0.003095384863212514
237,Albumina_mean,0.00309022944669819
276,Fosfatasa Alcalina_initial,0.0030761454496749984
113,Urea_quartile1,0.003072179814191284
241,Albumina_skewness,0.0030638089565310873
246,Albumina_rms,0.003060619131555981
94,Glucosa_mean,0.0030377862185206814
267,Glucosa_initial,0.003026681744175661
335,CAORL,0.003022029426639479
261,Plaquetas_initial,0.0030187510400298263
271,Potasio_initial,0.003018269516490716
257,LDH_quartile3,0.003017750843970759
270,Sodio_initial,0.003008883024417155
12,Hemoglobina_rms,0.003007378922146312
170,GOT_min,0.0029654724650213563
173,GOT_median,0.0029630053641288593
280,Sexo,0.0029575051795083457
631,missingindicator_LDH_initial,0.0029499987479789705
45,Linfocitos_sum,0.0029385186657385895
259,LDH_rms,0.0029307289048174684
27,Leucocitos_min,0.0029293169024574663
46,Linfocitos_skewness,0.0029230271252542067
147,Potasio_median,0.002911036684652823
22,Plaquetas_quartile1,0.002908160045395987
126,Creatinina_quartile1,0.002907276223035318
253,LDH_sum,0.0029072350582621804
7,Hemoglobina_skewness,0.002903068036199582
269,Creatinina_initial,0.0028957081918442994
127,Creatinina_quartile3,0.002892325275263949
152,Potasio_quartile1,0.002883543013766591
120,Creatinina_mean,0.0028738379517250457
95,Glucosa_median,0.002869916276324137
3,Hemoglobina_mean,0.002869655737202644
243,Albumina_quartile1,0.002864402564539209
209,Fosfatasa Alcalina_min,0.0028594611820491446
160,Calcio_median,0.0028506856253758405
2,Hemoglobina_max,0.0028506845221465847
79,TTPa (s)_min,0.002828651660241629
5,Hemoglobina_std,0.0028278814114604646
62,Neutrófilos_quartile3,0.0028260943207875063
249,LDH_max,0.0028210198808650546
16,Plaquetas_mean,0.002805096755202941
4,Hemoglobina_median,0.002792411340968779
9,Hemoglobina_quartile1,0.0027913881556436058
196,GGT_min,0.0027865993272352153
175,GOT_sum,0.0027859381464518844
10,Hemoglobina_quartile3,0.0027847938928342825
74,TP (s)_quartile1,0.002781103307960576
111,Urea_skewness,0.0027777962924908873
68,TP (s)_mean,0.002770924693700671
252,LDH_std,0.0027709246214972865
216,Fosfatasa Alcalina_kurtosis,0.002769975023485209
23,Plaquetas_quartile3,0.002760619822249737
263,Linfocitos_initial,0.0027596771600597505
139,Sodio_quartile1,0.002746840191416127
66,TP (s)_min,0.0027388496009733993
49,Linfocitos_quartile3,0.002736179542354804
77,TP (s)_rms,0.0027257582029159835
150,Potasio_skewness,0.002717836329722135
168,Calcio_rms,0.002716752199073902
353,EnfCerebroVascular,0.0027052571233888447
33,Leucocitos_skewness,0.0027010302280904633
258,LDH_iqr,0.002696290544804717
242,Albumina_kurtosis,0.002693238603100776
180,GOT_iqr,0.0026876122988188813
321,Radioterapia,0.0026874042270267997
215,Fosfatasa Alcalina_skewness,0.0026867342049492577
220,Fosfatasa Alcalina_rms,0.002686261540034308
121,Creatinina_median,0.0026822885253519426
100,Glucosa_quartile1,0.0026791263342803976
628,missingindicator_Fosfatasa Alcalina_initial,0.0026683235433343686
204,GGT_quartile1,0.002666809058402121
229,Bilirrubina total_kurtosis,0.002666717585899527
254,LDH_skewness,0.002664428440602801
179,GOT_quartile3,0.00264893329423668
36,Leucocitos_quartile3,0.0026413917504009413
69,TP (s)_median,0.0026410246873108455
43,Linfocitos_median,0.0026406499400274362
132,Sodio_max,0.0026233412061793244
8,Hemoglobina_kurtosis,0.0026221932054996825
161,Calcio_std,0.002602330603155708
125,Creatinina_kurtosis,0.002601503829552143
159,Calcio_mean,0.0025907683688151484
47,Linfocitos_kurtosis,0.002590131526587636
67,TP (s)_max,0.0025853865547981318
157,Calcio_min,0.0025786111694236086
142,Sodio_rms,0.0025693681742771845
19,Plaquetas_sum,0.002560772990332469
133,Sodio_mean,0.0025560523963483158
118,Creatinina_min,0.0025542531387440304
25,Plaquetas_rms,0.002548102391127702
140,Sodio_quartile3,0.0025423804289797045
219,Fosfatasa Alcalina_iqr,0.002531456168961207
211,Fosfatasa Alcalina_mean,0.0025185258072469106
199,GGT_median,0.002515550487604692
618,missingindicator_TTPa (s)_initial,0.00251496133192087
75,TP (s)_quartile3,0.002508513178037086
217,Fosfatasa Alcalina_quartile1,0.002506213930031365
61,Neutrófilos_quartile1,0.0024871170624963575
288,Cisplatino,0.0024782706704375617
112,Urea_kurtosis,0.0024736875266686644
34,Leucocitos_kurtosis,0.002470590129027688
105,Urea_min,0.002457059613520235
352,AIT,0.002456132267428822
11,Hemoglobina_iqr,0.0024541181705552374
332,EPOCAsma,0.0024531232367574216
92,Glucosa_min,0.002450656864800599
76,TP (s)_iqr,0.002436542736619442
57,Neutrófilos_std,0.0024356872590413493
59,Neutrófilos_skewness,0.002433835846734451
41,Linfocitos_max,0.0024289456704916844
193,GPT_iqr,0.002423820415413247
165,Calcio_quartile1,0.0024228403101783135
314,Linea1Pemetrexed,0.002419935290077773
184,GPT_max,0.002418453771478109
171,GOT_max,0.00240854080223739
89,TTPa (s)_iqr,0.002407589990764559
87,TTPa (s)_quartile1,0.0024062731981941256
245,Albumina_iqr,0.0023980957850039918
188,GPT_sum,0.0023900599148732275
172,GOT_mean,0.002387363924043397
70,TP (s)_std,0.0023820707510278996
218,Fosfatasa Alcalina_quartile3,0.0023775315315050297
255,LDH_kurtosis,0.002377118314537947
42,Linfocitos_mean,0.002375693453769025
617,missingindicator_TP (s)_initial,0.002363952836261467
223,Bilirrubina total_max,0.0023611365688044595
60,Neutrófilos_kurtosis,0.002356845611162185
35,Leucocitos_quartile1,0.0023553484451857612
55,Neutrófilos_mean,0.00235249602391861
222,Bilirrubina total_min,0.0023469979193614775
212,Fosfatasa Alcalina_median,0.002346332941651601
40,Linfocitos_min,0.0023444363393978
31,Leucocitos_std,0.0023417403040317344
174,GOT_std,0.0023314497867621795
239,Albumina_std,0.0023305786628027235
319,TNMIV,0.0023277633599256965
30,Leucocitos_median,0.0023179778441041253
15,Plaquetas_max,0.0023083514618255753
164,Calcio_kurtosis,0.002307738123388431
51,Linfocitos_rms,0.0023008976875013823
48,Linfocitos_quartile1,0.002300183564868926
134,Sodio_median,0.0022954351495318753
277,Bilirrubina total_initial,0.002295177863416684
187,GPT_std,0.002293436752860731
56,Neutrófilos_median,0.0022917826158320273
275,GGT_initial,0.0022876777067603804
54,Neutrófilos_max,0.002281124079963628
302,Pembrolizumab,0.0022781382824605765
227,Bilirrubina total_sum,0.0022743769993555387
201,GGT_sum,0.002269445604836959
29,Leucocitos_mean,0.002268894610005256
194,GPT_rms,0.002268344378785771
82,TTPa (s)_median,0.0022616184207529142
18,Plaquetas_std,0.0022583309855015443
64,Neutrófilos_rms,0.002250833288740693
181,GOT_rms,0.002245306938665396
191,GPT_quartile1,0.0022316314459370555
151,Potasio_kurtosis,0.0022307042983159254
192,GPT_quartile3,0.0022218935264994304
185,GPT_mean,0.002218006480726545
28,Leucocitos_max,0.002217780218985973
625,missingindicator_GOT_initial,0.0022105661585880548
38,Leucocitos_rms,0.0022043950839400013
318,NºLineas,0.002203834102889745
183,GPT_min,0.002198001495604101
629,missingindicator_Bilirrubina total_initial,0.0021884996189761173
349,Obesidad,0.0021824223948639318
226,Bilirrubina total_std,0.0021717804074091506
334,Neoplasia,0.002159089633725046
206,GGT_iqr,0.0021398281158139217
205,GGT_quartile3,0.002136401922316324
198,GGT_mean,0.0021353357543103637
88,TTPa (s)_quartile3,0.002125875481559695
85,TTPa (s)_skewness,0.002119909400216141
320,TNMCOD,0.0021158987174329314
24,Plaquetas_iqr,0.002107907047049718
90,TTPa (s)_rms,0.002097966715112285
83,TTPa (s)_std,0.0020841306513278424
225,Bilirrubina total_median,0.002078217835576426
230,Bilirrubina total_quartile1,0.002061046839243096
200,GGT_std,0.002048419920973797
197,GGT_max,0.0020377337495865416
81,TTPa (s)_mean,0.0020311374927903195
313,Linea1Etoposido,0.00202002705076629
233,Bilirrubina total_rms,0.0020188033817885895
231,Bilirrubina total_quartile3,0.002013598067963361
627,missingindicator_GGT_initial,0.002013135256654587
80,TTPa (s)_max,0.001992394743560516
322,DosisRT,0.0019607004734192085
224,Bilirrubina total_mean,0.001953393621650569
207,GGT_rms,0.0019494708466735403
86,TTPa (s)_kurtosis,0.0019420268971485036
293,Etoposido,0.0019270429400140888
316,NºLineasIV,0.0019047486059373473
630,missingindicator_Albumina_initial,0.0018988098156745097
186,GPT_median,0.0018939216131298947
294,Gefitinib,0.0018606434817863915
232,Bilirrubina total_iqr,0.0018597260565593066
624,missingindicator_Calcio_initial,0.0018564110931436916
324,Adenocarcinoma,0.001845282574161616
354,Cardiopatía,0.0018294344593740037
367,InjertoCV,0.001796001751425379
305,Linea1Carbo,0.0017837569666914982
613,missingindicator_Plaquetas_initial,0.0017798391449071822
295,Gemcitabina,0.0017670073201212864
323,CelPeq,0.001765625011647587
330,FRA,0.001763515500890499
626,missingindicator_GPT_initial,0.0017399776332749145
327,Epidermoide,0.0017081567060705518
615,missingindicator_Linfocitos_initial,0.0016997877329030136
65,TP (s)_homogeneous,0.0016917106558250233
350,Alcohol,0.0016400474034478744
287,Carboplatino,0.0016046234205303869
366,Traqueostomía,0.0015680522796019704
303,Pemetrexed,0.0015631490014075323
355,CIsquémica,0.0015522217628030977
309,Linea1Gemcitabina,0.0015398593381133593
368,PrótesisArticular,0.0015393254263994173
306,Linea1Atezo,0.0015169554248990807
328,Adenoescamoso,0.0015056974822541998
329,DM,0.0014937450920178698
78,TTPa (s)_homogeneous,0.0014882220260415
301,Paclitaxel,0.0014691997217999742
284,Atezolumab,0.001444915977524795
317,NºLineasVO,0.0013793761975749016
312,Linea1Pacli,0.0013770811154750584
338,MelanomaPiel,0.0012676476595674347
298,Nivolumab,0.001252566572468721
346,CAneuroendocrino,0.0012201844945210522
369,QTprevia,0.001019216510052199
299,Osimertinib,0.0009919976793856986
326,HistOtros,0.0009823971241455193
290,Docetaxel,0.0009739992033537236
296,Irinotecan,0.0009082493510727089
