feature,importance
air_time15,0.044180931978831044
mean_jerk_in_air11,0.04203180436366334
air_time4,0.03878501042702121
air_time24,0.0384756735272642
total_time24,0.03839781690622288
max_y_extension5,0.037721413208958096
total_time15,0.03761701825338328
mean_acc_in_air7,0.03519242445167886
mean_jerk_in_air4,0.03501074185597443
max_x_extension5,0.03427632337781885
mean_jerk_in_air7,0.03388351613794476
max_x_extension4,0.03317707801531968
max_x_extension21,0.03215459393613857
air_time13,0.0318948829863587
mean_acc_in_air4,0.03121893530754679
mean_acc_in_air11,0.03100599777364712
mean_jerk_in_air9,0.028338643774783012
total_time13,0.028253747890399916
mean_acc_in_air9,0.027783821107978685
paper_time7,0.02769954354254499
total_time6,0.02701651804998178
mean_jerk_in_air23,0.027005093880727044
max_y_extension2,0.026801621379410022
paper_time13,0.025951253432434047
gmrt_in_air7,0.02585730159354243
total_time7,0.0257545062158241
mean_speed_in_air7,0.025638328675721873
air_time7,0.025314182541558854
mean_acc_in_air23,0.025305414299838323
air_time22,0.02529039863703929
air_time6,0.024981933787737325
max_x_extension17,0.02478116188824371
total_time10,0.024479405628001938
total_time22,0.024276009880103887
mean_gmrt7,0.02396325955978444
max_x_extension15,0.023898783449634618
air_time17,0.023884200899361288
paper_time10,0.022962806901970823
total_time17,0.022687635152832463
mean_speed_on_paper22,0.022255381100580295
max_x_extension7,0.021872640821985107
air_time8,0.021683054147598017
gmrt_on_paper10,0.021605219879207996
disp_index6,0.021529577059765107
paper_time6,0.021337886019243434
gmrt_on_paper7,0.02131195870704558
mean_speed_on_paper7,0.021300477724141165
disp_index17,0.0212908920463028
gmrt_in_air20,0.021264175426000745
total_time4,0.0210618471800168
paper_time23,0.020650999135983058
mean_acc_on_paper9,0.020431291904008782
num_of_pendown25,0.020394055127695904
mean_jerk_on_paper24,0.02008344449676891
mean_jerk_in_air13,0.020052500891443743
paper_time22,0.02001474645230345
paper_time11,0.019915005992928697
total_time8,0.01966784760238854
mean_speed_on_paper11,0.019576442048326134
air_time10,0.019541662322379444
mean_acc_in_air13,0.019529804752140043
mean_speed_in_air20,0.01949553038688267
air_time9,0.019394525694550056
mean_speed_on_paper10,0.019296342725044654
gmrt_on_paper11,0.019215839648184765
max_y_extension4,0.019179365944679384
mean_jerk_in_air8,0.018732726642037727
disp_index13,0.01860117635258769
num_of_pendown19,0.018530229226997902
mean_acc_in_air8,0.018071966180864166
disp_index7,0.018041788216641184
mean_jerk_on_paper13,0.017995967843825855
max_y_extension21,0.017797568307369477
paper_time24,0.01776386141428746
num_of_pendown9,0.017704825195420416
mean_jerk_on_paper2,0.017678705048908356
gmrt_on_paper22,0.01764641806907153
mean_jerk_in_air15,0.017599294305463423
mean_jerk_on_paper6,0.0174196694153838
paper_time17,0.017238062427180286
max_x_extension9,0.017180844924535563
total_time9,0.016898831211812213
gmrt_in_air15,0.016803614540659182
pressure_mean5,0.01672141797264417
mean_speed_in_air15,0.016159577642632993
gmrt_in_air8,0.016099785448941657
mean_gmrt20,0.016052158863830386
mean_acc_in_air15,0.01594404933599931
gmrt_on_paper2,0.01582838533731099
total_time12,0.01578759437798414
max_y_extension25,0.015618648202844199
paper_time21,0.015607013062363116
mean_acc_in_air20,0.01546257512078979
max_x_extension23,0.01545612907363627
paper_time14,0.01531242978847516
mean_acc_on_paper8,0.015252340816369898
disp_index3,0.015203654592599277
paper_time9,0.015180980482037938
mean_acc_on_paper6,0.015143918057336093
max_y_extension17,0.01509890673600334
mean_jerk_on_paper9,0.015080108046209403
max_x_extension8,0.015068140975186632
mean_jerk_on_paper12,0.014927195822071112
mean_acc_in_air17,0.014879109651269457
mean_jerk_in_air17,0.01487363035715996
max_y_extension1,0.01457998639634639
mean_speed_on_paper5,0.01455867412650551
gmrt_in_air1,0.014538947380566632
mean_speed_in_air19,0.014457128767753595
max_x_extension20,0.014432354158487556
disp_index19,0.014426259543864617
total_time23,0.014384926743527851
paper_time12,0.014328167930063359
disp_index12,0.01415840862531886
paper_time15,0.014027801458855588
gmrt_in_air4,0.013998879729478593
gmrt_on_paper5,0.013867880906550032
mean_jerk_in_air20,0.013773473373428938
disp_index1,0.01372701498372604
mean_acc_on_paper2,0.013258582904077838
num_of_pendown7,0.013208999618742643
num_of_pendown24,0.013171429319546233
mean_jerk_in_air21,0.013160438740609874
pressure_mean19,0.013151670813890345
mean_acc_in_air2,0.013150465078385395
mean_gmrt8,0.013058754855272777
mean_acc_on_paper24,0.013057539284063877
num_of_pendown4,0.012986263737148711
mean_jerk_on_paper8,0.01293534550087845
mean_jerk_in_air2,0.012931553343494242
mean_speed_on_paper13,0.012891569268137098
mean_speed_in_air14,0.012815515148631069
air_time25,0.012808413888774187
num_of_pendown15,0.012707355710642436
mean_acc_in_air21,0.012661914607724424
mean_gmrt11,0.012614645180743251
air_time19,0.012330101985019203
total_time2,0.012258499508150243
max_x_extension3,0.012229605389078753
mean_acc_on_paper11,0.012217003661660585
max_y_extension16,0.01213974140070541
pressure_mean6,0.012047152058899342
disp_index8,0.011995437688960425
disp_index11,0.011948437396298507
disp_index23,0.011864158720553655
gmrt_on_paper13,0.011853321921173403
pressure_mean9,0.011829260425428471
mean_speed_in_air18,0.011819403140221386
mean_acc_in_air3,0.011767556130201695
max_x_extension22,0.01176372633088726
mean_gmrt22,0.011627688307267764
disp_index21,0.011485618868422521
mean_jerk_on_paper19,0.011418442279787267
mean_acc_on_paper10,0.011404076204077188
mean_speed_on_paper6,0.011355728663763722
gmrt_in_air19,0.011336004281867155
air_time16,0.011335474803986775
disp_index10,0.011228525934366625
mean_acc_on_paper3,0.011011602896354483
mean_gmrt6,0.010950942371939007
air_time2,0.010925891444936827
pressure_mean8,0.010857105329920203
mean_gmrt21,0.010835754428445952
paper_time19,0.010816321164148053
paper_time1,0.010756521839688655
paper_time3,0.01075538477524189
mean_gmrt10,0.010710120502188619
max_x_extension25,0.010386162704768677
pressure_mean21,0.010382889899736954
mean_jerk_on_paper11,0.010359691736439393
mean_speed_in_air16,0.010335198887763944
gmrt_in_air6,0.010291428469180847
mean_speed_on_paper2,0.010256102041441421
num_of_pendown1,0.010231129055269397
gmrt_in_air21,0.010225141797156998
mean_jerk_on_paper10,0.010185051191544106
disp_index24,0.010176598496039977
mean_speed_in_air6,0.01017188513083504
mean_jerk_on_paper7,0.010136627457261878
mean_jerk_in_air3,0.010120168251365975
mean_speed_in_air2,0.009961071565289057
gmrt_on_paper6,0.0099523617384348
total_time25,0.00994667507223537
pressure_mean3,0.009908290045728671
mean_speed_in_air22,0.009842390490404527
disp_index15,0.009838032052208817
total_time19,0.009829803318453382
max_y_extension8,0.009739564588309668
num_of_pendown12,0.009691809992583353
mean_acc_on_paper20,0.009683593817710971
air_time23,0.009681479835224497
mean_gmrt3,0.00966308763487237
air_time21,0.009606980180036166
mean_speed_in_air8,0.009353335038024437
mean_gmrt4,0.009334127532845163
paper_time8,0.009277257708023233
pressure_mean22,0.009238274365402234
mean_jerk_on_paper16,0.0092346450935757
gmrt_on_paper17,0.009013336201430988
mean_speed_in_air9,0.00900415615079221
gmrt_in_air14,0.00895587025721144
mean_speed_on_paper12,0.00895580799186522
max_x_extension18,0.008871321544427406
disp_index9,0.008826875285132136
disp_index14,0.008787832234968668
disp_index22,0.008772321866494489
mean_speed_on_paper14,0.008750940356668065
pressure_mean12,0.008705938724476094
mean_speed_on_paper16,0.008676879018747514
gmrt_on_paper16,0.008670403593909692
mean_jerk_on_paper14,0.00863024859131365
max_x_extension12,0.008625320078256941
num_of_pendown8,0.008566179069138162
mean_speed_in_air5,0.008531783108961381
total_time16,0.008485115093769023
gmrt_in_air16,0.008400873948513016
mean_acc_on_paper7,0.008352753183721156
mean_gmrt1,0.00834744576850409
air_time5,0.00832648712802289
num_of_pendown20,0.00831434974765427
pressure_var8,0.008302636954353246
air_time3,0.008285893850727685
gmrt_on_paper12,0.00821084377777691
total_time11,0.00810400309198518
total_time1,0.008017670183472205
gmrt_on_paper14,0.007996491159749874
air_time20,0.00796984391129039
air_time12,0.007966744448229538
gmrt_on_paper18,0.007957783948766502
mean_speed_on_paper20,0.00793944842854117
max_x_extension6,0.007872137973768328
gmrt_in_air5,0.007827905352896817
disp_index18,0.00780564183351378
max_y_extension7,0.0078045284571872
gmrt_in_air2,0.0077756692192833795
pressure_mean24,0.007756078366092912
mean_speed_in_air17,0.007494585979688705
mean_jerk_in_air12,0.00727953189292034
gmrt_in_air17,0.0072232216742147155
pressure_var5,0.007193964625897737
mean_speed_on_paper25,0.0071608972387924305
disp_index25,0.007160527422657745
gmrt_in_air23,0.007144419786875625
mean_gmrt23,0.007106041801733567
mean_acc_in_air12,0.007092418200754142
pressure_var9,0.007086491848360449
num_of_pendown18,0.007042624797555777
mean_speed_on_paper15,0.007022215687789074
mean_jerk_on_paper17,0.0070131549827270245
gmrt_on_paper4,0.00692824511272135
paper_time4,0.006876128061947782
max_y_extension23,0.006846606259192377
gmrt_in_air3,0.006760210292957458
mean_gmrt17,0.006757103464287363
mean_acc_on_paper13,0.0067019881120185575
gmrt_in_air22,0.006695800493153086
mean_gmrt14,0.006554904714576575
mean_acc_on_paper19,0.006496879578596543
mean_acc_in_air22,0.006431736520467604
mean_acc_on_paper14,0.006429569376794019
paper_time18,0.006393323506232667
gmrt_in_air12,0.006387651064071327
mean_speed_on_paper8,0.006354522517876946
disp_index16,0.006341131978932361
num_of_pendown10,0.00631373454600874
max_x_extension19,0.006311628561440855
mean_jerk_in_air5,0.006234299094769364
paper_time2,0.006232380094828675
max_y_extension15,0.006205170593625859
gmrt_on_paper23,0.00619805167307238
mean_acc_on_paper16,0.006150152926290188
mean_speed_in_air12,0.006134956874434921
num_of_pendown5,0.006078582504008903
gmrt_on_paper19,0.006035316010330023
pressure_mean1,0.006006675603385404
mean_speed_in_air23,0.005993115111881189
mean_gmrt15,0.005984444375332139
disp_index20,0.005945556874465566
paper_time25,0.005906884406525671
mean_speed_on_paper18,0.005900313031573623
max_x_extension2,0.005890318542822791
total_time20,0.005854164039891738
mean_jerk_on_paper22,0.005794099696793657
mean_speed_on_paper19,0.005731338587904525
mean_jerk_on_paper3,0.005685849515505767
gmrt_on_paper8,0.005638062975221121
gmrt_on_paper3,0.005604435345496353
mean_jerk_in_air22,0.0055779138268683874
pressure_mean14,0.005539600059285714
mean_speed_in_air1,0.005528835011551288
pressure_mean10,0.005524091263422343
mean_speed_in_air11,0.0055155206551548205
mean_speed_in_air4,0.00547961942233735
mean_speed_on_paper23,0.005464673289437981
mean_jerk_in_air14,0.005391563987290898
mean_acc_on_paper23,0.005364143428437278
disp_index2,0.005346499324925775
mean_acc_in_air14,0.005336883662014511
mean_acc_in_air18,0.00527252433226318
num_of_pendown22,0.005171890395954641
gmrt_in_air9,0.0051240594417014925
mean_speed_on_paper4,0.005104603304933801
max_x_extension16,0.00502958062486899
mean_jerk_on_paper20,0.005011601914635166
mean_jerk_on_paper23,0.004983202873649332
max_y_extension19,0.004954627086618418
mean_gmrt12,0.004860136579446265
mean_jerk_in_air18,0.004832705768302717
max_y_extension14,0.004794942641223268
pressure_mean7,0.004784170819891405
air_time11,0.004774490224067967
gmrt_on_paper20,0.004699362775721862
num_of_pendown11,0.004610143760873559
mean_gmrt9,0.00459180679614808
max_x_extension1,0.0045397724537206445
num_of_pendown3,0.004504332500548273
mean_speed_on_paper9,0.004478498499113009
mean_jerk_on_paper15,0.0044607368765421235
mean_acc_on_paper1,0.004444757097674431
gmrt_on_paper15,0.004342940504026801
max_y_extension20,0.004283385571235536
max_x_extension10,0.004257353099461848
total_time14,0.00425161484794797
num_of_pendown23,0.004191366275804424
gmrt_in_air13,0.004181917415020752
pressure_mean13,0.004176625486230373
max_y_extension9,0.0041538517067955414
max_y_extension12,0.004114201562594619
num_of_pendown13,0.004060731804592275
max_y_extension11,0.003993810161361088
mean_jerk_in_air10,0.003935176526297275
mean_acc_on_paper18,0.0039197208679828946
mean_jerk_on_paper4,0.003917246681630073
mean_speed_on_paper24,0.0038867196161481957
disp_index4,0.0037667985820380835
mean_acc_on_paper21,0.0037664814743322925
num_of_pendown6,0.0037542742310662926
mean_acc_on_paper12,0.0036330982634122278
pressure_mean18,0.0036099270855841697
mean_acc_on_paper22,0.003437692001037635
total_time5,0.0033806070717001652
total_time21,0.003281692410406114
mean_jerk_in_air19,0.003220103754827711
max_x_extension24,0.00317965046179922
mean_gmrt16,0.0031694396083008173
total_time18,0.0031567245420690707
mean_speed_in_air10,0.0031256847087352746
mean_gmrt18,0.0031089516785979274
pressure_mean20,0.0030662248528890612
max_y_extension22,0.003024850503353419
mean_gmrt2,0.0030203555116968053
mean_speed_on_paper17,0.0030163955192230906
pressure_mean25,0.002965319802815656
pressure_mean2,0.0028365854338256342
