feature,importance
Alectinib,1.8014116824167061
CAORL,1.6808759994442275
Linea1Vinorelbina,1.550055603220638
Sodio_homogeneous,1.4087496513057407
Crizotinib,1.3035220770955884
Linea1Pacli,1.2994113744183269
Indiferenciado,1.2819553242544914
Calcio_max,1.2569132817341
Afatinib,1.2349960643108806
Neutrófilos_min,1.2266775676755226
Pembrolizumab,1.2019959629966253
Linea1Pembro,1.1783048979228667
CAurinario,1.1408859469915638
Albumina_sum,1.0974637975022778
GPT_homogeneous,1.093181900122012
Traqueostomía,1.0834013997030503
Glucosa_mean,1.063034942494951
TP (s)_median,1.0366360804859138
Alcohol,0.9919579840624196
Bilirrubina total_homogeneous,0.9877184109378236
Linfocitos_max,0.9778541372169356
TP (s)_max,0.9461261803196188
Obesidad,0.9340683868142537
TTPa (s)_homogeneous,0.9076507213654491
Bilirrubina total_max,0.8701826412242457
GGT_homogeneous,0.8663575027655325
Hemoglobina_median,0.8299646633997159
NeoHEM,0.8293742458625952
Potasio_sum,0.8286405578862023
Urea_min,0.8022246148847029
Glucosa_homogeneous,0.7987513665994542
GGT_median,0.7900693082971014
TTPa (s)_sum,0.7739355888740982
Fosfatasa Alcalina_std,0.7694713643011921
Linfocitos_quartile1,0.7666296596961419
Linfocitos_quartile3,0.7626467808040618
TP (s)_homogeneous,0.7608848222233772
CIsquémica,0.7584266986913232
Calcio_homogeneous,0.7330466281814193
Lorlatinib,0.7294572356532865
Urea_std,0.7189795230745455
OtrosFarmacos,0.7097807175028756
Glucosa_max,0.7084351344138914
GPT_max,0.707943299760976
Linea1Gemcitabina,0.7074060257459255
GGT_mean,0.6999755303708677
Leucocitos_mean,0.6911974975272832
Linea1Pemetrexed,0.6892604406978725
CATiroides,0.6879732809749364
Albumina_iqr,0.6826357688269028
GPT_median,0.6795822587532704
Neutrófilos_sum,0.6764515597865524
Hepatopatía,0.6712258857372965
GGT_quartile1,0.6674218592593437
CelPeq,0.659987915711749
Potasio_quartile1,0.6570660915324463
Plaquetas_max,0.6569905876162929
Plaquetas_min,0.6538370735432383
Leucocitos_min,0.645216172051597
Potasio_quartile3,0.6450762910424362
Creatinina_rms,0.6398816767552119
Calcio_min,0.6380311909614984
Leucocitos_sum,0.6294304987463046
Neutrófilos_std,0.6270354946018858
Albumina_min,0.6268582218457843
Potasio_min,0.6253005524249597
TP (s)_min,0.624653832250932
GPT_quartile1,0.6139782044372462
Bilirrubina total_min,0.6137838314492434
Calcio_sum,0.6064677674421564
Hemoglobina_min,0.6051422458686007
GGT_min,0.5956546516645927
Leucocitos_rms,0.5931336171814778
GPT_rms,0.5807105788512478
Bilirrubina total_quartile1,0.5785900387238418
LDH_kurtosis,0.5764015749409126
LDH_rms,0.5706878578587049
Plaquetas_kurtosis,0.5685251246124281
Adenoescamoso,0.559329270864123
Urea_rms,0.5575933495630839
missingindicator_TNMIV,0.5531361101202604
GOT_std,0.5518887867277653
Cisplatino,0.5505831275607487
missingindicator_GOT_initial,0.5492683634341071
Sodio_max,0.5485883223502054
Calcio_quartile1,0.5433508320866554
Bilirrubina total_kurtosis,0.5337323191524839
missingindicator_Potasio_initial,0.5331209837829465
missingindicator_Sodio_initial,0.5331209837829465
LES,0.5261064517837548
Atezolumab,0.5257177510943384
Durvalumab,0.5250776227504699
Bilirrubina total_std,0.5217465722784759
TP (s)_quartile1,0.5143288441673112
missingindicator_GGT_initial,0.513952875289694
Calcio_quartile3,0.5133822556560563
Bilirrubina total_quartile3,0.5038219034827638
Fosfatasa Alcalina_median,0.5011254726556702
Plaquetas_mean,0.49510316195576715
Epidermoide,0.4926309797496731
TP (s)_sum,0.4924510866316812
Hemoglobina_quartile3,0.4889935415344749
Creatinina_sum,0.4884680627994848
missingindicator_Glucosa_initial,0.48659833421122195
missingindicator_Creatinina_initial,0.4865317126254724
Plaquetas_iqr,0.4857953720333424
Albumina_std,0.48329273936506795
Creatinina_max,0.4831086402929563
Leucocitos_skewness,0.48078017478258167
GOT_min,0.47543152173292724
Etoposido,0.47389240276587613
Bilirrubina total_sum,0.468551317156435
Urea_sum,0.4663451322544525
Glucosa_sum,0.4628770706325953
TP (s)_kurtosis,0.45766826650213216
GOT_initial,0.4555322893663999
EnfDigest,0.45488991065781664
missingindicator_GPT_initial,0.45441479503311977
Sodio_iqr,0.45393854468047745
Radioterapia,0.4519986244184028
Edad,0.45000547661689533
Gefitinib,0.4485577312706863
GPT_mean,0.4439969925335228
Sexo,0.44258558557287025
Fosfatasa Alcalina_max,0.44040357059784996
Albumina_quartile3,0.42717144225707
Urea_quartile1,0.42594577379982584
Creatinina_std,0.4228021258267187
QTinmunosupresores,0.4215294750975281
Linea1Nivo,0.41883518849977824
CAneuroendocrino,0.4156927979182528
GOT_median,0.4136299860367666
Urea_quartile3,0.4098734718337985
GOT_sum,0.4060876443513584
NºLineasVO,0.4053838908398926
Hemoglobina_quartile1,0.40447159365952146
Linfocitos_homogeneous,0.40406108256436346
Plaquetas_homogeneous,0.4039773003125758
Fosfatasa Alcalina_iqr,0.40353352748712407
LDH_skewness,0.40022617510533803
Hemoglobina_initial,0.3940147435321244
LDH_median,0.390410190640491
Leucocitos_iqr,0.3879112603804523
Nivolumab,0.38477795302400425
GOT_quartile1,0.3844789756729295
Fosfatasa Alcalina_quartile3,0.38324095844011086
LDH_sum,0.38320237698427856
GPT_skewness,0.37988797339793473
missingindicator_LDH_initial,0.3792964535398332
GOT_homogeneous,0.37889605145813243
Linfocitos_std,0.37812901599033427
Hemoglobina_max,0.3780263274220819
PulmonarIntersticial,0.3764729757398889
GGT_kurtosis,0.3720365156457795
Neutrófilos_skewness,0.3713610170561345
Calcio_std,0.37124333239115653
TP (s)_std,0.36777668272122227
TP (s)_rms,0.36613496834034576
Creatinina_median,0.3633726275137541
PrótesisArticular,0.36218779975541
GGT_std,0.358260703883242
Urea_iqr,0.3577597687955564
Urea_skewness,0.35616701511082693
TP (s)_quartile3,0.3553459015848222
LDH_max,0.35481639753152283
Potasio_skewness,0.353951496595915
Linfocitos_sum,0.3539099535838435
Neutrófilos_median,0.3451534111684132
Albumina_kurtosis,0.34399875225640286
Irinotecan,0.3438335986030362
NºLineasIV,0.34080024885571975
GPT_sum,0.3382555435898974
Bilirrubina total_median,0.3371565943931443
Neutrófilos_initial,0.33625584187835583
Creatinina_initial,0.33127130389320264
Linfocitos_kurtosis,0.3308091205802489
Linea1Carbo,0.3303491390333471
Plaquetas_median,0.32598995946880116
GPT_min,0.324511647714696
Fosfatasa Alcalina_quartile1,0.32198275576187124
GOT_max,0.32077629095062654
Adenocarcinoma,0.32041553350654123
Potasio_rms,0.31957404503272235
Plaquetas_sum,0.31613622062552665
Osimertinib,0.3150166045943791
Albumina_homogeneous,0.3141446963415041
Creatinina_min,0.31031244653194784
Glucosa_std,0.30952276244966564
Fosfatasa Alcalina_mean,0.3082487350185982
CADigestivo,0.30222057329572716
Sodio_median,0.3016603008167504
Neutrófilos_kurtosis,0.3006063220503962
AIT,0.30055432221602746
DM,0.2978170429998473
EnfCerebroVascular,0.296505923155173
Leucocitos_quartile1,0.29486944564283246
Glucosa_min,0.2937171068417836
GPT_initial,0.28852572199384086
Urea_median,0.2876914983429758
GGT_max,0.2870021310070813
Leucocitos_kurtosis,0.2866744958216296
QTprevia,0.28334151637254906
GPT_std,0.2808096464914277
GGT_quartile3,0.2776861188221579
CAGenitalFem,0.2766449315922349
Potasio_mean,0.2676620245461383
TTPa (s)_rms,0.2672769211806677
Erlotinib,0.26415734507942656
Leucocitos_initial,0.26387231229597824
GGT_rms,0.2609426977223438
Potasio_homogeneous,0.2609075410833046
Linfocitos_skewness,0.260587142689126
Bilirrubina total_rms,0.2596927544390165
Vinorelbina,0.25888322313708484
Hemoglobina_mean,0.258683134556167
GPT_iqr,0.25385893206327775
Linea1Atezo,0.2533702202529596
Linfocitos_median,0.24992562646672123
missingindicator_Plaquetas_initial,0.24859216207845675
missingindicator_Linfocitos_initial,0.24859216207845675
LDH_homogeneous,0.24573323399760294
Calcio_median,0.24357044522487653
Calcio_mean,0.24314230925512353
TP (s)_mean,0.24037224390373546
TTPa (s)_median,0.23975368150823406
missingindicator_Neutrófilos_initial,0.23770147791241292
missingindicator_Leucocitos_initial,0.23770147791241292
missingindicator_Hemoglobina_initial,0.23770147791241292
Creatinina_mean,0.23754982663673913
Paclitaxel,0.23397687129626427
missingindicator_Bilirrubina total_sum,0.2332198611906156
missingindicator_Bilirrubina total_rms,0.2332198611906156
missingindicator_Bilirrubina total_std,0.2332198611906156
missingindicator_Bilirrubina total_median,0.2332198611906156
missingindicator_Bilirrubina total_mean,0.2332198611906156
missingindicator_Bilirrubina total_iqr,0.2332198611906156
missingindicator_Bilirrubina total_max,0.2332198611906156
missingindicator_Bilirrubina total_min,0.2332198611906156
missingindicator_Bilirrubina total_kurtosis,0.2332198611906156
missingindicator_Bilirrubina total_quartile1,0.2332198611906156
missingindicator_Bilirrubina total_quartile3,0.2332198611906156
missingindicator_Bilirrubina total_skewness,0.2332198611906156
Fosfatasa Alcalina_initial,0.23024680881538487
Calcio_rms,0.23003565502407955
GOT_mean,0.2260929254111631
Creatinina_skewness,0.22352160119184994
TEP,0.22001658620808537
Bilirrubina total_mean,0.21888751335635517
GOT_skewness,0.2184817571971983
Docetaxel,0.21660360345390858
Bevacizumab,0.21612603967112554
Albumina_median,0.21600919745388705
Urea_mean,0.2153392745450265
TTPa (s)_min,0.21419183241492365
TTPa (s)_mean,0.21377473862538857
InjertoCV,0.21248053069057837
Glucosa_median,0.21192776688554749
Plaquetas_initial,0.21147599308002019
Artropatía,0.20881070496275927
Fosfatasa Alcalina_skewness,0.20868952599628285
GPT_quartile3,0.20687912057990787
ValvAórtica,0.2067267972109632
LDH_initial,0.20366955173604404
Hemoglobina_iqr,0.20251797366723398
Sodio_sum,0.20192022974320709
Plaquetas_quartile1,0.2017769720326909
Hemoglobina_std,0.20173193304177817
Cardiopatía,0.20160214646008878
Sodio_quartile3,0.20054732666976893
Gemcitabina,0.1961955371779525
Linfocitos_rms,0.19332217294729398
Linea1Cisplatino,0.19093878858192143
ERC,0.18861660961126037
Calcio_initial,0.18755516993200858
TP (s)_iqr,0.18617766590292914
Hemoglobina_sum,0.1833315360162728
LDH_iqr,0.17875099698636293
Neoplasia,0.1776789329040654
Albumina_max,0.17718679093311424
MelanomaPiel,0.17652695705455348
DosisRT,0.1703340166003194
GGT_iqr,0.16902653715843535
Potasio_iqr,0.16855802936049238
LDH_quartile3,0.16738499002754414
Linfocitos_min,0.16449761794188533
Glucosa_initial,0.16370834107735466
Neutrófilos_quartile1,0.16136598989173093
GOT_quartile3,0.16053727462810158
missingindicator_Albumina_initial,0.16037477576049997
missingindicator_TTPa (s)_initial,0.15977960610534273
Potasio_median,0.1597479962246652
missingindicator_GGT_rms,0.15922733897075353
missingindicator_GGT_sum,0.15922733897075353
