feature,importance
minHBa,0.09546418645966773
minHBint4,0.0864019521583602
C1SP2,0.06284109145983159
VE3_Dt,0.06089051315783126
SaaO,0.0601895965179434
JGI7,0.05416020507347056
minHBint7,0.05350517225473343
SsF,0.05095924341711614
minaaO,0.04993971430760984
maxaaO,0.04993393473218304
SsNH2,0.04900554235084046
SpMax5_Bhs,0.048888333747402236
SpMax3_Bhv,0.04792140666063497
C3SP3,0.04786773229585802
maxHaaCH,0.04699559794527902
ALogp2,0.04588628569655937
StN,0.04538165564116262
mintN,0.04390618878638011
maxtN,0.04390294657495408
MDEC-24,0.04363847463739906
ATSC2s,0.04325471259878245
nHBint6,0.04313143385088334
nBase,0.04302058778471366
SsOm,0.042402389393388626
MATS8i,0.042224028194787315
maxHother,0.04131161983480424
SssssC,0.041086386956982246
minssssC,0.04102525776258819
maxsOm,0.04068208595176495
minsOm,0.04063650399882296
FMF,0.04061871996999608
SpMax3_Bhi,0.04015869762179002
nT5HeteroRing,0.03978464134898627
n5HeteroRing,0.03978464134898627
ALogP,0.0396279724693859
minHBint6,0.0394034943383284
AATSC4s,0.03927357801187774
hmin,0.03911312928992555
AATSC8i,0.038695883695195624
AATSC2s,0.0386584475815585
minsF,0.03858417772925674
minHBint8,0.03800856347887575
GGI7,0.037950349588505336
AATSC5i,0.03784939099607611
mindO,0.03736116102485762
SsssCH,0.036894081225170836
khs.dssC,0.036750724367622646
nHCsatu,0.03668805577495916
ATSC5e,0.03633839970504453
AATSC6e,0.036323126384321634
SpMax3_Bhe,0.03603399133609061
ndssC,0.0357815322340841
GATS6s,0.035387674539679545
SHBint8,0.03530858671840138
MDEC-34,0.035107422244158165
ATSC2e,0.035002283475753716
SHBint9,0.034727878619571655
ATSC8s,0.03439454453978661
MATS4s,0.03398863097213531
maxsF,0.033909914593640615
SHBint5,0.033814849781821046
AATSC2e,0.03301771248761358
SpMin3_Bhv,0.03299155081134992
VR1_Dzi,0.03294711354571525
AATSC8e,0.032608016852671826
minHBint5,0.032528510156621906
ATSC7p,0.03235592483149423
GGI10,0.0318549875572182
VR2_Dzi,0.03171225050146471
SpMin2_Bhs,0.03163499247573374
ATSC4s,0.031333977653121965
maxssNH,0.031309851744892925
PetitjeanNumber,0.03112184298763746
topoShape,0.03102278835678331
SpMax4_Bhm,0.030957243882899336
maxHBint10,0.030888406399436186
minssNH,0.030810113939082208
minHBint10,0.0307886709336587
SpMax1_Bhv,0.030690375190205225
AATSC3e,0.030684804667797494
maxHBint6,0.03059750975792953
MATS5i,0.030474444525341617
