index,feature,mutual_info_raw,relevance_score,n_neighbors
173,mean_speed_in_air10,0.0,1.0,7
40,max_x_extension3,0.0,1.0,7
83,mean_speed_in_air5,0.0,1.0,7
217,disp_index13,0.0,1.0,7
79,mean_acc_on_paper5,0.0,1.0,7
142,pressure_var8,0.0,1.0,7
74,gmrt_in_air5,0.0,1.0,7
209,mean_speed_in_air12,0.0,1.0,7
208,mean_jerk_on_paper12,0.0,1.0,7
205,mean_acc_on_paper12,0.0,1.0,7
204,mean_acc_in_air12,0.0,1.0,7
148,max_x_extension9,0.0,1.0,7
149,max_y_extension9,0.0,1.0,7
352,mean_jerk_on_paper20,0.0,1.0,7
203,max_y_extension12,0.0,1.0,7
47,mean_speed_in_air3,0.0,1.0,7
202,max_x_extension12,0.0,1.0,7
295,mean_acc_on_paper17,0.0,1.0,7
218,gmrt_in_air13,0.0,1.0,7
292,max_x_extension17,0.0,1.0,7
263,mean_speed_in_air15,0.0,1.0,7
229,num_of_pendown13,0.0,1.0,7
130,max_x_extension8,0.0,1.0,7
115,mean_acc_on_paper7,0.0,1.0,7
132,mean_acc_in_air8,0.0,1.0,7
113,max_y_extension7,0.0,1.0,7
112,max_x_extension7,0.0,1.0,7
272,gmrt_in_air16,0.0,1.0,7
94,max_x_extension6,0.0,1.0,7
135,mean_jerk_in_air8,0.0,1.0,7
281,mean_speed_in_air16,0.0,1.0,7
99,mean_jerk_in_air6,0.0,1.0,7
97,mean_acc_on_paper6,0.0,1.0,7
96,mean_acc_in_air6,0.0,1.0,7
95,max_y_extension6,0.0,1.0,7
42,mean_acc_in_air3,0.0,1.0,7
227,mean_speed_in_air13,0.0,1.0,7
13,num_of_pendown1,0.0,1.0,7
169,mean_acc_on_paper10,0.0,1.0,7
185,max_y_extension11,0.0,1.0,7
4,max_x_extension1,0.0,1.0,7
5,max_y_extension1,0.0,1.0,7
7,mean_acc_on_paper1,0.0,1.0,7
164,gmrt_in_air10,0.0,1.0,7
442,mean_jerk_on_paper25,0.0,1.0,7
16,pressure_var1,0.0,1.0,7
26,mean_gmrt2,0.0,1.0,7
189,mean_jerk_in_air11,0.00041337337711411237,0.9995866266228859,7
259,mean_acc_on_paper15,0.0011536070971192025,0.9988463929028808,7
278,mean_gmrt16,0.0015940999211765394,0.9984059000788235,7
366,mean_acc_in_air21,0.002012371236116639,0.9979876287638834,7
63,mean_jerk_in_air4,0.0028339764533131806,0.9971660235466868,7
24,mean_acc_in_air2,0.003425290039444473,0.9965747099605555,7
298,mean_jerk_on_paper17,0.0038856129657003358,0.9961143870342997,7
9,mean_jerk_in_air1,0.0038973241805022596,0.9961026758194977,7
318,mean_speed_on_paper18,0.004100281351457902,0.9958997186485421,7
430,pressure_var24,0.004168894819323032,0.995831105180677,7
80,mean_gmrt5,0.00441785074895229,0.9955821492510477,7
415,disp_index24,0.005365407560904867,0.9946345924390951,7
241,mean_acc_on_paper14,0.006259822814964622,0.9937401771850354,7
417,gmrt_on_paper24,0.0068409620699609874,0.993159037930039,7
193,num_of_pendown11,0.00702395809190115,0.9929760419080988,7
280,mean_jerk_on_paper16,0.007147721315831745,0.9928522786841683,7
181,disp_index11,0.007600097022529173,0.9923999029774708,7
315,mean_jerk_in_air18,0.008352349767429601,0.9916476502325704,7
214,pressure_var12,0.008646939386343533,0.9913530606136565,7
257,max_y_extension15,0.009056211356353039,0.990943788643647,7
199,disp_index12,0.00966064709948844,0.9903393529005116,7
57,gmrt_on_paper4,0.009711423026123267,0.9902885769738767,7
172,mean_jerk_on_paper10,0.009760241107131584,0.9902397588928684,7
268,pressure_var15,0.010300590425631473,0.9896994095743685,7
92,gmrt_in_air6,0.010954954615158385,0.9890450453848416,7
239,max_y_extension14,0.011767422911027392,0.9882325770889726,7
11,mean_speed_in_air1,0.012155064618672995,0.987844935381327,7
168,mean_acc_in_air10,0.012159869767011333,0.9878401302329887,7
445,num_of_pendown25,0.012342269226930824,0.9876577307730692,7
166,max_x_extension10,0.01447587025595487,0.9855241297440451,7
275,max_y_extension16,0.014936593753452687,0.9850634062465473,7
433,disp_index25,0.015277352796387866,0.9847226472036121,7
154,mean_jerk_on_paper9,0.015457791038989921,0.9845422089610101,7
254,gmrt_in_air15,0.01666188293608517,0.9833381170639148,7
228,mean_speed_on_paper13,0.017518129144222794,0.9824818708557772,7
84,mean_speed_on_paper5,0.01871365336504205,0.981286346634958,7
46,mean_jerk_on_paper3,0.018804986073755803,0.9811950139262442,7
28,mean_jerk_on_paper2,0.01921675293907743,0.9807832470609226,7
167,max_y_extension10,0.019307220142365633,0.9806927798576344,7
383,max_y_extension22,0.01966762384090881,0.9803323761590912,7
10,mean_jerk_on_paper1,0.019725825173833034,0.980274174826167,7
348,mean_acc_in_air20,0.020732276533056204,0.9792677234669438,7
211,num_of_pendown12,0.020862662158060097,0.9791373378419399,7
