feature,importance,C_value
HONG.1,0.7787646290008686,0.01
TNMIV,0.12803651910870828,0.01
Radioterapia,0.12307563111756206,0.01
TNMCOD,0.09449469415948736,0.01
Linfocitos_sum,0.07587143010139631,0.01
Adenocarcinoma,0.07390309991548294,0.01
TTPa (s)_kurtosis,0.0734094454289699,0.01
QTprevia,0.07098750801772626,0.01
Vinorelbina,0.06312172772026724,0.01
Sodio_min,0.0629290130447924,0.01
GGT_kurtosis,0.052506462543448255,0.01
missingindicator_TP (s)_initial,0.052398947588558474,0.01
missingindicator_TTPa (s)_initial,0.05239372891526854,0.01
GGT_std,0.05143952266714031,0.01
Linfocitos_min,0.050680753588151155,0.01
TTPa (s)_std,0.04992902557102833,0.01
Linea1Cisplatino,0.048843056571693584,0.01
Fosfatasa Alcalina_kurtosis,0.04870558518646164,0.01
GGT_median,0.04867961007095728,0.01
Cardiopatía,0.04860576366151912,0.01
Hemoglobina_initial,0.04815757790457451,0.01
Hemoglobina_std,0.047908521804824154,0.01
Leucocitos_sum,0.04789816068386926,0.01
NºLineas,0.047569918510196686,0.01
Linea1Vinorelbina,0.047560436601812674,0.01
Albumina_sum,0.04698612370578702,0.01
Sodio_median,0.04609453232777411,0.01
Glucosa_sum,0.04454332940379812,0.01
GOT_kurtosis,0.04409677822260822,0.01
Linfocitos_median,0.04273373129802374,0.01
Plaquetas_skewness,0.04077969852420943,0.01
Fosfatasa Alcalina_max,0.04035006837367243,0.01
Neutrófilos_sum,0.03948305272691042,0.01
Nivolumab,0.03938098174156345,0.01
Adenoescamoso,0.038881018002975595,0.01
Linea1Pembro,0.038762334678592726,0.01
NºLineasVO,0.03873938521437652,0.01
DM,0.038311249229544174,0.01
Linea1Etoposido,0.03780776253783547,0.01
TTPa (s)_initial,0.037192300008499476,0.01
Cisplatino,0.036748338273900595,0.01
HistOtros,0.03649813731112895,0.01
Plaquetas_max,0.0363580392710594,0.01
Plaquetas_iqr,0.035955020499067396,0.01
Fosfatasa Alcalina_iqr,0.03580017889837115,0.01
Linfocitos_kurtosis,0.03544734312164027,0.01
Sodio_sum,0.035229885516320114,0.01
Hemoglobina_skewness,0.03513157479828815,0.01
GGT_sum,0.035068098006512775,0.01
Bilirrubina total_median,0.03494650488349361,0.01
Bilirrubina total_skewness,0.03462115748588907,0.01
Hemoglobina_max,0.03453659029042701,0.01
GOT_quartile1,0.03446623749410611,0.01
GGT_min,0.03429353660277583,0.01
Plaquetas_kurtosis,0.034217621970345204,0.01
DosisRT,0.03420190502451402,0.01
GPT_min,0.034174895068982365,0.01
Potasio_min,0.03341894603926756,0.01
Leucocitos_iqr,0.032308991261879985,0.01
Creatinina_min,0.0321117746028753,0.01
EnfDigest,0.03208606535921335,0.01
LDH_median,0.031916207210362,0.01
Neutrófilos_quartile1,0.03137830982478508,0.01
Plaquetas_median,0.03121249807491755,0.01
Potasio_kurtosis,0.03102651428964836,0.01
Gemcitabina,0.030835297693418758,0.01
Atezolumab,0.03066485144014155,0.01
TP (s)_sum,0.030662362276245116,0.01
GPT_sum,0.030149368732434643,0.01
Albumina_max,0.03012761511100354,0.01
Calcio_std,0.030117334912624714,0.01
Urea_skewness,0.029689098392213408,0.01
Leucocitos_quartile3,0.02960568155605418,0.01
Creatinina_rms,0.029480207204710968,0.01
Leucocitos_kurtosis,0.029425655849527454,0.01
Hepatopatía,0.029278025933663875,0.01
QTinmunosupresores,0.02913504527286618,0.01
Neutrófilos_std,0.029024411205728892,0.01
Fosfatasa Alcalina_sum,0.028859947656978094,0.01
Sodio_iqr,0.028851427758904882,0.01
Creatinina_skewness,0.028629363570760246,0.01
Urea_std,0.028607806308324723,0.01
Albumina_homogeneous,0.028570871166582967,0.01
Hemoglobina_iqr,0.02825870600071719,0.01
CelPeq,0.028221114004093387,0.01
Calcio_max,0.027581289683372975,0.01
FRA,0.027505590588075533,0.01
LDH_min,0.02728843482614095,0.01
Fosfatasa Alcalina_skewness,0.027120616640172127,0.01
Creatinina_sum,0.026978376595596334,0.01
Urea_median,0.026878676188888995,0.01
Linea1Atezo,0.026876788084184887,0.01
Fosfatasa Alcalina_initial,0.026485493183381104,0.01
missingindicator_Albumina_initial,0.02634571709739834,0.01
LDH_skewness,0.02622587477087409,0.01
Bilirrubina total_initial,0.026191122894975306,0.01
missingindicator_GPT_initial,0.02617421132913278,0.01
Plaquetas_std,0.02576471973927982,0.01
Neutrófilos_rms,0.025558572131618183,0.01
Linea1Carbo,0.025486932557099006,0.01
Linea1Pemetrexed,0.02536634562091173,0.01
Linfocitos_std,0.025038252386133213,0.01
Irinotecan,0.02476737089555694,0.01
Linfocitos_quartile1,0.024688013802659024,0.01
TP (s)_skewness,0.02452543303706517,0.01
Etoposido,0.02420512440439621,0.01
Neutrófilos_min,0.02402000911558123,0.01
Alcohol,0.024016117568182633,0.01
Leucocitos_median,0.0239120819830903,0.01
GPT_median,0.023646117612276907,0.01
Bilirrubina total_max,0.02342216245333172,0.01
Calcio_initial,0.023222117171241966,0.01
GOT_median,0.023198556505249185,0.01
Urea_min,0.02309761683513635,0.01
GOT_std,0.02274687892681183,0.01
Linfocitos_skewness,0.022586151408331326,0.01
Bilirrubina total_sum,0.022465811675513293,0.01
TTPa (s)_homogeneous,0.02203361432873709,0.01
Glucosa_kurtosis,0.021980035566452463,0.01
Bilirrubina total_min,0.0218526450947274,0.01
Fosfatasa Alcalina_median,0.021837883358541577,0.01
OtrosFarmacos,0.021596093195618553,0.01
Creatinina_iqr,0.021546601443537188,0.01
Leucocitos_std,0.02137679695944617,0.01
Plaquetas_initial,0.02131543459027942,0.01
Urea_quartile1,0.0212992017346569,0.01
GPT_mean,0.021167794465195868,0.01
Osimertinib,0.020976457785654993,0.01
GPT_homogeneous,0.02083542255524048,0.01
Potasio_skewness,0.020745823426997184,0.01
Urea_initial,0.02058680330942775,0.01
Calcio_min,0.020483104648512402,0.01
TP (s)_std,0.020218595780629452,0.01
Neutrófilos_initial,0.02014911271145563,0.01
CAORL,0.02000700150322119,0.01
CAmama,0.019978736654441522,0.01
Sodio_kurtosis,0.019925530555565913,0.01
LDH_kurtosis,0.019856719593057716,0.01
GPT_iqr,0.019618306769439695,0.01
Albumina_kurtosis,0.01956824757946657,0.01
GPT_initial,0.019183609177837024,0.01
Albumina_min,0.01900426502528031,0.01
Urea_quartile3,0.018902707418103893,0.01
LDH_mean,0.018817499912115215,0.01
Pemetrexed,0.01877103380499066,0.01
Carboplatino,0.01877103380499066,0.01
Albumina_skewness,0.01870625486321604,0.01
Lorlatinib,0.018650727907986893,0.01
GOT_homogeneous,0.01859214913072434,0.01
GGT_quartile1,0.018538182380922877,0.01
Leucocitos_initial,0.018525446560333877,0.01
GOT_quartile3,0.018444216687365223,0.01
Sodio_initial,0.018404595689575306,0.01
Albumina_quartile3,0.018222816084009733,0.01
Hemoglobina_kurtosis,0.018197121066442164,0.01
Calcio_skewness,0.018168733381308352,0.01
GPT_rms,0.018114955007254182,0.01
GGT_initial,0.01809441797799564,0.01
Bilirrubina total_iqr,0.018070279456714612,0.01
Calcio_iqr,0.01805257121979907,0.01
Urea_rms,0.017889001673270028,0.01
LDH_quartile3,0.01774223746410202,0.01
Potasio_max,0.01772872959146432,0.01
GPT_quartile1,0.017670604002016473,0.01
TEP,0.01718894984876071,0.01
Creatinina_mean,0.017162707114179925,0.01
CAurinario,0.0171556864466448,0.01
Fosfatasa Alcalina_min,0.016883090983611404,0.01
GOT_sum,0.016855252995562543,0.01
TP (s)_min,0.0166684359621146,0.01
Paclitaxel,0.016518206924852143,0.01
Linea1Beva,0.01648818235315611,0.01
Urea_mean,0.016440191525946328,0.01
Bilirrubina total_std,0.01627243573676941,0.01
Potasio_std,0.016240912628588944,0.01
Bilirrubina total_kurtosis,0.01594634708726251,0.01
missingindicator_Plaquetas_initial,0.01594244649900116,0.01
missingindicator_Linfocitos_initial,0.01594244649900116,0.01
InjertoCV,0.015927363387486418,0.01
Glucosa_max,0.015884420006391915,0.01
Potasio_sum,0.015730303887610972,0.01
Albumina_median,0.01571033044516662,0.01
GGT_quartile3,0.01553966877191019,0.01
TTPa (s)_quartile3,0.015494988861038398,0.01
GOT_min,0.015348650804673078,0.01
Leucocitos_quartile1,0.015321787453523738,0.01
GGT_max,0.015295668237886452,0.01
Potasio_quartile1,0.01486948879623188,0.01
Fosfatasa Alcalina_quartile1,0.01457946454683427,0.01
Neoplasia,0.014501354987459822,0.01
Sodio_skewness,0.014499542512635745,0.01
Creatinina_std,0.014491596092483556,0.01
EnfCerebroVascular,0.014390525366163262,0.01
GPT_skewness,0.01428927911238011,0.01
LDH_std,0.014171012849274868,0.01
Bilirrubina total_quartile1,0.014144981470143557,0.01
GOT_initial,0.014121087597493498,0.01
LDH_homogeneous,0.014032032511261497,0.01
Glucosa_median,0.013950287882567807,0.01
Hemoglobina_median,0.013875671166051502,0.01
Calcio_median,0.013835515265081484,0.01
TTPa (s)_mean,0.013772590108477827,0.01
Sodio_rms,0.013745938727705328,0.01
Sodio_mean,0.013574012596317962,0.01
Trasplante,0.013338092269067996,0.01
EnfNRL,0.01326779779681455,0.01
PulmonarIntersticial,0.013259264754766343,0.01
Plaquetas_quartile3,0.013249854722457051,0.01
missingindicator_Calcio_initial,0.013232740256029113,0.01
Neutrófilos_skewness,0.013207646472051438,0.01
Alectinib,0.012645609479618113,0.01
Urea_sum,0.012624709324357565,0.01
Fosfatasa Alcalina_homogeneous,0.012588919115849376,0.01
Fosfatasa Alcalina_rms,0.012543352700088835,0.01
PrótesisArticular,0.01249241153432353,0.01
Neutrófilos_kurtosis,0.01244531900634677,0.01
Albumina_quartile1,0.012382406358995983,0.01
Creatinina_median,0.012318279342654314,0.01
Bilirrubina total_quartile3,0.012190405608147832,0.01
LDH_max,0.012081943025948843,0.01
Hemoglobina_quartile1,0.011952967902205817,0.01
GPT_kurtosis,0.011880514195146435,0.01
Sodio_quartile3,0.011760020171523163,0.01
EPOCAsma,0.011673962651043509,0.01
Leucocitos_mean,0.011618151620261436,0.01
MelanomaPiel,0.011537580169427394,0.01
Linea1Nivo,0.011473328703766054,0.01
Potasio_median,0.011458791579917872,0.01
Potasio_iqr,0.01143055550359708,0.01
Calcio_sum,0.011286275301925509,0.01
Leucocitos_max,0.011188249241153622,0.01
TP (s)_median,0.01118173323647296,0.01
missingindicator_LDH_initial,0.011147046887806145,0.01
TTPa (s)_rms,0.011129067157370498,0.01
Potasio_mean,0.010962601361573678,0.01
Neutrófilos_mean,0.010889080860398864,0.01
missingindicator_GOT_max,0.010792200899247983,0.01
missingindicator_GOT_rms,0.010792200899247983,0.01
missingindicator_GOT_mean,0.010792200899247983,0.01
missingindicator_GOT_median,0.010792200899247983,0.01
missingindicator_GOT_sum,0.010792200899247983,0.01
missingindicator_GOT_std,0.010792200899247983,0.01
missingindicator_GOT_iqr,0.010792200899247983,0.01
missingindicator_GOT_kurtosis,0.010792200899247983,0.01
missingindicator_GOT_quartile1,0.010792200899247983,0.01
missingindicator_GOT_min,0.010792200899247983,0.01
missingindicator_GOT_skewness,0.010792200899247983,0.01
