feature,importance,C_value
HONG.1,0.7741195561660039,0.01
TNMIV,0.13342425243066455,0.01
TNMCOD,0.09319421592506659,0.01
Adenoescamoso,0.08606140473283443,0.01
Radioterapia,0.0810802748983506,0.01
Linfocitos_sum,0.07521697357812633,0.01
Adenocarcinoma,0.07086550086030695,0.01
Sodio_min,0.06590228971630427,0.01
GGT_kurtosis,0.06360721267874563,0.01
TTPa (s)_kurtosis,0.06347306940387254,0.01
Cardiopatía,0.060850301875637565,0.01
Hemoglobina_std,0.0563323978694612,0.01
Linfocitos_min,0.05440671474327146,0.01
Neutrófilos_sum,0.05378710596017935,0.01
Sodio_median,0.05357966188196745,0.01
GGT_std,0.05244613874595983,0.01
Hemoglobina_initial,0.05011428425374127,0.01
Calcio_std,0.050107198757896064,0.01
QTprevia,0.04928917132658123,0.01
Neutrófilos_min,0.04895143307613228,0.01
DosisRT,0.04822853923719703,0.01
Hemoglobina_iqr,0.04789824306053179,0.01
Linfocitos_median,0.04740460272327301,0.01
NºLineas,0.04633944328923643,0.01
Vinorelbina,0.045988092494454284,0.01
Fosfatasa Alcalina_kurtosis,0.045670009145834876,0.01
GOT_kurtosis,0.045417045992248384,0.01
missingindicator_TP (s)_initial,0.04516605430236139,0.01
missingindicator_TTPa (s)_initial,0.045165473631207514,0.01
Plaquetas_iqr,0.045015939191182665,0.01
GPT_median,0.0446231221846437,0.01
GOT_quartile1,0.043401789227927035,0.01
Albumina_initial,0.043139393730799565,0.01
LDH_median,0.0407063803866434,0.01
Leucocitos_sum,0.0402198564730161,0.01
Hepatopatía,0.039760747444511045,0.01
Nivolumab,0.03961077098972882,0.01
Albumina_sum,0.03959075202635144,0.01
GGT_median,0.03954451885191822,0.01
Glucosa_sum,0.0391249740167992,0.01
NºLineasVO,0.03891369740724059,0.01
EnfDigest,0.03864718167396175,0.01
GGT_skewness,0.03859440844219961,0.01
Linfocitos_kurtosis,0.037885892940921144,0.01
Albumina_homogeneous,0.037074502926834875,0.01
GGT_sum,0.0368973507560204,0.01
Neutrófilos_std,0.03677116976527035,0.01
Leucocitos_std,0.036725743299716486,0.01
Linea1Pemetrexed,0.03666596773953317,0.01
Bilirrubina total_skewness,0.03607099744676162,0.01
Potasio_kurtosis,0.03603213248760259,0.01
Neutrófilos_quartile1,0.03580061763680658,0.01
Urea_median,0.03577829328932601,0.01
Hemoglobina_skewness,0.03568429252978276,0.01
Calcio_max,0.03519833502162565,0.01
Linea1Pembro,0.03490210916647824,0.01
GGT_min,0.03481122779135792,0.01
Fosfatasa Alcalina_iqr,0.03476443627393954,0.01
Bilirrubina total_sum,0.034309255341395076,0.01
Sodio_sum,0.03430760807773413,0.01
LDH_min,0.034194550534162024,0.01
Leucocitos_median,0.033853759771789824,0.01
DM,0.03366189237908274,0.01
Albumina_min,0.03349938307848835,0.01
Cisplatino,0.03306071951917657,0.01
Urea_initial,0.03271522506415938,0.01
Hemoglobina_kurtosis,0.032711263805915144,0.01
Fosfatasa Alcalina_skewness,0.03194807087424033,0.01
Linfocitos_quartile1,0.031807952890808275,0.01
HistOtros,0.03162418091764827,0.01
Fosfatasa Alcalina_median,0.031459231049693344,0.01
Linea1Cisplatino,0.03113998631201571,0.01
Pemetrexed,0.03107138534518042,0.01
Carboplatino,0.03107138534518042,0.01
Linea1Carbo,0.030987660438454644,0.01
GPT_min,0.030986117824762748,0.01
Albumina_max,0.03082900358247275,0.01
Creatinina_skewness,0.030502717293477408,0.01
TTPa (s)_initial,0.030086583469059347,0.01
