index,feature,importance
396,air_time23,0.011669877167410204
413,total_time23,0.01158692194599955
337,num_of_pendown19,0.010906217273657943
269,total_time15,0.010633158188945504
252,air_time15,0.009954343765940989
270,air_time16,0.009760448565262375
161,total_time9,0.009439791093916988
216,air_time13,0.008707132541579989
379,disp_index22,0.00818898770784361
287,total_time16,0.008116975760672196
158,paper_time9,0.008014923370795806
233,total_time13,0.007593986250809671
395,total_time22,0.007549957899430888
116,mean_gmrt7,0.007284210406627934
107,total_time6,0.007215067009468195
407,mean_speed_in_air23,0.006949562113278743
398,gmrt_in_air23,0.00682622441857795
378,air_time22,0.0067037433899265865
144,air_time9,0.0065821000695348636
53,total_time3,0.0064983826260436835
90,air_time6,0.006379232778769819
335,mean_speed_in_air19,0.006312616308209492
340,pressure_var19,0.006157926373726147
392,paper_time22,0.006082432959721315
266,paper_time15,0.006001882436091739
110,gmrt_in_air7,0.005591813676386884
410,paper_time23,0.005458002401323966
397,disp_index23,0.005101361034480002
122,paper_time7,0.005058809182354573
70,pressure_var4,0.005035264558382808
326,gmrt_in_air19,0.0050245793592514024
111,gmrt_on_paper7,0.005017551276199146
36,air_time3,0.005001758609466752
436,max_x_extension25,0.0049201631237252175
157,num_of_pendown9,0.004775128384073244
367,mean_acc_on_paper21,0.004624956402702024
35,total_time2,0.004562966740100493
141,pressure_mean8,0.004550573949981825
119,mean_speed_in_air7,0.004542023981741025
143,total_time8,0.0043896762621972426
332,mean_gmrt19,0.004322051283346581
179,total_time10,0.004203798978620797
404,mean_gmrt23,0.004146862821629993
341,total_time19,0.004141940014413957
117,mean_jerk_in_air7,0.004133247176943585
104,paper_time6,0.0040637891897201996
114,mean_acc_in_air7,0.004050949139648096
72,air_time5,0.004015264150409248
140,paper_time8,0.004003238905803781
324,air_time19,0.004003112395956562
381,gmrt_on_paper22,0.003980267968985318
414,air_time24,0.003968341468822428
329,max_y_extension19,0.003936689112513614
289,disp_index17,0.003919600042511663
365,max_y_extension21,0.003889324150716176
156,mean_speed_on_paper9,0.0038519528971828524
390,mean_speed_on_paper22,0.003831957729424359
125,total_time7,0.003815827779457495
443,mean_speed_in_air25,0.003714536553394882
108,air_time7,0.0036427701485101296
121,num_of_pendown7,0.003630118005921839
431,total_time24,0.003580930209267048
176,paper_time10,0.0035680562981531055
294,mean_acc_in_air17,0.0035302098897923083
264,mean_speed_on_paper15,0.0035212004767406864
253,disp_index15,0.0034946994048860123
54,air_time4,0.00345856839663619
85,num_of_pendown5,0.003445328551831267
138,mean_speed_on_paper8,0.003420367326950731
162,air_time10,0.003415655021665912
134,mean_gmrt8,0.003372394194873024
262,mean_jerk_on_paper15,0.003346749481356421
18,air_time2,0.0033071862330207084
408,mean_speed_on_paper23,0.0032896845248931335
215,total_time12,0.003288938810132838
358,pressure_var20,0.0032869073478529218
302,paper_time17,0.003281855774461534
120,mean_speed_on_paper7,0.0032731883479171935
33,pressure_mean2,0.0032604085877752952
347,max_y_extension20,0.0032362918022154526
109,disp_index7,0.0032050351791524374
437,max_y_extension25,0.0031769008044999713
382,max_x_extension22,0.0031612125840681017
59,max_y_extension4,0.003156269647128712
299,mean_speed_in_air17,0.00314245831953677
286,pressure_var16,0.003082975788982081
339,pressure_mean19,0.003077163736514072
305,total_time17,0.003076007236730636
123,pressure_mean7,0.0030736564736598966
129,gmrt_on_paper8,0.003059243519703519
297,mean_jerk_in_air17,0.003031760355792592
290,gmrt_in_air17,0.0029679223720524887
87,pressure_mean5,0.002958878987864728
296,mean_gmrt17,0.0029435825576335692
440,mean_gmrt25,0.0029126173484393184
375,pressure_mean21,0.002912071238353735
77,max_y_extension5,0.002865102718498357
136,mean_jerk_on_paper8,0.0028276086782959156
50,paper_time3,0.0028195231129278073
126,air_time8,0.0028004447686025076
434,gmrt_in_air25,0.002797571534891555
165,gmrt_on_paper10,0.0027817549440461633
174,mean_speed_on_paper10,0.0027699672690297585
265,num_of_pendown15,0.002754661668763922
399,gmrt_on_paper23,0.002749812097317355
364,max_x_extension21,0.002732003848949925
145,disp_index9,0.002724643345383801
198,air_time12,0.002704972243166952
149,max_y_extension9,0.0027042294887574475
147,gmrt_on_paper9,0.0026853269266245063
325,disp_index19,0.002683147456714643
421,mean_acc_on_paper24,0.002665288163551711
288,air_time17,0.002628257583587306
139,num_of_pendown8,0.002628140558691323
49,num_of_pendown3,0.0026211828721286177
338,paper_time19,0.0026195008007065357
91,disp_index6,0.0026177087567370015
73,disp_index5,0.0026152959450464635
58,max_x_extension4,0.002607298120741128
360,air_time21,0.0025995261990744397
127,disp_index8,0.0025884954871769057
424,mean_jerk_on_paper24,0.002564479271863809
159,pressure_mean9,0.0025550390285612604
48,mean_speed_on_paper3,0.002540618622407684
291,gmrt_on_paper17,0.002539843453013854
386,mean_gmrt22,0.002520769106092488
336,mean_speed_on_paper19,0.0025144575332558643
212,paper_time12,0.0025129345972568677
194,paper_time11,0.00248394446513377
255,gmrt_on_paper15,0.0024371389129027596
106,pressure_var6,0.0024296901796043322
370,mean_jerk_on_paper21,0.0024028286804342364
343,disp_index20,0.0024026584598295466
235,disp_index14,0.0023719464828897132
89,total_time5,0.0023222580944702647
446,paper_time25,0.002321699596230295
192,mean_speed_on_paper11,0.002312899690621872
128,gmrt_in_air8,0.0023057398895592095
30,mean_speed_on_paper2,0.0022773616463246027
327,gmrt_on_paper19,0.0022532421510627226
260,mean_gmrt15,0.002218408616855292
334,mean_jerk_on_paper19,0.002196618450152036
357,pressure_mean20,0.00217919341055956
15,pressure_mean1,0.002170513172153376
220,max_x_extension13,0.002164486500198645
183,gmrt_on_paper11,0.002163158247497908
76,max_x_extension5,0.0021583751870483227
391,num_of_pendown22,0.002146243458139986
200,gmrt_in_air12,0.0021325864530008995
230,paper_time13,0.002131677201360524
69,pressure_mean4,0.0021237135874682864
435,gmrt_on_paper25,0.0021235415230652626
271,disp_index16,0.002110713526937557
356,paper_time20,0.0021100769855806833
67,num_of_pendown4,0.002108965126844856
383,max_y_extension22,0.0020987839103050955
409,num_of_pendown23,0.0020858564531883064
105,pressure_mean6,0.00207889855806967
331,mean_acc_on_paper19,0.0020783007437503395
412,pressure_var23,0.0020752577532638108
284,paper_time16,0.0020729128661080604
242,mean_gmrt14,0.0020618244643201126
206,mean_gmrt12,0.0020549279581941345
256,max_x_extension15,0.0020184980537444053
419,max_y_extension24,0.0019790337974620567
137,mean_speed_in_air8,0.001978908847482986
344,gmrt_in_air20,0.001978243340667707
251,total_time14,0.0019725390185824664
447,pressure_mean25,0.00196867655033619
32,paper_time2,0.0019468810982930513
38,gmrt_in_air3,0.0019418309205857793
163,disp_index10,0.0019414771591717134
433,disp_index25,0.0019365990800459764
23,max_y_extension2,0.001927603684747163
46,mean_jerk_on_paper3,0.001911740703338498
22,max_x_extension2,0.0018802708799186636
2,gmrt_in_air1,0.001871990036286686
71,total_time4,0.0018586681015363466
363,gmrt_on_paper21,0.001857076282465869
249,pressure_mean14,0.0018557550610117303
234,air_time14,0.0018403467266383186
418,max_x_extension24,0.0018146418577347607
400,max_x_extension23,0.0018145351272163266
25,mean_acc_on_paper2,0.001803905592196992
393,pressure_mean22,0.001796864470096898
380,gmrt_in_air22,0.001786578879325705
37,disp_index3,0.001785682311301044
27,mean_jerk_in_air2,0.0017712158309124376
3,gmrt_on_paper1,0.0017675231082241727
236,gmrt_in_air14,0.0017649344914521235
280,mean_jerk_on_paper16,0.0017539046015714696
20,gmrt_in_air2,0.0017475087692402273
411,pressure_mean23,0.0017459889265178472
41,max_y_extension3,0.001740711672930388
154,mean_jerk_on_paper9,0.0017403120514759454
300,mean_speed_on_paper17,0.001729285649709982
197,total_time11,0.0017271639918808453
401,max_y_extension23,0.001690074361477549
282,mean_speed_on_paper16,0.0016858546749478937
438,mean_acc_in_air25,0.0016768062931168894
222,mean_acc_in_air13,0.0016761397344498225
248,paper_time14,0.0016717320597171785
45,mean_jerk_in_air3,0.0016680109914876636
318,mean_speed_on_paper18,0.0016645874725904975
133,mean_acc_on_paper8,0.0016642315811064017
345,gmrt_on_paper20,0.001648504112883468
394,pressure_var22,0.0016473045493388939
31,num_of_pendown2,0.0016456474357304687
368,mean_gmrt21,0.0016434397452236213
86,paper_time5,0.0016389524672307644
359,total_time20,0.0016373929083553628
55,disp_index4,0.0016292802462133892
441,mean_jerk_in_air25,0.0016235475084560378
372,mean_speed_on_paper21,0.001608356122958099
213,pressure_mean12,0.0016078826085001489
152,mean_gmrt9,0.0016063158290383352
113,max_y_extension7,0.001604461077291624
24,mean_acc_in_air2,0.0016032395195991272
245,mean_speed_in_air14,0.0016029146171049138
8,mean_gmrt1,0.0015964654988775858
444,mean_speed_on_paper25,0.0015917083321234419
225,mean_jerk_in_air13,0.0015855581501602557
330,mean_acc_in_air19,0.0015851280464956076
43,mean_acc_on_paper3,0.0015785989372367208
93,gmrt_on_paper6,0.0015781870000919028
88,pressure_var5,0.0015747175831104549
333,mean_jerk_in_air19,0.001563021413616011
196,pressure_var11,0.0015588582355204783
342,air_time20,0.0015451491843355473
16,pressure_var1,0.001544790854587554
238,max_x_extension14,0.001542208396538124
309,gmrt_on_paper18,0.001541918924601118
180,air_time11,0.001527409665555605
11,mean_speed_in_air1,0.0015124323024302156
21,gmrt_on_paper2,0.0015034440227954448
170,mean_gmrt10,0.0014954364465191274
314,mean_gmrt18,0.0014879004296791509
82,mean_jerk_on_paper5,0.001484848999141269
369,mean_jerk_in_air21,0.0014824140952928583
102,mean_speed_on_paper6,0.001480107269424745
312,mean_acc_in_air18,0.0014782047936660327
131,max_y_extension8,0.001476615375671957
12,mean_speed_on_paper1,0.0014708601441726027
26,mean_gmrt2,0.0014702948952878465
277,mean_acc_on_paper16,0.0014576645457855429
317,mean_speed_in_air18,0.0014481231446251673
257,max_y_extension15,0.0014404602760129078
146,gmrt_in_air9,0.0014397548545379854
81,mean_jerk_in_air5,0.0014365442315328542
362,gmrt_in_air21,0.001421155907594258
366,mean_acc_in_air21,0.001412303241062067
283,num_of_pendown16,0.001403889681667663
321,pressure_mean18,0.0014020738198019162
387,mean_jerk_in_air22,0.0014009529627956954
320,paper_time18,0.0014005482604606784
151,mean_acc_on_paper9,0.0013959460662450083
388,mean_jerk_on_paper22,0.0013956900068325872
51,pressure_mean3,0.001395563383643398
217,disp_index13,0.0013945661448203678
28,mean_jerk_on_paper2,0.0013917084276498179
19,disp_index2,0.0013910566504080474
92,gmrt_in_air6,0.001384842405077418
406,mean_jerk_on_paper23,0.0013797092905358552
428,paper_time24,0.0013704383929159113
429,pressure_mean24,0.001367098976288938
323,total_time18,0.001361333726145939
275,max_y_extension16,0.0013612410344028523
94,max_x_extension6,0.0013579630661832598
239,max_y_extension14,0.001356636817363021
307,disp_index18,0.001354150167777174
7,mean_acc_on_paper1,0.0013532664434705406
448,pressure_var25,0.0013467336215668496
449,total_time25,0.0013410429452126917
181,disp_index11,0.0013400847290475535
42,mean_acc_in_air3,0.0013382458700285128
210,mean_speed_on_paper12,0.001330368387858355
415,disp_index24,0.001330119912628653
188,mean_gmrt11,0.0013233875213122734
432,air_time25,0.0013181528233990587
276,mean_acc_in_air16,0.0013142342824351322
353,mean_speed_in_air20,0.0013129993983654747
361,disp_index21,0.0013033661038164136
178,pressure_var10,0.0013012727034099746
403,mean_acc_on_paper23,0.0012981676065396614
389,mean_speed_in_air22,0.0012882135032260549
29,mean_speed_in_air2,0.0012846682427563058
385,mean_acc_on_paper22,0.0012842589730697634
308,gmrt_in_air18,0.0012772867545754864
273,gmrt_on_paper16,0.0012757453591614723
175,num_of_pendown10,0.0012756545322337588
285,pressure_mean16,0.00127065149278466
350,mean_gmrt20,0.001267310477249254
319,num_of_pendown18,0.0012668687093771297
261,mean_jerk_in_air15,0.0012654733175915583
226,mean_jerk_on_paper13,0.0012609182775218599
195,pressure_mean11,0.0012551907156153365
39,gmrt_on_paper3,0.001254507721701012
351,mean_jerk_in_air20,0.0012537168939068689
258,mean_acc_in_air15,0.0012533006844140204
311,max_y_extension18,0.0012490621972202204
44,mean_gmrt3,0.0012437445601343707
416,gmrt_in_air24,0.0012361991843636894
354,mean_speed_on_paper20,0.0012355961993726562
247,num_of_pendown14,0.001235165957719096
373,num_of_pendown21,0.0012330957943541784
68,paper_time4,0.0012322640361528822
201,gmrt_on_paper12,0.0012308296897844007
348,mean_acc_in_air20,0.0012258222181818648
298,mean_jerk_on_paper17,0.0012209758798704948
274,max_x_extension16,0.0012162859437736488
199,disp_index12,0.0012161941635178198
371,mean_speed_in_air21,0.0012128265142751454
57,gmrt_on_paper4,0.0012099928399888565
193,num_of_pendown11,0.0012094890531768646
237,gmrt_on_paper14,0.0012076093814180062
208,mean_jerk_on_paper12,0.0012046683708551986
66,mean_speed_on_paper4,0.0012038641492169422
402,mean_acc_in_air23,0.0012001486156452462
246,mean_speed_on_paper14,0.001196949140365961
355,num_of_pendown20,0.0011943187666578516
244,mean_jerk_on_paper14,0.001190910319187333
98,mean_gmrt6,0.0011856941908765942
445,num_of_pendown25,0.0011725000982227513
5,max_y_extension1,0.0011700114941831736
259,mean_acc_on_paper15,0.0011671316787092967
250,pressure_var14,0.0011648671931508586
56,gmrt_in_air4,0.001162736870143543
279,mean_jerk_in_air16,0.001160227943190453
384,mean_acc_in_air22,0.0011594027185846548
160,pressure_var9,0.0011585780772415462
148,max_x_extension9,0.0011575066516860946
328,max_x_extension19,0.0011567363575905147
62,mean_gmrt4,0.0011566418538330328
189,mean_jerk_in_air11,0.0011534633287528825
267,pressure_mean15,0.001147936383389112
10,mean_jerk_on_paper1,0.0011467872881794196
14,paper_time1,0.0011404635905756097
293,max_y_extension17,0.0011400064056952507
65,mean_speed_in_air4,0.0011360358154686103
40,max_x_extension3,0.0011313384994232722
425,mean_speed_in_air24,0.0011313330925040667
173,mean_speed_in_air10,0.001131217160141358
254,gmrt_in_air15,0.0011216529179748425
301,num_of_pendown17,0.0011209693548954475
423,mean_jerk_in_air24,0.001118094338470143
420,mean_acc_in_air24,0.00111274338836484
422,mean_gmrt24,0.0011098329761103872
303,pressure_mean17,0.0011068377125120633
202,max_x_extension12,0.0011050868357787708
190,mean_jerk_on_paper11,0.0010949329658485525
405,mean_jerk_in_air23,0.0010908929170413719
306,air_time18,0.0010904460716020569
315,mean_jerk_in_air18,0.0010889647567786354
346,max_x_extension20,0.0010859260112755385
164,gmrt_in_air10,0.0010854178145889093
103,num_of_pendown6,0.001084695271420602
187,mean_acc_on_paper11,0.0010833192320258815
232,pressure_var13,0.001079820100053196
84,mean_speed_on_paper5,0.0010767089728632607
426,mean_speed_on_paper24,0.0010755396984180679
