feature,importance,C_value
VIRUS.1,1.0267613426363007,0.01
TNMIV,0.10522738092008646,0.01
TNMCOD,0.09391628881697273,0.01
Linfocitos_sum,0.07315666015939462,0.01
Adenocarcinoma,0.0698150883874326,0.01
Bilirrubina total_kurtosis,0.0639452796396353,0.01
Calcio_homogeneous,0.06135857484614938,0.01
Fosfatasa Alcalina_median,0.060884346771746575,0.01
EnfNRL,0.0600902006198071,0.01
Albumina_homogeneous,0.057310317848179755,0.01
GOT_std,0.05626024072729895,0.01
EnfCerebroVascular,0.05195832094863676,0.01
GPT_initial,0.051720516942262165,0.01
GGT_std,0.051682628231735125,0.01
Glucosa_std,0.050635717564453,0.01
Hemoglobina_median,0.05038479222597296,0.01
GGT_median,0.05021838411000965,0.01
Albumina_max,0.04931754781809341,0.01
Leucocitos_skewness,0.048846327776061196,0.01
Linfocitos_min,0.04862365565091215,0.01
Hemoglobina_min,0.04765962227371537,0.01
CelPeq,0.046894051543803016,0.01
HistOtros,0.046832041366213224,0.01
Sexo,0.04553707108862386,0.01
GOT_min,0.04553357883867314,0.01
FRA,0.043573007200457606,0.01
Paclitaxel,0.043552110992385505,0.01
Creatinina_initial,0.043398614811824644,0.01
Linfocitos_iqr,0.04312515969106075,0.01
Linea1Etoposido,0.04311675681638832,0.01
Plaquetas_std,0.042303302321227886,0.01
Calcio_sum,0.041390777414711755,0.01
missingindicator_Calcio_initial,0.04104684728342416,0.01
GGT_skewness,0.04060582639936507,0.01
Fosfatasa Alcalina_max,0.04010225025382814,0.01
CADigestivo,0.04002583746862947,0.01
NºLineas,0.03926059150800029,0.01
Pemetrexed,0.038927946443795804,0.01
Carboplatino,0.038927946443795804,0.01
Sodio_sum,0.03876534664353005,0.01
NeoHEM,0.03869378218005531,0.01
Etoposido,0.038618263754214975,0.01
Bilirrubina total_median,0.0384857781974525,0.01
GGT_sum,0.038439706445297525,0.01
Linea1Cisplatino,0.038016085929398466,0.01
Glucosa_min,0.037674964294954635,0.01
Creatinina_kurtosis,0.036426927806214995,0.01
Plaquetas_kurtosis,0.036125109886821924,0.01
GPT_median,0.034677145138356916,0.01
missingindicator_Sodio_initial,0.03425893294224969,0.01
missingindicator_Potasio_initial,0.03425893294224969,0.01
Hemoglobina_initial,0.03414359604790165,0.01
Bevacizumab,0.03390627193267674,0.01
Potasio_skewness,0.03362164983111836,0.01
EPOCAsma,0.032914985289802086,0.01
missingindicator_Albumina_initial,0.03264368649531979,0.01
Sodio_median,0.032487045882507296,0.01
Fosfatasa Alcalina_quartile1,0.0322655367889511,0.01
TTPa (s)_sum,0.032200205829106064,0.01
LDH_skewness,0.0321259297440425,0.01
Linfocitos_skewness,0.031875934803569456,0.01
Neutrófilos_quartile1,0.03175215543524871,0.01
TP (s)_initial,0.031677174005086316,0.01
Linea1Beva,0.03162465451753615,0.01
Urea_min,0.031482379953107896,0.01
LDH_iqr,0.03139193218595766,0.01
GOT_sum,0.03111446981584613,0.01
CIsquémica,0.03050634014395489,0.01
Hemoglobina_iqr,0.03027521279381768,0.01
TEP,0.029844650292059682,0.01
Bilirrubina total_sum,0.029352296984124854,0.01
Calcio_std,0.029160240000445002,0.01
Glucosa_iqr,0.02873823220652171,0.01
Neutrófilos_initial,0.02848471722984889,0.01
missingindicator_Plaquetas_initial,0.02828405396877238,0.01
missingindicator_Linfocitos_initial,0.02828405396877238,0.01
NºLineasVO,0.028203283012846015,0.01
GPT_max,0.027691322302339515,0.01
Urea_iqr,0.02762334765964682,0.01
Neoplasia,0.027604804551754195,0.01
Urea_std,0.027118428633684355,0.01
Sodio_min,0.027103324011513986,0.01
Sodio_initial,0.027028704326194624,0.01
Plaquetas_initial,0.026937351555226426,0.01
GOT_kurtosis,0.026630989648208207,0.01
Linfocitos_quartile3,0.026428092910900865,0.01
missingindicator_GPT_initial,0.026057255567025615,0.01
Alectinib,0.025738136721511724,0.01
Fosfatasa Alcalina_min,0.025662306265928383,0.01
OtrosFarmacos,0.02560608214667094,0.01
GPT_kurtosis,0.025279832504119516,0.01
Neutrófilos_median,0.025160512871031993,0.01
GPT_min,0.02511948316506617,0.01
Hemoglobina_sum,0.024644107711008587,0.01
Creatinina_median,0.024390709393311834,0.01
Sodio_iqr,0.024371903573405348,0.01
Albumina_sum,0.02406897643780439,0.01
TP (s)_iqr,0.02406437216134387,0.01
Radioterapia,0.023936431596964482,0.01
Leucocitos_quartile1,0.02390688813782454,0.01
Neutrófilos_quartile3,0.02368152922080216,0.01
GPT_skewness,0.023368651059349075,0.01
Creatinina_min,0.023326544422939285,0.01
Leucocitos_median,0.02297872939309367,0.01
Neutrófilos_min,0.02296322470497468,0.01
ERC,0.022923432472624287,0.01
Adenoescamoso,0.022765730479080853,0.01
GOT_quartile1,0.02267365602071147,0.01
Leucocitos_quartile3,0.022285910401989815,0.01
Obesidad,0.022099634314335297,0.01
Plaquetas_sum,0.02206592662218927,0.01
Fosfatasa Alcalina_initial,0.021850170273665193,0.01
Calcio_skewness,0.021811847422164347,0.01
Hemoglobina_std,0.021272053171903726,0.01
Linfocitos_quartile1,0.021192836150367173,0.01
GGT_quartile1,0.020856044819907906,0.01
Albumina_min,0.02073370618257974,0.01
Bilirrubina total_std,0.020725136667630213,0.01
Creatinina_sum,0.020708082288472842,0.01
LDH_sum,0.020581931626299604,0.01
missingindicator_Urea_initial,0.02051062759415075,0.01
GOT_mean,0.02047527310809282,0.01
Plaquetas_median,0.020363566736769968,0.01
Creatinina_std,0.020163486092135856,0.01
Calcio_initial,0.0201198190173458,0.01
missingindicator_Creatinina_initial,0.02009984382084598,0.01
missingindicator_Glucosa_initial,0.020099572593822692,0.01
missingindicator_GOT_initial,0.020039579926189325,0.01
Plaquetas_homogeneous,0.020018076122672507,0.01
Potasio_quartile1,0.0200118938924574,0.01
GGT_iqr,0.01997257729863044,0.01
ValvAórtica,0.019886277111681987,0.01
Urea_initial,0.019820812355593267,0.01
Urea_kurtosis,0.019714976699184806,0.01
Osimertinib,0.019690945126517975,0.01
Fosfatasa Alcalina_iqr,0.019624392146019683,0.01
LDH_kurtosis,0.019599124427234625,0.01
GGT_homogeneous,0.019492719285319995,0.01
LDH_max,0.0192655928601154,0.01
TTPa (s)_kurtosis,0.019211525575735484,0.01
Plaquetas_iqr,0.01913618077724889,0.01
Neutrófilos_iqr,0.01892072696968643,0.01
EnfDigest,0.018893029679089207,0.01
Glucosa_skewness,0.018713124506757026,0.01
Cardiopatía,0.01841870475090763,0.01
PulmonarIntersticial,0.01840883325442716,0.01
DM,0.0182902894821789,0.01
Sodio_quartile1,0.01824094022155987,0.01
Albumina_iqr,0.018056063616541267,0.01
Gefitinib,0.01790781869957226,0.01
Plaquetas_quartile1,0.01789350434770182,0.01
Creatinina_skewness,0.01784571675368567,0.01
InjertoCV,0.01776021552363529,0.01
Linfocitos_homogeneous,0.017627896573807277,0.01
GOT_quartile3,0.01761733804891292,0.01
Potasio_initial,0.017616631531056394,0.01
Traqueostomía,0.017271587971559886,0.01
Linea1Gemcitabina,0.016992876800714,0.01
Irinotecan,0.016933783293783516,0.01
Leucocitos_sum,0.016771760139614098,0.01
Albumina_skewness,0.016755167639326083,0.01
TTPa (s)_iqr,0.01672308782856199,0.01
