feature,importance,C_value
VIRUS.1,1.0483562530231,0.01
TNMIV,0.10208456967126506,0.01
Albumina_homogeneous,0.06996786821454105,0.01
TNMCOD,0.06375486188239801,0.01
Plaquetas_kurtosis,0.05948466550292895,0.01
Bilirrubina total_kurtosis,0.05873332547591226,0.01
EPOCAsma,0.057897987048274785,0.01
missingindicator_Calcio_initial,0.05754116097208989,0.01
GPT_initial,0.05702644524417367,0.01
Linfocitos_sum,0.05631298844997308,0.01
Sexo,0.05410572108516728,0.01
Albumina_max,0.051067476314814175,0.01
Fosfatasa Alcalina_median,0.050674470972263685,0.01
Calcio_homogeneous,0.049968595218100376,0.01
Glucosa_iqr,0.04979268421248216,0.01
Adenocarcinoma,0.048690783224509,0.01
Leucocitos_skewness,0.048594336717981954,0.01
GGT_std,0.047665169420647885,0.01
TEP,0.047161882742576273,0.01
Radioterapia,0.04615493192733896,0.01
CelPeq,0.04590483718248371,0.01
EnfNRL,0.0455752038628726,0.01
Paclitaxel,0.04345202517500088,0.01
Linea1Etoposido,0.04328154074889207,0.01
missingindicator_GOT_initial,0.04327062709857723,0.01
Calcio_std,0.042288264718355076,0.01
Potasio_skewness,0.04198529847115744,0.01
Hemoglobina_min,0.041939119931391156,0.01
CIsquémica,0.04158855419252126,0.01
Calcio_sum,0.04121377144232313,0.01
Hemoglobina_median,0.041057405005152287,0.01
Etoposido,0.03917519091059451,0.01
Adenoescamoso,0.039107646872119664,0.01
Sodio_iqr,0.038987873426126425,0.01
Creatinina_min,0.03853820507890278,0.01
HistOtros,0.037530804529336874,0.01
EnfCerebroVascular,0.037039816323572956,0.01
Plaquetas_std,0.03691402696658482,0.01
TTPa (s)_sum,0.036186858759051366,0.01
missingindicator_Potasio_initial,0.035829923912519046,0.01
missingindicator_Sodio_initial,0.035829923912519046,0.01
Urea_initial,0.035666484928677245,0.01
OtrosFarmacos,0.03563413258067893,0.01
FRA,0.03543682408438936,0.01
Creatinina_kurtosis,0.035261163233136376,0.01
Linfocitos_min,0.03511501466424063,0.01
NeoHEM,0.035062910419824546,0.01
Glucosa_std,0.03502719835403557,0.01
GOT_std,0.03481705263386176,0.01
Leucocitos_median,0.03479659220844074,0.01
Linfocitos_skewness,0.03458327110111731,0.01
GGT_skewness,0.03446887017532252,0.01
Neutrófilos_quartile1,0.03406605095888719,0.01
GPT_skewness,0.03390614301716887,0.01
Sodio_sum,0.033874633493046195,0.01
Plaquetas_initial,0.033617076196288974,0.01
Irinotecan,0.03346215447408357,0.01
missingindicator_Albumina_initial,0.033389554024177946,0.01
GPT_kurtosis,0.03267565091344437,0.01
GGT_kurtosis,0.0326700155308596,0.01
Sodio_initial,0.032460204163678764,0.01
EnfDigest,0.03241042759664343,0.01
Hemoglobina_initial,0.03207799881077319,0.01
Linea1Cisplatino,0.031656077584273676,0.01
Carboplatino,0.03160101463056229,0.01
Pemetrexed,0.03160101463056229,0.01
LDH_min,0.031106131124915917,0.01
