index,feature,importance
32,Leucocitos_sum,0.008681111200654026
58,Neutrófilos_sum,0.008178056974385447
97,Glucosa_sum,0.006704168674977439
315,Linea1Pembro,0.006360148430958473
136,Sodio_sum,0.006182123195580475
110,Urea_sum,0.005901774151212907
149,Potasio_sum,0.005789332333846563
6,Hemoglobina_sum,0.005490933926100416
148,Potasio_std,0.005211695282232481
154,Potasio_iqr,0.0048250671654903885
248,LDH_min,0.004665935818875639
145,Potasio_max,0.0045870894077888824
189,GPT_skewness,0.004532180683662411
96,Glucosa_std,0.0044971222816001894
163,Calcio_skewness,0.004474706701506817
71,TP (s)_sum,0.004467393865034663
162,Calcio_sum,0.004410688284595823
256,LDH_quartile1,0.004354875288076744
93,Glucosa_max,0.004275947344439101
176,GOT_skewness,0.004266993056560147
137,Sodio_skewness,0.004244125419505112
190,GPT_kurtosis,0.00423071585133399
177,GOT_kurtosis,0.004208559484412331
37,Leucocitos_iqr,0.004162910528472351
351,EnfNRL,0.004154752219627894
343,CAurinario,0.004079526285369187
153,Potasio_quartile3,0.00403801231934624
123,Creatinina_sum,0.004033823485881572
19,Plaquetas_sum,0.003980946169061716
72,TP (s)_skewness,0.00393719589804921
99,Glucosa_kurtosis,0.003874787027107861
125,Creatinina_kurtosis,0.0038122404650706154
109,Urea_std,0.0038019850964108926
138,Sodio_kurtosis,0.0037746315827553198
158,Calcio_max,0.00377352680259788
278,Albumina_initial,0.003745601142280878
251,LDH_median,0.0037397968521511006
240,Albumina_sum,0.003738127149561233
84,TTPa (s)_sum,0.0037163603655174567
124,Creatinina_skewness,0.0036887895339311667
20,Plaquetas_skewness,0.0036690767927537527
131,Sodio_min,0.003660040051395892
141,Sodio_iqr,0.003656044706335345
228,Bilirrubina total_skewness,0.003645037228046227
203,GGT_kurtosis,0.003641111213269274
166,Calcio_quartile3,0.003550034471042099
102,Glucosa_iqr,0.003536743793392994
103,Glucosa_rms,0.0035159905157336837
144,Potasio_min,0.0035098253897338774
271,Potasio_initial,0.003509254873486986
106,Urea_max,0.003505792200270208
210,Fosfatasa Alcalina_max,0.0035036058828729383
253,LDH_sum,0.0034828229541102105
115,Urea_iqr,0.003480384435347462
63,Neutrófilos_iqr,0.003466341748025556
250,LDH_mean,0.003453224154414243
155,Potasio_rms,0.003447886732003494
167,Calcio_iqr,0.0034253618107907826
202,GGT_skewness,0.0034087851328801107
21,Plaquetas_kurtosis,0.0034075384552573816
353,EnfCerebroVascular,0.0034011863501600273
116,Urea_rms,0.0033807355275506552
244,Albumina_quartile3,0.0033786038844818415
273,GOT_initial,0.0033680582847773863
46,Linfocitos_skewness,0.003324594173039284
114,Urea_quartile3,0.0032893472890473826
214,Fosfatasa Alcalina_sum,0.003270021843529703
281,Edad,0.003238487377384469
98,Glucosa_skewness,0.003233850441036561
122,Creatinina_std,0.003225436885885765
101,Glucosa_quartile3,0.00320867962560528
170,GOT_min,0.003193916196374282
257,LDH_quartile3,0.003191959494399304
