feature,importance
Hyperlipidemia,1.4740835685166322
Gender,1.3033819012575423
Bone Mass (BM),1.0919285776051748
Hypothyroidism,0.9795816788791625
Diabetes Mellitus (DM),0.7959726022785766
Muscle Mass (MM),0.7305390739792189
Visceral Fat Rating (VFR),0.626615055347128
Extracellular Water (ECW),0.6013224689188054
Total Fat Content (TFC),0.5509433700281547
Vitamin D,0.5479610791834908
Coronary Artery Disease (CAD),0.5132622398084159
Age,0.4979284832040298
Intracellular Water (ICW),0.4630155486210937
Body Protein Content (Protein) (%),0.4463101102517858
Visceral Fat Area (VFA),0.3959059921470739
Total Body Fat Ratio (TBFR) (%),0.39309291886671405
Body Mass Index (BMI),0.3533932768207343
Hemoglobin (HGB),0.3008162383546523
Height,0.28735611402502337
Extracellular Fluid/Total Body Water (ECF/TBW),0.27795149045289386
Lean Mass (LM) (%),0.2694549441279098
Total Cholesterol (TC),0.25520769778816316
Comorbidity,0.21925607871442868
Hepatic Fat Accumulation (HFA),0.20002260739019984
High Density Lipoprotein (HDL),0.18896857183507337
Low Density Lipoprotein (LDL),0.1742900044232923
Aspartat Aminotransferaz (AST),0.13128467156684898
Alanin Aminotransferaz (ALT),0.08474168631580485
Triglyceride,0.08102087538846699
Alkaline Phosphatase (ALP),0.06800781346302649
Visceral Muscle Area (VMA) (Kg),0.059382950512415565
Total Body Water (TBW),0.051591343313577946
Weight,0.04748534828408046
Glucose,0.03455205418605113
Obesity (%),0.005757550249511354
Glomerular Filtration Rate (GFR),0.002773036086532259
C-Reactive Protein (CRP),0.002155705664765723
Creatinine,3.172069859346595e-05
