feature,importance
Bone Mass (BM),1.2037538002586599
Hyperlipidemia,1.1875628848001096
Intracellular Water (ICW),1.0005528894687699
Hypothyroidism,0.9058256633895625
Gender,0.8862615760324812
Diabetes Mellitus (DM),0.8664735073881171
Total Body Fat Ratio (TBFR) (%),0.7837305239071753
Coronary Artery Disease (CAD),0.6553075203450168
Height,0.6264815658825857
Total Fat Content (TFC),0.46566597847945457
Vitamin D,0.43056776921576956
Muscle Mass (MM),0.4182232561518213
Extracellular Fluid/Total Body Water (ECF/TBW),0.37568404275550366
Hemoglobin (HGB),0.366532113500333
Age,0.3378566154190474
Total Body Water (TBW),0.32987720443191365
Hepatic Fat Accumulation (HFA),0.30662984756604755
Visceral Fat Rating (VFR),0.30632720680652525
Extracellular Water (ECW),0.25504260109035864
Body Protein Content (Protein) (%),0.24934645280880902
Lean Mass (LM) (%),0.22565994729726227
High Density Lipoprotein (HDL),0.21992320292868867
Weight,0.20176797801983756
Total Cholesterol (TC),0.19333881764182542
Body Mass Index (BMI),0.16801019499624356
Alkaline Phosphatase (ALP),0.13402977420652154
Comorbidity,0.11838358470043533
Low Density Lipoprotein (LDL),0.1099224364192357
Aspartat Aminotransferaz (AST),0.08638235942635601
Triglyceride,0.06743605174308007
Alanin Aminotransferaz (ALT),0.05096431772320948
Glucose,0.030039657142898725
Visceral Fat Area (VFA),0.02463106590955083
Visceral Muscle Area (VMA) (Kg),0.020255438889122988
Obesity (%),0.005345600059715815
C-Reactive Protein (CRP),0.0024335002735594853
Creatinine,0.000401087515106196
Glomerular Filtration Rate (GFR),0.000140156078330405
