feature,importance
Hyperlipidemia,1.44120258890084
Total Body Fat Ratio (TBFR) (%),0.9667555576231496
Bone Mass (BM),0.9595431664238293
Hypothyroidism,0.7706535676811194
Intracellular Water (ICW),0.7703487306159277
Gender,0.6726472916517677
Diabetes Mellitus (DM),0.6189339013610333
Extracellular Fluid/Total Body Water (ECF/TBW),0.5735017939564945
Total Fat Content (TFC),0.569986001222154
Vitamin D,0.542044272340448
Coronary Artery Disease (CAD),0.4445489463744155
Muscle Mass (MM),0.41062392865290426
Height,0.3518289208501768
Age,0.3500933334497271
Visceral Fat Rating (VFR),0.31391713241010993
Hemoglobin (HGB),0.30244775423217285
Visceral Fat Area (VFA),0.2963491717959403
Total Body Water (TBW),0.28799426894040747
Hepatic Fat Accumulation (HFA),0.19260572913592847
Body Protein Content (Protein) (%),0.18143993466791117
Comorbidity,0.14640812152209762
Body Mass Index (BMI),0.1385710361488677
Total Cholesterol (TC),0.13679445144951027
Alkaline Phosphatase (ALP),0.12109984118939551
Aspartat Aminotransferaz (AST),0.10797864926776479
Low Density Lipoprotein (LDL),0.10659723132954793
High Density Lipoprotein (HDL),0.10482840694343243
Triglyceride,0.09356559386277757
Alanin Aminotransferaz (ALT),0.08372009610901225
Extracellular Water (ECW),0.0699640594538884
Weight,0.052919106491314
Lean Mass (LM) (%),0.047264609286023614
Visceral Muscle Area (VMA) (Kg),0.02688695417895837
Glucose,0.022843602668021473
Obesity (%),0.006661337286816644
C-Reactive Protein (CRP),0.0014388600060592646
Glomerular Filtration Rate (GFR),0.0001463339653254383
Creatinine,1.5587532051004604e-05
