feature,importance
Hyperlipidemia,1.3119878275941237
Bone Mass (BM),0.9878428444942629
Gender,0.7509303259613199
Intracellular Water (ICW),0.6461919828065156
Hypothyroidism,0.6460823995705304
Coronary Artery Disease (CAD),0.6358348347323708
Total Body Fat Ratio (TBFR) (%),0.6005055667449879
Diabetes Mellitus (DM),0.5803332915980105
Total Fat Content (TFC),0.4792004474441968
Height,0.4555785575307465
Muscle Mass (MM),0.45026461907975407
Vitamin D,0.436690593693845
Extracellular Fluid/Total Body Water (ECF/TBW),0.41969346717589046
Visceral Fat Rating (VFR),0.37324972786818444
Hepatic Fat Accumulation (HFA),0.32900357228759297
Body Mass Index (BMI),0.30023478407920545
Age,0.28579436662463353
Visceral Fat Area (VFA),0.27583166274703413
Hemoglobin (HGB),0.24884331431112858
Body Protein Content (Protein) (%),0.21112858373603505
High Density Lipoprotein (HDL),0.19080824947125627
Comorbidity,0.17987332791350283
Total Body Water (TBW),0.16104110499671728
Total Cholesterol (TC),0.10522761081128973
Aspartat Aminotransferaz (AST),0.08069991422797028
Alanin Aminotransferaz (ALT),0.07415353477719981
Low Density Lipoprotein (LDL),0.06960342702870508
Triglyceride,0.05837201692889047
Visceral Muscle Area (VMA) (Kg),0.05486566072864208
Alkaline Phosphatase (ALP),0.0533051224717069
Lean Mass (LM) (%),0.04612552951723231
Extracellular Water (ECW),0.04318536033085804
Glucose,0.026440136234090996
Weight,0.01976540594322049
Obesity (%),0.0029978854314482235
C-Reactive Protein (CRP),0.002370001613353162
Glomerular Filtration Rate (GFR),0.00018145661795606626
Creatinine,5.0309116270276456e-05
