feature,importance
Hyperlipidemia,1.3348260250587882
Intracellular Water (ICW),0.9937746408775583
Bone Mass (BM),0.9002589095550447
Total Body Fat Ratio (TBFR) (%),0.7627296125061328
Gender,0.7529745789464045
Hypothyroidism,0.7361361754038236
Diabetes Mellitus (DM),0.6594419945994282
Coronary Artery Disease (CAD),0.5530912991667934
Vitamin D,0.5132050439113937
Total Fat Content (TFC),0.4501131110251943
Muscle Mass (MM),0.42756088727949443
Height,0.39525926852884197
Extracellular Water (ECW),0.3847627786638496
Total Body Water (TBW),0.3238772934137117
Extracellular Fluid/Total Body Water (ECF/TBW),0.31771250585966343
Body Mass Index (BMI),0.301641690912139
Visceral Fat Area (VFA),0.28955738385496316
Visceral Fat Rating (VFR),0.2573432910633284
Age,0.25543431511804754
Hemoglobin (HGB),0.24837023058186994
Hepatic Fat Accumulation (HFA),0.23986470172640179
High Density Lipoprotein (HDL),0.17681520401596765
Total Cholesterol (TC),0.15942851317912088
Comorbidity,0.1428222616824674
Lean Mass (LM) (%),0.08103381111248328
Low Density Lipoprotein (LDL),0.07807578838729613
Body Protein Content (Protein) (%),0.07181270736315416
Triglyceride,0.06438215014248186
Alkaline Phosphatase (ALP),0.05324173294841627
Weight,0.04648474952696413
Aspartat Aminotransferaz (AST),0.03699997869378022
Visceral Muscle Area (VMA) (Kg),0.023097816038321867
Glucose,0.01969396208853514
Alanin Aminotransferaz (ALT),0.017359493144490715
Obesity (%),0.006436513087886938
C-Reactive Protein (CRP),0.0006978431286177899
Glomerular Filtration Rate (GFR),0.00014222603312938117
Creatinine,2.2075277944942766e-06
