feature,importance
Hyperlipidemia,1.3144929500121747
Bone Mass (BM),1.2615150921264617
Obesity (%),0.8301758013524615
Hypothyroidism,0.7962712597727162
Intracellular Water (ICW),0.7221726964791423
Body Mass Index (BMI),0.7061088037188544
Diabetes Mellitus (DM),0.6623771955723431
Coronary Artery Disease (CAD),0.5668527775152453
Gender,0.5656764309694748
Muscle Mass (MM),0.5628006007517484
Total Body Fat Ratio (TBFR) (%),0.5252150353286141
Extracellular Fluid/Total Body Water (ECF/TBW),0.5229186413770502
Visceral Fat Area (VFA),0.47706868492120735
Height,0.422334030598824
Hemoglobin (HGB),0.3848749720024137
Age,0.3745487938273586
Vitamin D,0.3708651978387794
Body Protein Content (Protein) (%),0.34242163862289476
Total Body Water (TBW),0.33805272049891444
Visceral Fat Rating (VFR),0.3141373002062081
Weight,0.31028227838565864
Lean Mass (LM) (%),0.2971627203505062
Total Fat Content (TFC),0.26184827928398435
Hepatic Fat Accumulation (HFA),0.2403732019858107
High Density Lipoprotein (HDL),0.184828193542638
Extracellular Water (ECW),0.17470155795620648
Comorbidity,0.15817950151933782
Visceral Muscle Area (VMA) (Kg),0.1397643010243013
Total Cholesterol (TC),0.09690611297815951
Triglyceride,0.07935260455113072
Alkaline Phosphatase (ALP),0.07150909918666827
Glomerular Filtration Rate (GFR),0.047893670977066864
Low Density Lipoprotein (LDL),0.03349985030903471
Aspartat Aminotransferaz (AST),0.026598087713538904
Glucose,0.02235418551479163
C-Reactive Protein (CRP),0.0034904745867867038
Alanin Aminotransferaz (ALT),0.0006670726490928513
Creatinine,3.5335477729852916e-05
