index,feature,importance
314,Linea1Pemetrexed,0.008858977549753242
21,Plaquetas_kurtosis,0.005509451222644895
125,Creatinina_kurtosis,0.004537015915702518
288,Cisplatino,0.004369291065001226
20,Plaquetas_skewness,0.004301138454593677
215,Fosfatasa Alcalina_skewness,0.0042698350200715066
34,Leucocitos_kurtosis,0.004260324981092144
85,TTPa (s)_skewness,0.004216076585883114
322,DosisRT,0.004098174304699608
60,Neutrófilos_kurtosis,0.004091650452955275
6,Hemoglobina_sum,0.004056036356904737
33,Leucocitos_skewness,0.004038126476699592
47,Linfocitos_kurtosis,0.003994814324130421
59,Neutrófilos_skewness,0.003959568959491416
123,Creatinina_sum,0.003954482950535533
261,Plaquetas_initial,0.003947168609065655
154,Potasio_iqr,0.0038936498915663432
136,Sodio_sum,0.0038450407621323825
50,Linfocitos_iqr,0.003742940724563714
7,Hemoglobina_skewness,0.0037017892131117986
71,TP (s)_sum,0.0036832784117807682
216,Fosfatasa Alcalina_kurtosis,0.0036559789800102616
84,TTPa (s)_sum,0.0036194714265358956
212,Fosfatasa Alcalina_median,0.0036073542323502516
98,Glucosa_skewness,0.003578697681652414
46,Linfocitos_skewness,0.003574407979636569
149,Potasio_sum,0.003519656996278073
177,GOT_kurtosis,0.003478086135307423
280,Sexo,0.003471496668048912
97,Glucosa_sum,0.0034238523146371716
73,TP (s)_kurtosis,0.003398029282669343
76,TP (s)_iqr,0.003397520623079337
277,Bilirrubina total_initial,0.0033615207924539104
2,Hemoglobina_max,0.003347685224918011
124,Creatinina_skewness,0.003344112244572891
112,Urea_kurtosis,0.003342014820284983
48,Linfocitos_quartile1,0.003332518582668655
241,Albumina_skewness,0.0033317531818584717
176,GOT_skewness,0.0033303646594538437
163,Calcio_skewness,0.0033237188336008427
138,Sodio_kurtosis,0.003299988314469292
150,Potasio_skewness,0.003292449634636443
96,Glucosa_std,0.003286068508163872
89,TTPa (s)_iqr,0.003283257635073142
202,GGT_skewness,0.003249863152017064
86,TTPa (s)_kurtosis,0.0032433699901236028
4,Hemoglobina_median,0.0032192047879508775
217,Fosfatasa Alcalina_quartile1,0.003208211910883233
111,Urea_skewness,0.0032072553503230392
255,LDH_kurtosis,0.0032064798595518246
72,TP (s)_skewness,0.003198934176751058
315,Linea1Pembro,0.003196886680902795
99,Glucosa_kurtosis,0.003187399057153604
40,Linfocitos_min,0.003185785173627526
254,LDH_skewness,0.0031715834555943226
167,Calcio_iqr,0.003165145130375544
101,Glucosa_quartile3,0.0031629762944753574
93,Glucosa_max,0.003143392467098841
70,TP (s)_std,0.0031409345079286633
268,Urea_initial,0.003138769160304549
45,Linfocitos_sum,0.0031088174962707396
95,Glucosa_median,0.003093831030584122
256,LDH_quartile1,0.0030772395207511773
22,Plaquetas_quartile1,0.003073113524375036
218,Fosfatasa Alcalina_quartile3,0.003060999561152865
270,Sodio_initial,0.0030492241771983273
102,Glucosa_iqr,0.0030472955890194727
157,Calcio_min,0.00304075333969491
49,Linfocitos_quartile3,0.003025946456164475
211,Fosfatasa Alcalina_mean,0.003025324707169424
220,Fosfatasa Alcalina_rms,0.00302131622380977
10,Hemoglobina_quartile3,0.0030206300292319886
269,Creatinina_initial,0.003020617371600565
263,Linfocitos_initial,0.0030112123494144905
92,Glucosa_min,0.0030072285041950943
127,Creatinina_quartile3,0.0030061220737218836
42,Linfocitos_mean,0.0030030298849155475
251,LDH_median,0.0029959776577657016
94,Glucosa_mean,0.002989110451864591
103,Glucosa_rms,0.00297984605713956
83,TTPa (s)_std,0.002966337783739916
11,Hemoglobina_iqr,0.0029632128122815625
228,Bilirrubina total_skewness,0.002962603478734112
16,Plaquetas_mean,0.0029608707449611804
210,Fosfatasa Alcalina_max,0.0029468577036050143
43,Linfocitos_median,0.002938142892422028
189,GPT_skewness,0.002934749078067837
8,Hemoglobina_kurtosis,0.002923545996649471
262,Leucocitos_initial,0.0029187979646162414
209,Fosfatasa Alcalina_min,0.002918018768468818
231,Bilirrubina total_quartile3,0.0029092198461399305
273,GOT_initial,0.002902909661913933
248,LDH_min,0.0028980510181610113
164,Calcio_kurtosis,0.002896053474962949
267,Glucosa_initial,0.0028923544050264037
190,GPT_kurtosis,0.002890902977154245
230,Bilirrubina total_quartile1,0.0028855640019168406
128,Creatinina_iqr,0.002883628958376074
120,Creatinina_mean,0.0028810674170644773
30,Leucocitos_median,0.002875062142906067
257,LDH_quartile3,0.0028681198019579494
121,Creatinina_median,0.0028675332296374716
19,Plaquetas_sum,0.002867109996009637
271,Potasio_initial,0.002866375404134886
152,Potasio_quartile1,0.002864680407017586
151,Potasio_kurtosis,0.0028641023893271234
304,Vinorelbina,0.002857951204506004
14,Plaquetas_min,0.002855710626544303
5,Hemoglobina_std,0.0028365495096653462
232,Bilirrubina total_iqr,0.0028352624504325162
264,Neutrófilos_initial,0.0028299620730309876
129,Creatinina_rms,0.0028261036732825043
213,Fosfatasa Alcalina_std,0.002821647152671772
347,NeoHEM,0.002819107615877731
272,Calcio_initial,0.0028102049300513395
274,GPT_initial,0.0028095665336498096
237,Albumina_mean,0.002807565348591245
115,Urea_iqr,0.0027922059446344825
75,TP (s)_quartile3,0.002788152097135392
144,Potasio_min,0.0027836420707830433
17,Plaquetas_median,0.0027835609586837284
161,Calcio_std,0.0027724365817655143
88,TTPa (s)_quartile3,0.0027685271126557227
25,Plaquetas_rms,0.0027664609817660657
324,Adenocarcinoma,0.0027653832797551775
250,LDH_mean,0.002747952315913654
51,Linfocitos_rms,0.0027476367375323485
139,Sodio_quartile1,0.0027469404706348733
100,Glucosa_quartile1,0.002742371387165829
246,Albumina_rms,0.0027358364678637752
244,Albumina_quartile3,0.0027355721575584584
278,Albumina_initial,0.002725683311735397
276,Fosfatasa Alcalina_initial,0.0027245103185367637
137,Sodio_skewness,0.0027219398163664432
222,Bilirrubina total_min,0.0027197734231605842
242,Albumina_kurtosis,0.002716866669984358
134,Sodio_median,0.002715816027983173
238,Albumina_median,0.0027037782536149376
