feature,mean_pos,median_pos,std_pos
SlogP_VSA7,21.6,16.5,19.365949499056327
PEOE_VSA4,31.0,14.5,36.08046562892447
NumRadicalElectrons,33.4,19.0,31.311978538572102
PEOE_VSA13,34.9,14.0,40.4436645223946
VSA_EState9,35.7,34.0,13.520724832641186
VSA_EState10,36.0,30.0,23.199137915017445
fr_isothiocyan,37.4,17.5,43.05391968218457
fr_Ar_OH,40.0,32.0,26.7132925713024
fr_piperzine,42.5,45.5,22.195720308203562
SMR_VSA6,43.8,25.5,42.154003368600705
NumAromaticHeterocycles,44.1,17.5,48.485977354282554
PEOE_VSA10,44.6,26.0,34.909024621149186
SMR_VSA8,45.4,27.0,42.46928301725848
fr_azide,45.5,33.5,42.31843569887715
TPSA,46.3,38.0,36.71525568479675
fr_urea,47.6,34.5,50.160143540464475
fr_alkyl_carbamate,47.7,36.5,42.628746169691645
fr_N_O,48.2,39.5,31.634790974495154
fr_SH,48.7,40.5,41.64144570016752
fr_oxazole,49.5,46.0,40.05059300434888
fr_halogen,51.1,49.5,31.941978648793814
PEOE_VSA9,51.6,26.0,52.48847492545387
fr_sulfonamd,52.2,53.0,10.533755265810955
SMR_VSA2,52.4,52.0,35.5195720694943
fr_Ar_COO,53.1,34.0,39.79308985238518
fr_Ndealkylation2,53.2,25.5,44.44277219076236
VSA_EState1,54.5,38.0,39.14907406312441
fr_C_S,55.1,38.0,48.04882933017203
fr_COO,56.4,43.0,36.52998768135571
fr_C_O_noCOO,57.3,53.0,34.82542174906142
VSA_EState7,57.4,51.0,42.76493891028023
fr_nitroso,58.0,51.5,42.34383071948026
Chi1n,58.2,59.0,8.219489035213806
fr_imide,58.5,61.5,42.459981158733456
PEOE_VSA12,58.5,55.0,46.2909278368883
fr_Al_OH,58.8,47.5,28.198581524608645
fr_Al_OH_noTert,59.1,41.0,39.00371777151506
Chi2n,60.2,58.5,11.373653766490346
fr_phenol_noOrthoHbond,60.5,53.0,48.51030818290067
fr_dihydropyridine,60.9,45.0,50.148678945711026
fr_hdrzone,61.5,53.0,40.72898230989819
