feature,mean_pos,median_pos,std_pos
num_of_pendown6,121.4,106.5,72.58264255316142
pressure_var12,121.6,129.5,31.99749990233612
mean_speed_in_air1,122.1,121.5,43.11948515462586
mean_acc_in_air13,122.8,119.0,26.58119636133784
max_y_extension10,123.8,122.0,31.352192905760198
mean_acc_in_air9,125.4,118.0,35.74968531330031
pressure_mean13,125.6,134.0,23.871321706181245
max_y_extension23,126.0,111.5,41.0146315355874
mean_jerk_in_air20,128.2,132.5,32.85970176371052
mean_jerk_on_paper9,132.3,131.5,27.144244325455073
mean_jerk_in_air4,132.7,133.5,56.55448700147496
mean_acc_on_paper15,132.7,137.5,25.46389600984107
mean_jerk_on_paper13,133.2,117.0,72.07329602564323
disp_index13,133.2,135.0,28.864511081949754
max_x_extension21,135.5,128.5,40.1603037837116
max_y_extension13,135.9,130.0,32.47291178813505
gmrt_in_air11,136.6,134.0,31.607594024221456
mean_acc_in_air20,139.5,138.0,22.0238507078122
gmrt_in_air1,139.5,122.5,55.27069748067234
max_y_extension25,140.0,140.0,68.34617765464284
pressure_var23,140.1,138.0,32.754999618378875
pressure_mean16,140.6,136.0,33.02483913662563
mean_jerk_in_air16,140.8,136.0,31.054146261006757
mean_speed_on_paper4,141.0,151.5,57.84634819934617
pressure_mean17,142.2,122.5,53.409362475131644
num_of_pendown21,143.4,141.0,53.865016476373604
pressure_var11,143.5,137.0,34.15918617297549
max_y_extension24,146.0,166.5,64.17943595888016
mean_speed_in_air20,146.3,140.5,42.37463864152708
pressure_var21,147.3,158.5,50.315107075310884
gmrt_in_air2,148.6,146.5,49.67333288596609
max_y_extension14,150.8,155.0,69.31204801475715
mean_gmrt3,153.2,148.0,43.567878075481254
mean_gmrt21,156.0,155.0,38.165429383147256
mean_gmrt24,156.1,167.5,28.672111885942407
mean_jerk_in_air21,156.7,153.0,19.03181546778972
mean_acc_in_air21,157.1,171.0,43.58313894156776
mean_speed_in_air4,157.2,157.0,48.50113400736111
mean_jerk_on_paper17,159.1,160.5,37.959056890286405
paper_time24,164.2,140.5,52.109116284964955
mean_jerk_on_paper25,164.4,146.0,83.68894789636204
mean_jerk_in_air18,166.4,164.0,32.84569987075934
pressure_mean24,167.4,165.5,23.435869943315524
gmrt_on_paper12,167.8,168.0,56.50274329623298
mean_gmrt11,168.4,174.0,47.424044534392046
num_of_pendown12,170.3,163.0,35.168309598273275
pressure_mean10,170.5,160.5,42.16930163045151
max_x_extension24,172.3,174.0,49.32960571502675
mean_jerk_on_paper8,174.3,181.0,28.390315250098933
gmrt_in_air8,176.2,177.5,29.879089678234845
gmrt_on_paper13,176.4,173.0,40.95167884226482
max_x_extension25,178.6,190.5,56.12343539021823
disp_index1,179.1,181.5,38.268655581297864
disp_index11,179.4,184.5,39.45681183268613
pressure_mean11,180.7,175.5,46.731252925638536
mean_jerk_on_paper4,181.5,186.5,55.68348049466736
num_of_pendown3,181.6,184.5,79.2820282283444
max_y_extension17,183.8,180.0,49.05670188669434
mean_jerk_on_paper7,184.4,180.5,48.40082643922519
disp_index10,186.5,195.5,34.69654161440301
pressure_var20,186.6,189.5,46.22163995359749
disp_index25,187.1,174.0,46.31943436614917
mean_speed_in_air11,187.4,194.5,45.27515875179236
mean_acc_in_air2,187.7,185.5,24.67002229427448
mean_speed_on_paper13,187.7,193.0,41.79485614283174
disp_index3,188.0,186.5,49.64070910049533
mean_acc_in_air16,188.1,184.5,30.875394734318782
paper_time21,188.3,177.0,39.73675880088863
paper_time4,189.6,171.5,54.512750801991274
gmrt_in_air22,190.5,193.0,47.12165107463871
gmrt_on_paper2,190.9,192.0,53.75769712329575
mean_jerk_in_air22,191.3,193.0,23.67720422685077
pressure_var3,192.7,197.0,47.1
mean_gmrt13,193.9,201.0,59.83218197592329
mean_speed_on_paper12,195.1,205.0,53.99527757128396
total_time21,197.1,203.5,33.732625157256884
mean_jerk_in_air25,197.5,198.5,47.060067998250915
pressure_mean12,198.0,203.5,29.7018517941222
mean_acc_on_paper23,199.7,195.0,28.802951237677018
max_y_extension8,201.0,208.5,39.70390409015214
mean_acc_on_paper24,202.3,203.0,38.50467504083108
max_x_extension14,203.5,207.5,58.881660982006956
mean_gmrt20,204.2,191.0,45.47702716757111
gmrt_on_paper14,207.9,213.0,38.542054952999074
mean_acc_on_paper20,208.1,220.5,46.12255413569374
air_time18,209.7,194.5,44.877722758624905
mean_acc_in_air18,211.5,208.5,52.3741348377231
mean_acc_in_air5,212.8,215.0,36.01888393606887
max_x_extension23,213.7,202.0,76.75812660559141
mean_gmrt1,213.8,218.5,35.21306575690336
num_of_pendown8,214.2,213.0,54.21217575416061
pressure_mean23,214.6,216.0,29.48287638613302
mean_jerk_on_paper2,216.6,227.5,32.04434427477023
total_time1,216.9,215.5,37.44449225186529
air_time1,217.1,215.5,30.177640729520256
mean_acc_on_paper3,218.0,213.5,37.25318778306093
num_of_pendown16,218.3,225.0,60.2230022499709
gmrt_on_paper5,219.4,234.0,58.01758354154367
mean_acc_on_paper14,219.6,219.0,53.06260453464379
mean_acc_in_air25,224.1,231.0,42.221913741563164
mean_speed_in_air22,224.1,232.0,75.94267574954151
paper_time12,224.2,214.5,47.24150717324755
mean_acc_on_paper8,224.5,213.5,38.67880556583928
max_y_extension9,225.1,212.0,32.25352693892561
paper_time14,225.2,219.0,38.6
mean_acc_in_air15,225.6,226.0,30.457183060815066
disp_index8,226.7,226.0,36.43089348341597
mean_jerk_on_paper3,227.3,225.5,30.630213841891475
max_x_extension4,227.4,226.0,25.722363810505442
pressure_mean22,228.3,234.5,32.477838598034815
mean_speed_on_paper5,229.8,241.5,49.78112091948112
air_time20,230.2,228.0,22.107917133913816
pressure_var9,231.0,241.0,29.610808837314796
num_of_pendown22,232.2,212.5,60.472803804685626
max_x_extension2,232.7,224.5,39.80464796980373
mean_jerk_on_paper24,235.1,243.0,34.05422147105994
