feature,mean_pos,median_pos,std_pos
VSA_EState10,24.4,22.0,18.693314312876677
NumHeteroatoms,24.7,18.5,29.117177060972104
VSA_EState9,27.1,27.0,13.967462188959024
fr_Nhpyrrole,28.0,23.5,18.49324200890693
SlogP_VSA7,28.6,14.0,30.99741924741478
fr_nitrile,32.3,23.5,22.244325119005072
fr_alkyl_carbamate,32.9,29.0,25.169227242805846
fr_diazo,35.4,35.5,18.542923178398816
fr_isothiocyan,39.7,29.0,39.45643166836048
NOCount,43.0,44.0,25.88822125987029
fr_aryl_methyl,45.2,36.5,32.36912108785161
VSA_EState3,45.3,30.5,35.1341714005041
fr_urea,46.1,0.0,59.004152396250895
fr_hdrzone,46.4,26.0,47.39662435237345
Chi4n,47.7,48.0,6.588626564011653
fr_azide,48.4,32.0,38.33588397311323
fr_phos_acid,48.5,50.5,23.68227185047921
fr_halogen,49.2,34.0,44.341402774382324
fr_ester,50.2,25.0,58.70400327064585
fr_quatN,50.7,50.5,10.761505470890214
fr_phenol_noOrthoHbond,52.4,56.5,21.53230131685882
fr_phenol,52.9,44.0,33.260938050512046
fr_epoxide,53.0,47.0,41.31343607108951
PEOE_VSA4,53.1,27.5,43.09860786614807
fr_nitro_arom_nonortho,53.2,57.0,39.002051228108506
PEOE_VSA13,55.3,22.0,56.487255199735095
VSA_EState1,55.7,59.0,37.85247680139306
fr_N_O,58.0,36.0,46.44351407893249
Kappa1,58.0,58.0,11.20714058089752
fr_nitroso,58.3,50.5,28.333901955078478
Kappa2,58.3,55.5,17.697739968707868
fr_ether,58.8,60.5,41.123715785419975
SMR_VSA8,59.0,62.0,46.94038772741444
fr_Ar_NH,59.2,56.0,38.52220139088627
fr_thiazole,59.6,55.0,31.90047021597017
fr_lactone,59.8,47.0,49.63627705620155
fr_imidazole,61.0,66.5,44.40720662234904
fr_piperzine,61.0,59.0,31.56263613832026
fr_tetrazole,61.3,54.5,28.82724405835563
fr_Ndealkylation1,61.6,40.5,45.75631104011774
fr_sulfonamd,61.6,53.0,25.609373284014584
fr_isocyan,62.0,48.5,58.17043922818531
fr_nitro,62.1,47.0,51.14772722223344
fr_oxazole,62.3,50.5,43.79737435052471
fr_guanido,62.3,51.0,44.095464619391414
fr_HOCCN,62.5,45.0,40.2821300330556
NumRadicalElectrons,62.6,61.5,45.33034303863142
fr_ketone,62.6,53.0,45.02488200983985
fr_Al_OH,62.8,38.5,45.00399982223802
VSA_EState7,63.2,55.5,42.742952635493026
fr_pyridine,64.2,54.5,30.47228248753283
fr_Ar_COO,64.6,61.5,37.34220132772036
fr_morpholine,65.0,43.0,59.15065511048885
fr_Ar_N,66.9,63.5,37.03633351183672
Kappa3,67.0,63.0,32.35119781399137
VSA_EState4,67.5,53.0,53.252699462093
SlogP_VSA9,67.6,66.5,45.68851059073824
fr_sulfide,67.7,55.0,28.27030243913213
fr_para_hydroxylation,68.9,52.0,45.77215310644672
Chi4v,69.5,68.5,20.915305400591215
fr_Ar_OH,69.5,62.5,44.65926555598513
SlogP_VSA12,70.0,68.5,53.546241698180836
fr_nitro_arom,70.3,67.0,42.475993219699994
fr_C_S,70.6,62.5,36.7428904687696
fr_amidine,71.3,63.0,45.1
VSA_EState2,71.6,82.0,40.67972467950097
fr_COO,72.6,78.5,42.953928807502585
NumAromaticHeterocycles,72.7,70.0,43.9682840238279
fr_azo,73.0,47.5,49.37408226995212
fr_imide,73.6,46.0,62.734679404616394
fr_oxime,73.6,69.5,52.61976814848199
fr_alkyl_halide,74.0,83.0,41.892720131306824
fr_furan,74.4,66.0,56.664274459309894
VSA_EState5,74.8,80.5,36.934536683164175
fr_Al_COO,75.3,75.0,39.70151130624627
fr_aldehyde,75.4,86.5,38.40885314611724
SMR_VSA6,75.8,75.5,55.1829683869942
fr_COO2,76.0,71.5,23.723406163533937
fr_ketone_Topliss,76.7,82.0,35.97790988926399
fr_C_O_noCOO,76.7,77.5,44.73488571573644
fr_methoxy,77.2,77.5,40.395049201603904
NumAliphaticHeterocycles,77.3,82.0,56.66930386020284
fr_benzodiazepine,78.0,74.5,49.67293025381128
fr_phos_ester,79.8,75.5,26.67133292507144
EState_VSA6,79.9,75.5,29.807549379309936
fr_SH,80.2,70.0,45.860222415509504
VSA_EState6,81.5,75.0,44.64358856543681
fr_barbitur,81.9,66.5,63.70784881001712
fr_term_acetylene,82.3,59.0,43.02569000027774
fr_Al_OH_noTert,82.3,55.0,56.19973309545162
PEOE_VSA11,82.8,83.0,53.82713070562093
PEOE_VSA5,83.0,82.0,54.55455984608436
fr_dihydropyridine,83.4,81.0,39.482147864572916
fr_Ndealkylation2,84.1,87.5,56.92178844695588
NumHAcceptors,84.6,92.5,56.97402917119343
SMR_VSA2,86.6,94.0,46.476230483979656
EState_VSA2,86.9,71.5,38.7903338474935
fr_unbrch_alkane,88.1,98.5,35.04126139282089
Chi0,89.1,88.5,21.351580737734622
fr_lactam,89.5,82.0,53.50934497823721
fr_sulfone,89.7,96.0,36.444615514503646
fr_ArN,90.2,87.5,35.087889648709286
fr_prisulfonamd,90.3,85.5,38.134105470038236
NumAliphaticCarbocycles,90.8,82.0,45.39559449990714
NumSaturatedHeterocycles,91.2,94.5,51.64842688795081
EState_VSA7,91.4,95.5,26.42423130386199
PEOE_VSA3,92.8,91.0,38.5948183050523
NHOHCount,93.4,97.0,51.40272366324571
Chi0n,93.7,94.5,37.151177639477325
MolLogP,94.9,91.0,18.250753409106157
SMR_VSA9,95.0,107.0,45.208406297944194
PEOE_VSA12,96.2,96.0,43.13420916163874
Ipc,96.3,99.5,20.32756748851175
SlogP_VSA11,96.7,98.0,42.99779064091549
fr_thiophene,96.8,86.0,42.291370278107564
NumSaturatedRings,99.9,112.5,46.061806304138784
fr_C_O,103.1,111.0,44.288711880116814
fr_NH1,103.2,110.0,50.8916496097346
Chi3n,104.2,97.0,33.33106658959476
LabuteASA,104.3,98.0,32.70795010391205
TPSA,104.6,111.5,53.220672675192674
fr_Imine,105.4,110.0,48.34087297515426
SlogP_VSA10,107.8,122.5,56.87670876553952
fr_thiocyan,108.2,103.0,43.778533552415844
fr_amide,108.6,99.5,50.898330031544255
SMR_VSA5,108.6,114.0,41.89558449287944
fr_hdrzine,108.8,119.5,55.81899318332427
EState_VSA11,110.5,101.0,40.01812089541437
PEOE_VSA14,111.3,124.5,49.19562988721661
fr_NH0,111.4,119.0,34.10043987986078
Chi1n,112.0,109.5,27.085051227568318
fr_aniline,113.5,123.5,50.17419655560017
BertzCT,113.5,124.5,34.6330766753403
fr_allylic_oxid,114.2,124.0,32.85665838152139
NumHDonors,114.3,103.0,30.718235626415783
NumRotatableBonds,114.7,121.5,46.18019055829025
EState_VSA4,115.1,123.5,31.25843886057012
fr_benzene,115.7,111.0,24.458331913685367
fr_piperdine,117.5,121.0,43.76585427019562
Chi3v,117.6,121.5,36.995134815269964
MolMR,118.2,114.5,20.286941612771503
NumAliphaticRings,118.8,127.0,44.525947491322405
SlogP_VSA8,121.0,146.0,51.45483456391634
Chi1v,123.8,125.0,35.74576898039823
VSA_EState8,125.1,124.5,32.31238152782924
NumAromaticCarbocycles,126.0,136.0,32.61594701982452
EState_VSA1,126.4,139.0,35.81954773583832
NumSaturatedCarbocycles,126.6,134.5,47.866898792380525
Chi1,127.6,131.0,20.81441807978306
PEOE_VSA6,130.8,132.5,25.506077707087776
PEOE_VSA1,130.9,138.0,42.79591101962897
MaxAbsPartialCharge,133.2,145.5,33.704005696652736
SlogP_VSA2,133.9,128.5,20.39828424157287
Chi2n,134.3,141.0,28.09644105576363
RingCount,135.5,137.5,39.752358420601915
PEOE_VSA8,135.8,136.0,28.308302669005077
SlogP_VSA1,136.6,149.5,41.96712999479474
EState_VSA5,138.2,134.0,24.127992042439008
Chi2v,139.0,138.0,15.303594349041012
SlogP_VSA6,139.3,159.0,48.07088515931447
fr_priamide,139.4,151.0,36.37086746284724
