feature,mean_pos,median_pos,std_pos
MAXDP,87.7,79.5,62.21261929865998
GATS2v,91.2,59.0,84.07234979468578
ATSC2c,94.9,82.5,69.11215522612503
SpAbs_Dzs,97.8,105.0,69.13725479074216
khs.aaaC,97.9,130.5,72.18510926777073
ATSC2p,98.2,115.0,67.2321351735909
maxsssN,99.8,123.5,63.90743305750905
maxaaCH,100.2,106.5,68.56500565157127
GATS2s,100.4,78.5,78.44641483203678
ATSC2i,101.1,104.0,68.95135966752215
BCUTc-1h,104.9,86.5,83.21472225513945
VE1_Dzp,108.2,67.0,101.21936573600924
maxdO,108.5,107.5,80.70099131980969
hmax,109.7,142.0,65.27334831307492
MATS6v,111.0,122.5,60.69761115562951
SpMin2_Bhe,111.6,78.0,87.65751536519845
SpMax6_Bhs,112.1,55.0,111.83152507231581
MATS5e,112.4,77.0,88.10698042720567
SaaaC,112.7,135.0,45.913070034577295
mindsCH,112.8,136.0,50.95841441803306
MATS6m,113.2,128.5,61.08813305381005
SpMAD_Dze,114.0,58.5,115.50151514157726
GATS3p,114.6,126.0,50.57706990326743
MATS6e,115.4,141.0,60.7802599533763
MATS6p,115.4,139.5,57.948597912287745
MATS5v,115.9,72.0,89.74792476709419
BCUTw-1h,117.5,115.5,38.805283145468735
MATS6s,118.4,140.5,57.716895273394606
nBondsS2,120.5,124.0,43.656041964429164
khs.aaNH,124.8,64.5,161.65135322662783
BCUTp-1l,128.1,134.0,24.54974541619526
ALogP,129.6,132.5,18.69866305381216
AATS4s,139.7,105.5,162.51279949591662
SssNH,142.8,45.0,181.5763200420143
SpAbs_Dzv,142.9,51.0,208.23325863079606
AATS3s,144.0,69.5,117.02905622109408
SM1_Dzp,150.3,100.0,197.06042220598232
GATS5v,150.4,145.5,115.90961996314196
GATS5i,153.9,137.5,116.13048695325443
GATS5m,154.8,138.5,114.35803426082488
MLFER_A,156.3,165.5,117.32352705233508
SpMin2_Bhm,157.1,79.5,191.93355621151815
ndssC,159.2,74.0,184.10529595858995
GATS5s,160.6,171.5,120.61608516280073
SpMAD_Dzs,166.3,167.5,129.37236953847602
ATS3s,168.9,218.5,103.67299551956623
MIC0,171.4,126.5,150.33708790581252
BCUTw-1l,173.2,135.5,170.77751608452445
minHdNH,173.9,177.0,120.30664985776971
ETA_Eta_B,174.4,187.0,114.19299453118829
GATS7i,176.2,196.5,81.7126673166407
AATSC6p,176.6,198.5,101.68402037685176
maxwHBa,177.3,198.5,102.98936838334335
VC-6,177.9,178.0,116.78651463246945
AATS5v,178.4,136.0,149.1255846593736
