file,mean,median,std
mutualinfo_train_fold_4_DARWIN_normalized_k11.csv,0.9343861047240074,0.9469843072130866,0.05704414039214163
mutualinfo_train_fold_9_DARWIN_normalized_k15.csv,0.9448698136741409,0.9564153677384959,0.050922826341162436
mutualinfo_train_fold_10_DARWIN_normalized_k7.csv,0.9286873122326762,0.9404451932159279,0.05691684904307272
mutualinfo_train_fold_6_DARWIN_normalized_k3.csv,0.9184409352762125,0.9238090505059668,0.0626879572504634
mutualinfo_train_fold_6_DARWIN_normalized_k15.csv,0.9386047444729997,0.9519706324920711,0.05491024310437113
mutualinfo_train_fold_1_DARWIN_normalized_k19.csv,0.9429854270339014,0.9538030576059175,0.052815085803424026
mutualinfo_train_fold_2_DARWIN_normalized_k3.csv,0.9171171794759971,0.9226744792808378,0.06537250456003776
mutualinfo_train_fold_9_DARWIN_normalized_k7.csv,0.9313537184176239,0.9417584434503102,0.05626850939057394
mutualinfo_train_fold_3_DARWIN_normalized_k19.csv,0.9404709397718829,0.9506907870960668,0.05248029838580957
mutualinfo_train_fold_1_DARWIN_normalized_k11.csv,0.933426668836178,0.9431483651395316,0.055463217709796814
mutualinfo_train_fold_1_DARWIN_normalized_k7.csv,0.9246282767163887,0.933336136278218,0.05794821485163875
mutualinfo_train_fold_8_DARWIN_normalized_k7.csv,0.928127733471779,0.9373338057656644,0.059117888821445974
mutualinfo_train_fold_1_DARWIN_normalized_k3.csv,0.918643829043764,0.9222182199227211,0.06144055869625943
mutualinfo_train_fold_10_DARWIN_normalized_k3.csv,0.9245954192329063,0.9302634950151152,0.06184251109640642
mutualinfo_train_fold_2_DARWIN_normalized_k15.csv,0.9389909110092081,0.9505846899521153,0.053999928103865114
mutualinfo_train_fold_10_DARWIN_normalized_k15.csv,0.940885672237868,0.9520379030120223,0.05096110913062506
mutualinfo_train_fold_8_DARWIN_normalized_k11.csv,0.9360694280038435,0.9478490524252445,0.05572048181931293
mutualinfo_train_fold_9_DARWIN_normalized_k11.csv,0.9399248965729913,0.9496895848964042,0.05227500349738075
mutualinfo_train_fold_2_DARWIN_normalized_k7.csv,0.9245525761431085,0.9378113511077057,0.060606381631714605
mutualinfo_train_fold_7_DARWIN_normalized_k3.csv,0.9240423042003164,0.9338808192600886,0.06282801939981147
mutualinfo_train_fold_5_DARWIN_normalized_k19.csv,0.9402531426599211,0.9539483454196216,0.05355205449317052
mutualinfo_train_fold_7_DARWIN_normalized_k15.csv,0.9424939513219603,0.9522197014046874,0.05187083885375426
mutualinfo_train_fold_4_DARWIN_normalized_k3.csv,0.919603643927507,0.9292362697779228,0.06447520657991845
mutualinfo_train_fold_5_DARWIN_normalized_k11.csv,0.9338871109972594,0.9399688493406737,0.0554023507428511
mutualinfo_train_fold_8_DARWIN_normalized_k3.csv,0.9217921270561803,0.9317608686053074,0.06457650725472593
mutualinfo_train_fold_4_DARWIN_normalized_k15.csv,0.9417711958677352,0.953230146508502,0.05407863773755126
mutualinfo_train_fold_3_DARWIN_normalized_k3.csv,0.9265290858443066,0.9336317444786607,0.06265995721309206
mutualinfo_train_fold_4_DARWIN_normalized_k7.csv,0.9274926307633549,0.9407676454203864,0.05974979752007747
mutualinfo_train_fold_3_DARWIN_normalized_k15.csv,0.9384546126126542,0.9475263999445167,0.05207780697801335
mutualinfo_train_fold_3_DARWIN_normalized_k7.csv,0.929028989579966,0.9391576407733854,0.05735310927627249
mutualinfo_train_fold_3_DARWIN_normalized_k11.csv,0.9343763003525588,0.9410341058086835,0.05433344556482176
mutualinfo_train_fold_4_DARWIN_normalized_k19.csv,0.9456061143054884,0.9600771051152202,0.05417485615811007
mutualinfo_train_fold_2_DARWIN_normalized_k19.csv,0.942875898604994,0.9578788978650428,0.05396450461431152
mutualinfo_train_fold_9_DARWIN_normalized_k3.csv,0.926094919583869,0.9339730864700024,0.061116782828920566
mutualinfo_train_fold_10_DARWIN_normalized_k19.csv,0.9441392636513236,0.9570683801284068,0.05134043298412363
mutualinfo_train_fold_7_DARWIN_normalized_k11.csv,0.9377120322015081,0.9485452854791554,0.0538339305891275
mutualinfo_train_fold_10_DARWIN_normalized_k11.csv,0.9329242025291721,0.9425107620551421,0.05560258446050802
mutualinfo_train_fold_6_DARWIN_normalized_k11.csv,0.9338498825784112,0.9436447981525133,0.05602280909157419
mutualinfo_train_fold_5_DARWIN_normalized_k15.csv,0.9382461342049474,0.94950539177596,0.053784089111488596
mutualinfo_train_fold_5_DARWIN_normalized_k3.csv,0.920208513957191,0.9267806404399406,0.0634209473550456
mutualinfo_train_fold_8_DARWIN_normalized_k19.csv,0.9441038510983663,0.9573241147306921,0.05527908077470371
mutualinfo_train_fold_5_DARWIN_normalized_k7.csv,0.9247916797008123,0.9362463140520121,0.05866949733604617
mutualinfo_train_fold_7_DARWIN_normalized_k19.csv,0.9451116252047622,0.956661699057022,0.05162275080541276
mutualinfo_train_fold_7_DARWIN_normalized_k7.csv,0.9296434027500651,0.9400387392751433,0.05790051335303926
mutualinfo_train_fold_2_DARWIN_normalized_k11.csv,0.9317968925198968,0.9431902469628075,0.05816523981642259
mutualinfo_train_fold_9_DARWIN_normalized_k19.csv,0.9479333087704436,0.959386894398579,0.05043756077130433
mutualinfo_train_fold_6_DARWIN_normalized_k19.csv,0.9421424417157195,0.9560128715443719,0.05422864683396935
mutualinfo_train_fold_6_DARWIN_normalized_k7.csv,0.9241348332236522,0.9325080606749419,0.05993751661636885
mutualinfo_train_fold_8_DARWIN_normalized_k15.csv,0.9411232878138243,0.9542076739697323,0.05398684023166599
mutualinfo_train_fold_1_DARWIN_normalized_k15.csv,0.9394844886453364,0.9506861351160807,0.05320087830748699
