feature,mean_pos,median_pos,std_pos
mean_acc_on_paper5,17.8,16.5,12.726350615946426
mean_acc_on_paper4,17.9,15.0,12.35677951571525
mean_acc_in_air4,19.3,16.0,18.40135864549137
mean_jerk_in_air8,22.6,25.0,13.734627770711517
mean_speed_in_air3,22.8,15.5,14.496896219536097
mean_acc_on_paper22,23.4,20.5,17.52826289168439
mean_jerk_in_air24,25.2,16.5,24.95115227800111
mean_jerk_in_air4,27.0,14.5,29.013789824840188
mean_jerk_in_air14,29.0,30.0,19.473058311420935
mean_jerk_on_paper20,29.2,27.5,16.96349020691202
mean_speed_in_air9,30.1,32.0,13.171560272040665
mean_acc_in_air23,30.2,22.0,25.623426780975255
mean_acc_in_air12,30.5,31.5,16.686821147240718
max_y_extension15,31.3,35.0,15.395129099815955
mean_speed_in_air6,31.9,24.0,22.73081608741754
mean_jerk_on_paper10,32.1,27.0,17.30577938146676
mean_jerk_on_paper14,32.3,25.0,25.7722719215827
max_y_extension16,34.1,36.5,21.025936364404796
mean_jerk_on_paper22,34.4,24.5,22.79561361314935
max_x_extension9,34.4,33.0,20.33814150801395
mean_jerk_in_air12,34.6,34.0,12.11775556776089
disp_index24,35.5,32.0,22.03746809413459
gmrt_on_paper24,35.9,22.0,29.608951349211946
mean_speed_in_air16,36.0,40.5,19.8292712927127
mean_acc_in_air8,36.4,35.0,17.0598944897089
pressure_var8,36.9,32.0,34.10117300035294
max_x_extension12,37.1,43.0,22.22813532440362
mean_acc_on_paper16,38.0,38.0,25.28635995947222
max_y_extension12,38.7,31.0,30.113286104309505
mean_jerk_in_air10,40.8,37.5,21.807338214463496
mean_acc_on_paper10,40.8,32.0,29.74155342277871
pressure_var6,41.4,34.5,27.997142711355387
pressure_var13,41.6,39.0,22.12329089443973
pressure_var7,42.7,26.0,36.20511013655393
mean_acc_on_paper12,44.6,44.0,21.564786110694442
mean_acc_in_air24,44.7,41.0,29.315695454824198
mean_speed_in_air13,44.8,44.5,26.969612529660118
num_of_pendown1,46.4,47.5,7.418894796396563
mean_jerk_in_air20,47.3,33.5,43.94780995681127
pressure_var1,47.9,49.5,7.217340230306453
mean_speed_in_air10,48.3,38.0,36.962278068322576
mean_acc_on_paper1,49.8,50.5,9.6
max_y_extension11,49.8,49.0,32.69801217199603
max_y_extension1,50.4,49.0,7.952358140828418
mean_speed_in_air21,51.1,55.0,29.602195864496267
mean_jerk_in_air1,51.4,51.0,7.683749084919419
pressure_var10,52.1,43.5,39.42955744108726
num_of_pendown25,52.2,50.5,9.977975746613138
mean_speed_in_air24,54.1,35.0,48.430259136205336
pressure_var15,54.2,54.5,25.49039034616771
gmrt_in_air15,55.0,44.0,40.23431371354555
mean_jerk_on_paper11,55.8,58.0,27.491089465497726
max_x_extension17,56.2,43.5,46.07559006675878
mean_gmrt2,56.7,50.5,21.222865028077617
mean_speed_on_paper24,56.9,58.0,34.619214318063314
max_x_extension10,57.6,51.0,43.49758613992275
max_x_extension11,58.9,67.0,33.36300346191871
max_x_extension14,59.4,60.0,33.624990706318414
gmrt_in_air24,62.1,57.0,45.399229068344326
gmrt_in_air16,63.2,69.5,35.54940224532615
mean_jerk_in_air11,64.2,65.5,29.181500989496755
max_y_extension10,65.0,65.5,37.886673118657434
max_x_extension6,65.9,78.5,35.10683694097206
mean_acc_in_air11,66.1,67.5,23.058404107830185
max_y_extension6,66.9,56.5,41.32420598148257
mean_speed_in_air12,69.3,68.0,37.34447750337391
num_of_pendown11,70.2,65.0,28.70121948628664
mean_acc_on_paper17,71.5,70.5,13.336041391657421
mean_acc_on_paper25,72.3,70.0,22.032022149589448
mean_speed_in_air15,74.5,74.0,44.34241761564202
max_x_extension20,74.7,81.5,38.039584645471614
pressure_var17,74.7,69.0,45.21072881518279
mean_acc_in_air1,74.9,76.0,25.990190457170566
pressure_var18,75.7,95.0,42.36283748759047
mean_acc_on_paper6,76.4,75.0,41.20242711297479
pressure_mean13,77.4,82.5,37.89247946492813
mean_jerk_on_paper6,77.8,73.5,39.52669983694566
max_x_extension7,78.1,76.0,53.27372710820973
mean_gmrt4,78.3,77.0,58.29416780433528
mean_acc_in_air14,81.0,76.0,28.750652166516154
pressure_var16,81.4,69.0,50.571138013693144
disp_index12,81.7,77.5,44.16118204939718
mean_jerk_on_paper25,82.9,85.5,36.97688467137274
max_x_extension18,82.9,78.5,43.78001827318029
mean_jerk_on_paper1,84.5,91.0,19.40747278756304
mean_gmrt5,86.0,75.5,52.63648924462953
mean_acc_on_paper7,86.0,88.0,13.19090595827292
gmrt_in_air6,86.4,77.0,34.02116987994387
mean_jerk_on_paper18,87.5,83.0,34.785772953895965
mean_acc_on_paper13,87.6,98.5,56.27468347312138
max_x_extension8,88.0,98.5,32.8998480239651
gmrt_in_air4,92.2,102.0,46.6
mean_speed_in_air1,97.4,91.5,39.482147864572916
gmrt_in_air5,99.7,88.0,38.47089809193437
