file,mean,median,std
mutualinfo_train_fold_6_toxicity_normalized_k15.csv,0.9884430439569694,0.9989364362937372,0.01856321030919395
mutualinfo_train_fold_3_toxicity_normalized_k19.csv,0.987878173353685,0.997755866411496,0.020171038724904257
mutualinfo_train_fold_7_toxicity_normalized_k19.csv,0.9900032076692942,1.0,0.01709419965418021
mutualinfo_train_fold_6_toxicity_normalized_k3.csv,0.9814798880743713,0.9978913764337012,0.026847760179519477
mutualinfo_train_fold_5_toxicity_normalized_k15.csv,0.9890392383705403,1.0,0.017852522552498442
mutualinfo_train_fold_7_toxicity_normalized_k7.csv,0.987147511002438,0.997873391467182,0.01893558724924223
mutualinfo_train_fold_2_toxicity_normalized_k7.csv,0.9866823900345829,0.9993343563634882,0.020805685078169846
mutualinfo_train_fold_8_toxicity_normalized_k15.csv,0.9898539111612019,0.9996612971236551,0.01614322948069916
mutualinfo_train_fold_4_toxicity_normalized_k19.csv,0.9889986372295934,0.9986398865730974,0.016845423033618502
mutualinfo_train_fold_7_toxicity_normalized_k15.csv,0.9894114549673815,0.9994458802024262,0.016719743589510148
mutualinfo_train_fold_8_toxicity_normalized_k19.csv,0.9900547617392133,1.0,0.016341564680424726
mutualinfo_train_fold_3_toxicity_normalized_k7.csv,0.986053782535383,0.999796961249106,0.021749876088138418
mutualinfo_train_fold_2_toxicity_normalized_k15.csv,0.9898478289010882,1.0,0.017280051294867194
mutualinfo_train_fold_4_toxicity_normalized_k7.csv,0.9867802010066371,0.997716567164157,0.019511121795202587
mutualinfo_train_fold_3_toxicity_normalized_k11.csv,0.9866281450980185,0.9992404303248166,0.021233025930771515
mutualinfo_train_fold_6_toxicity_normalized_k11.csv,0.9873869860245712,0.9991629004380332,0.01932915738063828
mutualinfo_train_fold_2_toxicity_normalized_k3.csv,0.9802415155790457,0.996329942247179,0.028295212055802304
mutualinfo_train_fold_3_toxicity_normalized_k3.csv,0.9829352912169353,1.0,0.026053132454136714
mutualinfo_train_fold_9_toxicity_normalized_k19.csv,0.9902489574854282,1.0,0.01650556051519912
mutualinfo_train_fold_10_toxicity_normalized_k11.csv,0.988912457835583,1.0,0.018153752782607384
mutualinfo_train_fold_2_toxicity_normalized_k19.csv,0.990144762308443,1.0,0.017220796118687563
mutualinfo_train_fold_4_toxicity_normalized_k3.csv,0.9809060032345674,0.9954978622142792,0.02741930730773301
mutualinfo_train_fold_5_toxicity_normalized_k19.csv,0.9895542830832462,1.0,0.017609031693909722
mutualinfo_train_fold_3_toxicity_normalized_k15.csv,0.9877254513669449,0.9986107601589538,0.02012933951626079
mutualinfo_train_fold_9_toxicity_normalized_k15.csv,0.9899655535381994,1.0,0.01607790638501711
mutualinfo_train_fold_4_toxicity_normalized_k15.csv,0.9887174783764205,0.9989898918190891,0.016610689685619753
mutualinfo_train_fold_1_toxicity_normalized_k11.csv,0.9875541459101178,0.9982635420268564,0.019200170764821195
mutualinfo_train_fold_6_toxicity_normalized_k7.csv,0.9866178572317141,0.9989054174084862,0.020525244116889597
mutualinfo_train_fold_8_toxicity_normalized_k3.csv,0.9843701904369425,1.0,0.025258162055010025
mutualinfo_train_fold_10_toxicity_normalized_k15.csv,0.9896575314262994,1.0,0.01702375390317043
mutualinfo_train_fold_6_toxicity_normalized_k19.csv,0.9887984549229031,0.9987060634800952,0.0185401218944646
mutualinfo_train_fold_10_toxicity_normalized_k3.csv,0.9813226888979242,0.9984398689776816,0.027682337582149438
mutualinfo_train_fold_7_toxicity_normalized_k3.csv,0.9809718461033051,0.9972563040330076,0.02700348353172524
mutualinfo_train_fold_5_toxicity_normalized_k7.csv,0.9868824824638187,1.0,0.020435254370143038
mutualinfo_train_fold_9_toxicity_normalized_k7.csv,0.9882208244538431,0.9996282862008754,0.018455832366559687
mutualinfo_train_fold_10_toxicity_normalized_k19.csv,0.9903319360651253,1.0,0.017312553737033033
mutualinfo_train_fold_1_toxicity_normalized_k3.csv,0.9806922615882485,0.9997999412137392,0.02852950665788657
mutualinfo_train_fold_8_toxicity_normalized_k7.csv,0.9891313042764892,1.0,0.018048884150346067
mutualinfo_train_fold_9_toxicity_normalized_k3.csv,0.98220269350957,0.9989204127556272,0.02597191516210532
mutualinfo_train_fold_2_toxicity_normalized_k11.csv,0.9878619518109335,0.999196404894859,0.019745396880622938
mutualinfo_train_fold_1_toxicity_normalized_k7.csv,0.9863079831661371,0.9979203896780908,0.019723047067162682
mutualinfo_train_fold_5_toxicity_normalized_k3.csv,0.9826435335017599,1.0,0.02671840747203909
mutualinfo_train_fold_7_toxicity_normalized_k11.csv,0.9884183649979648,0.9997758510632252,0.01754376905205695
mutualinfo_train_fold_8_toxicity_normalized_k11.csv,0.9895209028014129,1.0,0.01774415563752335
mutualinfo_train_fold_5_toxicity_normalized_k11.csv,0.9882867385678881,1.0,0.019003147979287066
mutualinfo_train_fold_1_toxicity_normalized_k15.csv,0.9883560875285897,0.9982992244404154,0.018577355497166274
mutualinfo_train_fold_10_toxicity_normalized_k7.csv,0.9870633559800482,0.9975762006724422,0.019131363750989953
mutualinfo_train_fold_9_toxicity_normalized_k11.csv,0.9889976584598907,1.0,0.017050251538554415
mutualinfo_train_fold_4_toxicity_normalized_k11.csv,0.9876189330959402,0.9980541881078376,0.0183060724242285
mutualinfo_train_fold_1_toxicity_normalized_k19.csv,0.9887151725715628,0.9996512086668844,0.01899092171078672
