feature,mean_pos,median_pos,std_pos
gmrt_in_air5,17.8,13.5,17.203488018422313
mean_acc_on_paper5,20.1,21.5,10.212247548899311
gmrt_on_paper24,21.3,9.0,22.93926764306132
mean_acc_on_paper7,23.1,24.0,8.455175929571187
mean_acc_in_air10,25.2,24.0,14.749915253993834
gmrt_in_air4,25.8,17.0,35.030843552503846
mean_acc_in_air20,27.3,24.0,24.137315509393336
mean_jerk_in_air20,27.9,24.0,18.1077331546497
mean_gmrt4,28.9,16.0,37.28122852053027
mean_acc_on_paper6,29.1,26.0,14.631814651641813
mean_acc_on_paper10,30.1,28.5,18.891532494744833
mean_speed_in_air10,30.2,33.0,18.69117438792972
gmrt_on_paper4,30.8,19.5,34.81034329046469
gmrt_on_paper5,30.8,23.0,26.137329626417465
mean_speed_in_air13,30.9,33.0,18.349114420047634
mean_speed_in_air3,31.1,20.0,20.65647598212241
max_y_extension15,31.8,33.0,19.610201426808445
gmrt_in_air16,32.3,29.5,18.166177363441104
mean_speed_in_air20,32.4,36.5,27.503454328502084
mean_speed_on_paper4,35.2,23.0,34.71829488900629
disp_index11,36.7,36.5,19.84968513604183
max_x_extension20,38.4,40.5,19.22082204277434
mean_jerk_in_air10,39.0,36.5,25.26657871576601
max_y_extension12,41.4,44.0,13.77824371971987
pressure_var2,41.4,48.0,21.809172382279893
mean_speed_in_air12,42.8,47.5,14.400000000000002
gmrt_in_air13,43.4,36.5,33.2060235499525
mean_jerk_on_paper20,43.9,41.0,24.500816312931292
num_of_pendown21,44.0,41.5,21.23205124334434
mean_acc_in_air12,46.9,49.0,21.328150412072773
pressure_mean3,48.0,19.5,44.1746533659292
disp_index13,48.5,37.5,34.5318693383373
mean_acc_on_paper12,49.9,48.0,25.45761182829214
mean_jerk_in_air4,49.9,61.5,32.31238152782923
num_of_pendown1,49.9,49.5,7.489325737341113
max_x_extension12,51.3,48.5,21.716583525039105
mean_gmrt20,52.2,52.5,30.264831075028322
mean_jerk_in_air6,53.1,36.0,45.060958711505464
mean_jerk_on_paper3,54.4,51.0,45.59429788910012
pressure_var13,55.5,50.5,36.28015986734347
max_y_extension11,55.6,52.0,42.32540608192672
mean_jerk_in_air11,57.2,61.5,28.781243892507497
mean_jerk_on_paper1,57.4,53.0,18.879618640216226
disp_index3,57.6,54.5,34.11509929635263
pressure_var8,60.2,54.5,38.713821821153225
max_y_extension6,61.5,61.0,45.625102739610355
disp_index12,62.1,57.5,25.469393396781165
max_x_extension3,62.1,68.0,34.51796633638778
mean_acc_in_air6,62.2,48.0,40.68365765267425
mean_speed_in_air5,63.6,36.5,60.67157489302548
max_x_extension7,63.7,63.5,36.726148722674424
disp_index24,64.9,65.0,51.87764451090662
mean_gmrt13,66.0,61.0,31.394266992557736
mean_jerk_on_paper25,66.6,49.5,30.598039152860757
max_x_extension6,67.0,47.0,46.010868281309364
pressure_var15,67.9,80.5,29.06011011679068
pressure_var24,69.4,55.0,39.81004898263754
mean_jerk_on_paper6,71.5,53.0,45.58124614356216
mean_acc_in_air15,71.6,63.5,61.68338512111669
gmrt_in_air15,71.7,60.5,57.17350785110181
mean_acc_in_air8,72.4,80.5,40.79019490024533
mean_acc_in_air18,74.8,66.5,26.551082840441744
