feature,mean_pos,median_pos,std_pos
mean_speed_in_air3,14.8,14.5,4.331281565541543
mean_acc_in_air8,18.9,16.0,13.095419046368848
mean_jerk_in_air10,20.3,16.5,13.660527076214885
max_x_extension9,21.4,18.5,14.079772725438433
mean_acc_on_paper5,21.4,20.0,12.297967311714565
mean_speed_in_air16,21.7,16.0,18.910579049833455
gmrt_in_air5,21.9,21.5,16.422241016377757
mean_jerk_on_paper10,23.9,23.5,16.573774464496612
gmrt_in_air4,24.2,20.5,14.406942770761601
max_x_extension8,25.8,21.5,20.193068117549647
mean_acc_on_paper17,26.5,22.0,26.420635874255563
mean_gmrt5,28.3,25.5,14.980320423809365
mean_acc_on_paper6,28.5,24.0,17.73273808524786
mean_acc_on_paper10,28.9,16.5,27.99803564538055
disp_index12,29.0,19.5,23.82015952927268
max_x_extension12,29.3,27.0,16.025292509030844
pressure_var8,29.7,16.0,36.75336719268046
mean_acc_in_air12,30.6,28.5,17.344739836619055
max_y_extension12,31.8,29.0,21.971800108320664
gmrt_in_air6,32.4,22.5,27.86467297493369
max_x_extension3,33.1,13.5,30.064763428305902
mean_acc_on_paper7,33.7,30.5,25.892276840787876
max_y_extension15,35.6,38.0,11.42978564978364
mean_gmrt16,37.8,36.0,30.9088983951224
max_y_extension11,39.2,35.5,28.272955275315667
mean_jerk_on_paper6,39.4,31.0,28.39084359437035
max_x_extension17,39.7,35.0,31.74917321758159
mean_acc_in_air6,40.3,37.0,25.865227623200997
mean_jerk_in_air1,40.9,39.0,6.007495318350236
pressure_var15,41.7,37.5,23.866503723838562
num_of_pendown1,42.2,41.0,5.491812087098393
mean_acc_on_paper22,43.5,43.5,28.573589204018457
pressure_var10,44.3,33.5,39.681355823610666
mean_acc_on_paper1,44.7,40.5,11.541663658242687
mean_jerk_on_paper14,45.2,44.5,14.062716664997556
gmrt_on_paper24,46.3,27.5,45.95225783353849
max_y_extension6,47.6,48.5,34.44764142869582
pressure_var1,48.4,45.5,10.63202708800161
num_of_pendown25,48.8,43.0,14.91174034108695
max_x_extension6,49.2,62.5,31.81131874034775
mean_jerk_in_air14,50.2,47.5,24.032478024540044
mean_gmrt2,50.7,51.0,25.686767021172596
mean_acc_on_paper12,51.8,42.0,35.34345766899441
mean_acc_in_air1,52.1,45.0,20.978322144537678
mean_jerk_in_air6,52.7,55.5,26.370627599660956
mean_acc_on_paper4,53.7,47.0,37.971173276579165
num_of_pendown11,54.6,54.0,33.761516553614705
mean_jerk_on_paper1,55.8,42.5,22.67068591816313
mean_speed_in_air10,57.1,61.5,23.48808208432523
max_x_extension15,59.5,48.0,44.42578080349292
max_y_extension7,59.7,50.0,46.55330278293904
mean_acc_in_air14,60.1,54.5,30.23722870899382
pressure_var13,60.5,46.0,35.85317280241736
mean_gmrt4,62.1,55.5,32.934632228096916
mean_jerk_in_air11,62.4,67.5,38.24186187935938
mean_speed_in_air5,63.1,63.5,27.808092347372554
gmrt_in_air13,63.4,61.0,22.437468662930765
max_y_extension1,64.5,63.5,23.23897588104949
mean_speed_in_air6,66.2,73.0,36.67096944450746
max_x_extension7,68.9,66.5,23.41132204724885
max_y_extension16,69.6,63.5,44.70838847464758
