feature,mean_pos,median_pos,std_pos
fr_urea,32.9,0.0,41.965342843827685
VSA_EState10,38.6,28.0,26.721526902480704
fr_azide,42.1,20.0,52.148729610605095
VSA_EState1,42.6,26.0,37.30469139397885
fr_Ar_COO,43.1,33.0,40.79571055883204
fr_N_O,43.4,40.0,37.99526286262538
fr_Ndealkylation1,43.5,29.0,48.38439831185255
TPSA,43.7,30.0,30.877337968160404
SlogP_VSA7,45.2,24.0,43.14348154704253
fr_nitrile,46.0,54.5,26.225941355840785
fr_Ar_OH,46.7,35.0,40.38824086290464
fr_piperzine,46.9,45.5,17.449641830135082
SlogP_VSA9,47.1,27.0,43.6679516350378
fr_sulfonamd,47.8,52.0,13.738995596476476
fr_isothiocyan,48.2,36.0,41.88030563403281
VSA_EState9,49.5,58.0,34.87477598494362
fr_aryl_methyl,50.1,38.5,44.92760843846465
fr_alkyl_carbamate,50.4,41.5,32.53674845463203
fr_diazo,50.6,39.5,31.61075766254267
fr_SH,50.8,33.0,49.45664768259167
SMR_VSA8,51.2,39.0,35.27548723972498
NumRadicalElectrons,51.4,27.0,39.34005592268521
VSA_EState3,51.5,27.5,38.37251620626409
Kappa2,52.9,61.0,18.76406139405859
Chi2n,53.0,55.5,8.955445270895245
Chi1n,53.6,57.0,7.709734106958554
fr_ester,54.6,33.5,47.08120644163656
SMR_VSA2,54.9,32.5,46.493978104696524
fr_C_O_noCOO,55.1,31.0,49.381069247232794
NOCount,55.4,38.5,45.6863218042337
fr_Al_OH,56.6,26.5,51.594960994267645
fr_C_S,57.7,44.5,39.882452281673956
fr_HOCCN,57.7,75.0,31.71766069558094
fr_thiazole,57.9,54.5,22.358219964925652
VSA_EState4,58.5,24.5,59.73817874692867
fr_Al_COO,58.6,27.0,62.33169338306156
fr_halogen,58.6,65.0,26.904274753280376
NumHeteroatoms,58.7,48.0,47.4026370574465
Chi0,59.1,60.5,13.057181931795238
fr_epoxide,59.1,44.0,39.63193157038905
VSA_EState2,59.2,53.0,45.635074230245316
VSA_EState7,59.6,64.0,39.479614993056856
fr_phenol_noOrthoHbond,60.1,58.0,46.56704843556224
Kappa1,60.2,57.0,9.693296652842108
EState_VSA6,60.7,62.0,10.863240768757727
NumAromaticHeterocycles,61.6,43.5,47.54408480557807
fr_imidazole,61.7,60.0,24.859806917995158
fr_oxazole,62.3,58.5,39.85235250270679
VSA_EState5,62.5,59.0,50.65421996240787
Chi3v,62.6,55.5,15.428544973522293
fr_Ar_NH,63.9,53.5,48.68767811263955
SMR_VSA6,64.3,51.0,48.253600901901606
fr_nitro_arom_nonortho,64.5,60.5,49.275247335756724
fr_aldehyde,64.8,64.0,47.58319030918376
SlogP_VSA12,64.9,56.0,46.69357557523305
fr_phenol,65.5,66.0,21.317832910500073
fr_Nhpyrrole,65.6,73.0,38.17643252060098
fr_dihydropyridine,66.1,49.5,45.26687530634293
fr_azo,66.2,38.0,55.68626401546435
fr_isocyan,66.3,50.5,50.60642251730505
NumValenceElectrons,66.5,65.0,49.45553558500807
fr_Al_OH_noTert,67.6,62.0,51.217575108550385
fr_quatN,67.7,67.0,25.90772085691831
fr_nitro_arom,69.0,70.5,29.79932885150268
fr_Ar_N,69.9,76.5,31.627361571904792
fr_phos_ester,70.3,61.0,53.441650423616224
fr_furan,70.4,47.5,44.835700061446566
fr_COO,71.5,76.5,48.32235507505817
fr_para_hydroxylation,71.5,65.5,45.06717208789564
fr_sulfone,71.6,56.0,35.741292645901886
fr_methoxy,72.3,83.0,38.01065640054115
PEOE_VSA11,73.1,79.0,45.17399694514533
fr_hdrzone,73.2,64.0,51.34160106580238
PEOE_VSA12,73.7,94.5,43.238987037163575
fr_barbitur,73.7,60.0,56.60397512542736
fr_nitroso,73.9,73.0,35.20071022010777
fr_sulfide,74.0,51.5,39.27085433244355
fr_guanido,74.8,71.0,46.873873319792985
Kappa3,76.1,71.5,33.095165810130034
Chi3n,76.6,63.0,31.503015728656834
Chi4v,76.6,63.5,31.356657985187134
NumAliphaticHeterocycles,77.2,82.0,53.26499788791885
fr_benzodiazepine,77.5,75.5,44.73533279187716
PEOE_VSA13,78.4,79.0,46.6244571013969
fr_amidine,78.9,60.0,53.10640262717858
VSA_EState6,79.8,91.0,55.89955277101956
fr_Ndealkylation2,79.9,94.0,38.27126859669013
fr_ketone,80.1,75.5,33.93950500522953
fr_alkyl_halide,80.4,93.5,37.14888962001422
fr_pyridine,80.5,98.5,42.29243431158817
fr_phos_acid,80.5,83.5,33.853360246805636
PEOE_VSA10,81.2,83.5,52.83521552903896
fr_term_acetylene,82.0,76.5,34.908451698693256
Chi4n,82.2,81.5,25.84105261013955
fr_imide,83.0,73.5,48.02082881417188
fr_lactone,83.0,87.0,31.20897306865447
EState_VSA10,83.5,80.5,37.3503681374093
fr_ketone_Topliss,84.2,99.5,40.63938975919791
fr_tetrazole,85.9,79.0,51.732871561512994
NumAliphaticCarbocycles,86.0,99.0,45.976080737705345
fr_thiophene,87.4,82.5,37.59574444002938
fr_lactam,87.9,85.0,51.25904798179537
fr_amide,88.0,80.5,58.85405678455819
fr_prisulfonamd,88.6,82.0,49.898296564111284
EState_VSA7,89.2,81.0,34.24266344781025
fr_oxime,90.8,110.0,39.72102717705069
PEOE_VSA5,91.0,89.0,51.14098160966408
fr_COO2,91.0,93.0,29.397278785629123
PEOE_VSA6,91.6,112.0,37.48919844435194
NHOHCount,94.1,92.5,48.769765223958174
fr_nitro,94.9,97.5,42.784226065221745
NumRotatableBonds,95.8,89.0,28.847183571364468
fr_ether,96.2,96.0,44.26691766997111
