feature,mean_pos,median_pos,std_pos
AATS2m,71.1,14.5,97.03963107926576
AATS2i,71.3,14.5,96.43344855391204
ETA_Epsilon_1,80.7,25.0,91.34007882632903
AATS3m,81.2,0.0,162.40554177736672
SP-4,86.4,41.5,85.14834114649562
AATSC0m,87.1,42.5,88.26148650459045
ATSC0v,88.4,45.0,87.94225378053487
ATSC0s,90.8,46.0,89.64351621840812
ATSC0p,91.9,47.0,89.77132058736798
ATSC0i,94.4,48.0,91.838118447625
SCH-5,96.8,36.0,107.21548395637637
MATS4c,99.8,39.5,99.06341403363807
SCH-6,100.8,49.5,107.05120270225832
ETA_Beta_s,102.6,109.5,42.23789767495536
khs.sNH2,104.1,111.5,41.49566242392089
hmax,104.3,117.5,43.041956275243805
ETA_Eta_L,106.9,38.0,104.38146387170474
AVP-4,108.5,60.0,77.9515875399597
AVP-7,109.2,61.0,77.49941935266355
AATS1s,110.5,65.0,75.05364747965285
MATS6v,113.8,125.0,40.713142841102304
AATSC4s,116.2,70.5,84.34785118780442
maxHBa,118.8,72.0,86.19605559420918
AATS4s,120.1,111.5,54.22075248463452
ATSC2i,120.8,112.0,54.20848642048586
AATS1e,121.8,66.0,74.87963675125567
IC2,123.1,104.0,79.35924646819676
GATS3e,126.4,138.0,30.77076534634782
ATSC7e,137.3,89.5,86.49976878581815
ATSC7v,138.6,84.5,85.25866524875931
VC-5,138.6,87.5,85.28094746190382
ATSC0e,138.6,46.5,197.45237400446723
SM1_Dzp,138.7,125.0,62.37315127520815
ATSC7i,139.3,85.5,84.78920921909815
SM1_Dzs,140.6,140.0,63.88301808775161
AATS3s,140.7,165.5,80.72676136201675
SM1_Dzv,141.2,138.5,61.84626100258608
JGI6,142.0,92.0,89.65377850375297
MATS4e,143.8,40.5,196.96131599885297
SM1_Dzm,148.2,158.5,68.0864156789003
AATS3i,149.0,170.5,83.53681823004752
SpMAD_Dzm,155.2,161.5,49.43035504626686
SpMax6_Bhm,155.5,160.5,47.01967673219372
BCUTw-1h,157.7,135.5,92.72437651448512
SpMAD_DzZ,158.8,162.5,52.50866595144082
SpMAD_Dzv,162.3,159.0,38.706717763199705
AVP-5,162.3,59.0,172.61810449660254
SpMax6_Bhv,162.6,160.5,38.2314007067489
maxaaCH,163.6,183.5,67.53695284805201
ETA_Shape_P,164.5,73.5,205.39291613879968
MLFER_BO,164.9,143.5,149.56165952542784
ATSC1p,168.6,189.0,76.6344570020562
AVP-2,174.0,67.5,189.2416444654823
ATSC1c,175.1,189.0,64.43205723861377
ETA_Eta_F,176.0,71.0,203.04630013866296
SpMin2_Bhs,178.4,197.0,62.61661121459705
SRW9,179.2,50.5,265.27487630757645
MATS5v,179.4,195.5,62.547901643460435
AATSC4c,182.8,128.5,156.41278720104697
MATS5m,183.4,195.0,68.00617619010791
MATS5i,183.4,193.5,68.42981806201153
GATS7m,184.4,68.5,194.36728119722207
MATS5e,184.4,192.5,68.20586485046574
ATS4v,185.0,113.0,167.57804152095824
ATSC2m,186.5,114.5,203.1754168200474
VC-6,187.0,40.5,333.0852743667904
