feature,mean_pos,median_pos,std_pos
mindsCH,67.7,62.5,36.014025045806804
SaaaC,71.3,61.5,39.610730869298536
MATS6e,75.8,47.5,68.06731961815449
MATS6v,76.3,54.0,61.788429337538595
khs.aaaC,80.4,39.0,79.85261423397483
hmax,82.2,49.5,72.72111110262274
AATS5s,91.0,108.5,47.18050444834179
AATS5e,96.8,126.5,56.45670907872686
ALogP,97.7,129.0,55.20153983359522
SpMin6_Bhm,97.9,130.0,54.373614924887974
SddssS,100.6,128.5,56.47335654979258
AATS5m,103.5,134.5,57.28743317691935
ATSC2p,105.5,80.0,93.63679832202722
ATSC2e,109.6,82.5,90.17782432505233
ATSC2i,120.9,133.5,88.43353436338502
AATS4s,121.2,135.0,86.71424335136645
AATS4i,129.3,144.5,98.38500902068364
GATS3m,132.7,83.5,166.44401461152034
GATS3p,141.7,113.0,155.71836757428457
BCUTp-1l,143.3,131.0,160.87078665811265
ATSC5s,145.6,136.0,147.3439513519303
AATS2e,151.4,174.0,90.45020729661154
MAXDP,151.7,163.0,89.63152347249265
GATS3v,152.0,102.5,178.43878502164264
ATSC2c,152.2,83.5,169.86747775839848
ETA_dBeta,155.6,127.5,190.19474230377662
ATS6p,156.8,173.0,92.93632228574573
MAXDP2,157.8,174.5,82.4618699763715
Kier2,158.3,84.5,133.43841276034425
GATS2s,158.4,158.5,92.40909046192371
SM1_Dzp,159.1,172.5,90.33321648208926
SpAbs_Dzs,159.2,164.5,92.4616677331747
ETA_Beta_ns_d,160.0,48.5,268.93530820626734
minHdNH,160.4,143.5,111.94927422721418
ATS3s,161.6,126.5,129.64351121440671
maxdO,162.0,158.0,95.18403227432636
maxaaCH,163.0,166.0,95.4567965102538
MATS5v,168.6,164.5,80.3407742058788
ETA_Epsilon_1,169.1,179.0,102.8196965566423
ATSC0s,169.5,190.0,114.65448094165356
ATSC0i,169.9,190.5,109.8612306503072
BCUTc-1l,170.0,172.5,76.81406121277536
BCUTc-1h,170.3,165.0,79.54376154042502
ATSC0v,171.5,191.0,116.04244912961808
khs.sCl,172.2,166.0,136.58535792682903
VP-0,176.4,127.0,149.11887875114942
nHaaNH,177.4,176.0,90.2587391890669
SCH-5,177.7,176.0,140.5752823223201
MATS5e,178.6,180.5,78.26263476270141
SCH-6,179.0,177.0,141.20694033934734
Mse,180.1,161.0,118.07662766187049
GATS4c,182.8,174.5,106.16477758654233
GATS5s,183.3,214.5,106.76895616236023
GATS5i,184.8,216.0,111.72090225199581
ASP-7,187.6,154.0,158.5750295601423
SpAbs_Dzv,188.0,162.5,161.23895310997278
GATS5v,189.0,214.0,101.76738180772855
AATS3s,190.6,207.0,89.42281588051229
ASP-6,191.3,158.5,158.2049619955076
SpAbs_Dzp,193.3,163.5,170.91989351740187
MATS8v,194.0,153.0,154.64022762528512
AATSC6c,196.3,166.5,169.37417158468998
AATS3v,197.1,208.5,87.01660761027172
SpMAD_Dze,201.7,192.0,75.29681268154715
