file,mean,median,std
mutualinfo_train_fold_9_bacterias_normalized_k3.csv,0.9914835268391418,0.9973987181921913,0.011264219079549623
mutualinfo_train_fold_4_bacterias_normalized_k3.csv,0.99110093142566,0.996121812362759,0.01146302657560901
mutualinfo_train_fold_3_bacterias_normalized_k3.csv,0.9907164088554575,0.9957854907448747,0.011866695244388959
mutualinfo_train_fold_6_bacterias_normalized_k3.csv,0.9914242453640227,0.9972506456530199,0.011285560170215534
mutualinfo_train_fold_1_bacterias_normalized_k3.csv,0.9914332238522173,0.9976152820433642,0.011769426463151142
mutualinfo_train_fold_2_bacterias_normalized_k3.csv,0.9914284736568725,0.9966637783599864,0.011141924529513252
mutualinfo_train_fold_8_bacterias_normalized_k3.csv,0.9911996975919491,0.997189062795922,0.011931819807591844
mutualinfo_train_fold_7_bacterias_normalized_k3.csv,0.9911839297624107,0.9963524811539758,0.011500708095242462
mutualinfo_train_fold_5_bacterias_normalized_k3.csv,0.9911919109457049,0.9966596182951466,0.011692587889978408
mutualinfo_train_fold_10_bacterias_normalized_k3.csv,0.9919103686101808,0.9995824995058922,0.011578430492856612
