feature,importance,C_value
EState_VSA1,0.3755649938820404,0.1
fr_Imine,0.3338397708456297,0.1
SlogP_VSA10,0.3252784618333977,0.1
Chi0v,0.29001469282225006,0.1
PEOE_VSA9,0.28561616170355986,0.1
PEOE_VSA8,0.2845629039575994,0.1
fr_ketone_Topliss,0.25130602909594035,0.1
PEOE_VSA3,0.23985950562151057,0.1
fr_hdrzine,0.23793790884049024,0.1
SMR_VSA6,0.22282976444887537,0.1
NumSaturatedCarbocycles,0.21763049115685987,0.1
BertzCT,0.21218392877390818,0.1
Chi2v,0.1939623495179788,0.1
fr_ester,0.1898376930702605,0.1
fr_ArN,0.18815801311345653,0.1
fr_guanido,0.18644667655449929,0.1
Chi1,0.17601161675828328,0.1
fr_alkyl_halide,0.17163337696422276,0.1
EState_VSA2,0.1716123953390571,0.1
SlogP_VSA12,0.17132156743351992,0.1
fr_benzodiazepine,0.16418302318639866,0.1
PEOE_VSA2,0.1636791999241936,0.1
LabuteASA,0.15223414010444095,0.1
PEOE_VSA10,0.14545353602282962,0.1
NumAromaticRings,0.13487623557576356,0.1
fr_unbrch_alkane,0.1328434625582435,0.1
SMR_VSA3,0.13235591395405766,0.1
MinPartialCharge,0.13219618331165925,0.1
fr_methoxy,0.12929856336833145,0.1
fr_alkyl_carbamate,0.1221263178845999,0.1
SlogP_VSA2,0.11741747769419747,0.1
fr_HOCCN,0.1155235395742496,0.1
FractionCSP3,0.11508670648596,0.1
NOCount,0.11414982061930604,0.1
fr_ketone,0.11176305849816828,0.1
Chi1v,0.11008983718332704,0.1
fr_priamide,0.10583584316008326,0.1
MinEStateIndex,0.10293311252625956,0.1
fr_allylic_oxid,0.10244915043381955,0.1
NumAromaticCarbocycles,0.1003117118928182,0.1
fr_benzene,0.1003117118928182,0.1
SlogP_VSA3,0.09953348383769647,0.1
NumSaturatedRings,0.09558688848143368,0.1
fr_aniline,0.09436126553228918,0.1
Chi4v,0.09335026030574625,0.1
SMR_VSA10,0.09173793806307481,0.1
SMR_VSA1,0.08855936397183167,0.1
NumHeteroatoms,0.08737802112852724,0.1
EState_VSA5,0.08581330746130685,0.1
PEOE_VSA14,0.08543302931013318,0.1
NumRotatableBonds,0.08470592598318258,0.1
SMR_VSA7,0.08430397929082195,0.1
fr_nitro,0.08423439779729341,0.1
MaxPartialCharge,0.0837184586038083,0.1
NumHAcceptors,0.0828911362177658,0.1
fr_nitro_arom_nonortho,0.08265794399726252,0.1
fr_NH1,0.08240826347497356,0.1
fr_para_hydroxylation,0.08022368906470785,0.1
fr_piperdine,0.07864318646383588,0.1
EState_VSA3,0.07833520380415217,0.1
fr_Ndealkylation2,0.0772677247194642,0.1
HeavyAtomMolWt,0.07575004879962736,0.1
