index,feature,importance
35,C-Reactive Protein (CRP),0.06357254816426731
37,Vitamin D,0.05957920613780428
13,Extracellular Fluid/Total Body Water (ECF/TBW),0.04496083514347546
24,Hepatic Fat Accumulation (HFA),0.040032165463655046
18,Bone Mass (BM),0.039373731465505706
11,Extracellular Water (ECW),0.032054447240496026
34,Glomerular Filtration Rate (GFR),0.031641479898625965
28,High Density Lipoprotein (HDL),0.029561677401647
23,Visceral Muscle Area (VMA) (Kg),0.02939716326607047
30,Aspartat Aminotransferaz (AST),0.02905093997685116
20,Obesity (%),0.027128899910446366
36,Hemoglobin (HGB),0.02665607213265045
17,Visceral Fat Rating (VFR),0.026539471697940294
25,Glucose,0.026259416353291782
32,Alkaline Phosphatase (ALP),0.02596634721389333
31,Alanin Aminotransferaz (ALT),0.024843713324813006
12,Intracellular Water (ICW),0.024824645765256375
14,Total Body Fat Ratio (TBFR) (%),0.024313153881333874
21,Total Fat Content (TFC),0.02428698951795667
22,Visceral Fat Area (VFA),0.024188377978020134
33,Creatinine,0.024104887353824933
9,Body Mass Index (BMI),0.023972044457071694
8,Weight,0.02389740795098752
15,Lean Mass (LM) (%),0.023731583164215142
29,Triglyceride,0.02329504812391412
16,Body Protein Content (Protein) (%),0.02322767706896284
27,Low Density Lipoprotein (LDL),0.023205927761877788
19,Muscle Mass (MM),0.02280203540402189
7,Height,0.02275031808432756
0,Age,0.022713698082665296
26,Total Cholesterol (TC),0.022513129798405876
10,Total Body Water (TBW),0.022464556221859014
5,Hyperlipidemia,0.017264996248140867
2,Comorbidity,0.014423970278450896
1,Gender,0.010800934823920926
6,Diabetes Mellitus (DM),0.01040998986296123
3,Coronary Artery Disease (CAD),0.008174380320414709
4,Hypothyroidism,0.006016133059976878
