index,feature,importance
37,Vitamin D,0.07472651219866742
35,C-Reactive Protein (CRP),0.06738552451936225
13,Extracellular Fluid/Total Body Water (ECF/TBW),0.04234785372503436
18,Bone Mass (BM),0.035167909272219494
24,Hepatic Fat Accumulation (HFA),0.03387130351497706
11,Extracellular Water (ECW),0.031575188828332
23,Visceral Muscle Area (VMA) (Kg),0.030656175744489315
28,High Density Lipoprotein (HDL),0.03056373351807606
30,Aspartat Aminotransferaz (AST),0.027317322837125384
34,Glomerular Filtration Rate (GFR),0.02697765636868164
25,Glucose,0.02691336758969419
36,Hemoglobin (HGB),0.02679331869387377
20,Obesity (%),0.026652054076923767
32,Alkaline Phosphatase (ALP),0.02633405835891279
29,Triglyceride,0.0251991254656576
14,Total Body Fat Ratio (TBFR) (%),0.024307136972202024
17,Visceral Fat Rating (VFR),0.02430400861752796
33,Creatinine,0.024061358808117005
22,Visceral Fat Area (VFA),0.02374202755883741
15,Lean Mass (LM) (%),0.023552598581602142
21,Total Fat Content (TFC),0.02350371577745025
12,Intracellular Water (ICW),0.02341000030050323
7,Height,0.02319926225818447
27,Low Density Lipoprotein (LDL),0.022745257188524035
31,Alanin Aminotransferaz (ALT),0.022709237313354606
16,Body Protein Content (Protein) (%),0.022437774491138582
9,Body Mass Index (BMI),0.022412424075320066
0,Age,0.022409311747684832
8,Weight,0.021984520302515423
10,Total Body Water (TBW),0.021583042658006958
19,Muscle Mass (MM),0.02153960440196563
26,Total Cholesterol (TC),0.02152878243788729
2,Comorbidity,0.016551918187477883
5,Hyperlipidemia,0.015925269400615415
6,Diabetes Mellitus (DM),0.015611565087258505
3,Coronary Artery Disease (CAD),0.011572429304826333
1,Gender,0.010588876033524607
4,Hypothyroidism,0.007838773783448065
