index,feature,importance
37,Vitamin D,0.06578735112951492
35,C-Reactive Protein (CRP),0.05674838910236793
18,Bone Mass (BM),0.043858541448988216
24,Hepatic Fat Accumulation (HFA),0.041858409661519935
13,Extracellular Fluid/Total Body Water (ECF/TBW),0.03996359233910458
11,Extracellular Water (ECW),0.03105145521914781
23,Visceral Muscle Area (VMA) (Kg),0.030320178320927038
28,High Density Lipoprotein (HDL),0.030046677440236317
25,Glucose,0.028037913660471057
30,Aspartat Aminotransferaz (AST),0.027858575748465224
14,Total Body Fat Ratio (TBFR) (%),0.026738240742922775
20,Obesity (%),0.026663744881700494
32,Alkaline Phosphatase (ALP),0.025740745203917167
15,Lean Mass (LM) (%),0.025600820689438683
29,Triglyceride,0.025404117682142142
34,Glomerular Filtration Rate (GFR),0.025393136634662413
36,Hemoglobin (HGB),0.025310794812637157
12,Intracellular Water (ICW),0.02462222671599338
17,Visceral Fat Rating (VFR),0.024589333082515017
21,Total Fat Content (TFC),0.024522541016096782
7,Height,0.024476229116260215
33,Creatinine,0.02395575384309867
9,Body Mass Index (BMI),0.02369695762766145
31,Alanin Aminotransferaz (ALT),0.023180906183610323
27,Low Density Lipoprotein (LDL),0.02313543511830029
22,Visceral Fat Area (VFA),0.023082240220218875
0,Age,0.02262096132141904
16,Body Protein Content (Protein) (%),0.02235524056083664
26,Total Cholesterol (TC),0.022302111397600695
10,Total Body Water (TBW),0.021971713545874492
8,Weight,0.021519225285768894
19,Muscle Mass (MM),0.02143000229396334
6,Diabetes Mellitus (DM),0.015415119279460713
2,Comorbidity,0.01454331250956538
5,Hyperlipidemia,0.013466688397555627
1,Gender,0.013326004899182106
4,Hypothyroidism,0.010708510910446632
3,Coronary Artery Disease (CAD),0.008696801956407487
