feature,importance,C_value
VIRUS.1,2.0286753231882932,100.0
TNMIV,0.16744600827860287,100.0
Radioterapia,0.11367986292308568,100.0
TNMCOD,0.1104090440983391,100.0
Albumina_homogeneous,0.10628232415489305,100.0
Adenoescamoso,0.10355026481281479,100.0
Linfocitos_sum,0.10320614906102661,100.0
Adenocarcinoma,0.10245132181852891,100.0
Calcio_std,0.09103085403180207,100.0
Albumina_max,0.09034233947382404,100.0
Hemoglobina_initial,0.0901354510741296,100.0
EPOCAsma,0.0841873506837053,100.0
missingindicator_Calcio_initial,0.08139192295739409,100.0
OtrosFarmacos,0.08043836593108904,100.0
Hemoglobina_min,0.07992783628795165,100.0
CIsquémica,0.07983776687533459,100.0
FRA,0.07659179266803004,100.0
HistOtros,0.07602045448055635,100.0
Plaquetas_sum,0.07285808304895601,100.0
Neutrófilos_min,0.06955669083443487,100.0
CelPeq,0.06823958035478588,100.0
EnfNRL,0.06668722036912302,100.0
Paclitaxel,0.06550433862704864,100.0
Linea1Cisplatino,0.06300928126449977,100.0
Hemoglobina_median,0.06109580686923534,100.0
Sodio_quartile1,0.05882476658653811,100.0
Creatinina_std,0.05559020814026695,100.0
Urea_max,0.05496243634697808,100.0
Sodio_median,0.05490394643229132,100.0
Irinotecan,0.05455221847627984,100.0
Neutrófilos_quartile1,0.05433180947652494,100.0
Bilirrubina total_kurtosis,0.05431848567444262,100.0
Creatinina_min,0.054062408437000546,100.0
Sodio_iqr,0.054042708211916535,100.0
DM,0.05384946269997723,100.0
Glucosa_iqr,0.05368753764056671,100.0
Glucosa_std,0.053500299229469785,100.0
Carboplatino,0.053465036649913374,100.0
Pemetrexed,0.053465036649913374,100.0
AIT,0.053455681141262305,100.0
Creatinina_initial,0.05333822188856359,100.0
Sodio_sum,0.05309676392187745,100.0
Calcio_homogeneous,0.05276018726711408,100.0
TEP,0.05248846307518889,100.0
Hemoglobina_sum,0.05238691179273297,100.0
Linea1Etoposido,0.05226417973028595,100.0
missingindicator_Urea_initial,0.05195081080884025,100.0
PulmonarIntersticial,0.05192518258597821,100.0
LDH_iqr,0.051623234378846826,100.0
Neutrófilos_quartile3,0.051622180925082715,100.0
Fosfatasa Alcalina_median,0.05161956639589366,100.0
Bevacizumab,0.051528890552592486,100.0
Creatinina_median,0.051283131765256416,100.0
TTPa (s)_homogeneous,0.051092080051836505,100.0
Linea1Beva,0.05077256623510137,100.0
Leucocitos_sum,0.05062124643746469,100.0
Glucosa_median,0.050390930920880754,100.0
missingindicator_Potasio_initial,0.05031359362389062,100.0
missingindicator_Sodio_initial,0.05031359362389062,100.0
TTPa (s)_sum,0.0502111177292634,100.0
