feature,mean_pos,median_pos,std_pos
alcohol,0.0,0.0,0.0
sulphates,1.0,1.0,0.0
total sulfur dioxide,2.2,2.0,0.39999999999999997
volatile acidity,2.8,3.0,0.39999999999999997
density,4.0,4.0,0.0
citric acid,5.1,5.0,0.3
chlorides,5.9,6.0,0.3
fixed acidity,7.1,7.0,0.3
pH,8.5,8.5,0.5
free sulfur dioxide,8.9,9.0,0.9433981132056604
residual sugar,9.5,10.0,0.806225774829855
