file,mean,median,std
randomforest_train_fold_6_virus_normalized.csv,0.0015527950310558624,0.00167598443061925,0.0013048722159433358
randomforest_train_fold_10_virus_normalized.csv,0.0015527950310558582,0.0016926717525395998,0.0012830860260351707
randomforest_train_fold_9_virus_normalized.csv,0.0015527950310558602,0.0015897630192712002,0.0012864218562149271
randomforest_train_fold_3_virus_normalized.csv,0.0015527950310558604,0.0016815682225584999,0.0013009521203670793
randomforest_train_fold_7_virus_normalized.csv,0.0015527950310558602,0.0017528018893529,0.0012929654518337766
randomforest_train_fold_5_virus_normalized.csv,0.0015527950310558604,0.00138113451697455,0.0013198430461323336
randomforest_train_fold_2_virus_normalized.csv,0.0015527950310558604,0.00169908181187935,0.0012891654093487262
randomforest_train_fold_1_virus_normalized.csv,0.001552795031055862,0.0015147286835913,0.0013276310670571648
randomforest_train_fold_8_virus_normalized.csv,0.0015527950310558584,0.0014955483236191,0.00130174498748467
randomforest_train_fold_4_virus_normalized.csv,0.0015527950310558584,0.0017377431892709,0.0013052920227679258
