feature,importance
Linfocitos_median,1.6090989324674498
Linea1Pembro,0.8147788875536937
Linfocitos_sum,0.8090469601042776
missingindicator_GPT_initial,0.7692834360754925
EnfDigest,0.74164503116964
Sodio_median,0.7354453617547615
NºLineasVO,0.7336684673634406
GOT_rms,0.729629648731973
Nivolumab,0.6937990959965481
Urea_sum,0.6866980989018668
Calcio_max,0.6644989895683269
Linfocitos_std,0.6530750124731678
GGT_median,0.64702758805698
CAurinario,0.6449463831604041
Linfocitos_kurtosis,0.636885516826053
Paclitaxel,0.6143286455370749
QTprevia,0.5908331035861123
NºLineas,0.5712570147895946
GGT_kurtosis,0.5690715397182511
GPT_kurtosis,0.5631924753451526
EPOCAsma,0.5601293361417727
Creatinina_median,0.559431240718274
CAORL,0.5551020513345536
TNMCOD,0.5532320771742223
Sodio_min,0.5446374865205016
Fosfatasa Alcalina_skewness,0.5328764256784329
Urea_max,0.5285334239109469
Hemoglobina_max,0.520087409956864
GOT_std,0.5154914693221443
Albumina_median,0.5068409999343709
missingindicator_GOT_initial,0.5059263513126316
Creatinina_min,0.5041281815719622
Hepatopatía,0.49803186010808603
Adenoescamoso,0.4911643368351179
Bilirrubina total_max,0.4910227544605331
Creatinina_skewness,0.4876950181429813
Leucocitos_std,0.48175896685536274
Plaquetas_median,0.48084203275754134
Fosfatasa Alcalina_kurtosis,0.47872426955979563
Bilirrubina total_median,0.4773858045991322
Linfocitos_max,0.4772524896872835
Cardiopatía,0.4706959783061689
Albumina_homogeneous,0.46936819993912365
Fosfatasa Alcalina_sum,0.4676031802686157
missingindicator_TNMIV,0.4596055455366315
GGT_std,0.4593729122384222
Fosfatasa Alcalina_homogeneous,0.45654642434974213
Albumina_std,0.45281271137057577
GGT_min,0.45196880236803755
GPT_min,0.4511708464771678
Linfocitos_quartile3,0.4386097530354495
Hemoglobina_initial,0.43675349592313334
Radioterapia,0.426860144783618
Potasio_min,0.42233363584300343
Linfocitos_min,0.4216701932787487
Vinorelbina,0.4200486886314781
Linea1Pacli,0.4197732447269171
GPT_median,0.4190330641641755
Urea_median,0.4125866828953508
TTPa (s)_kurtosis,0.4116678820206318
GOT_quartile1,0.40832178610105313
Cisplatino,0.4060438061190571
Linfocitos_quartile1,0.4051329228412886
GPT_initial,0.4048227532513629
Neoplasia,0.40478676988959417
Neutrófilos_quartile1,0.4012721414068349
Calcio_min,0.3950520480781863
Linea1Gemcitabina,0.3922542106535052
Trasplante,0.38388810853578187
CelPeq,0.38375676455234625
Linea1Carbo,0.38287283233414854
TNMIV,0.3814791140414127
Leucocitos_initial,0.376827745043713
missingindicator_Bilirrubina total_initial,0.3761964951264886
Glucosa_std,0.375981909986337
Sodio_std,0.37512566280172926
Hemoglobina_std,0.374556551674061
Creatinina_sum,0.37123546676847435
Linfocitos_iqr,0.3698026719682163
missingindicator_LDH_initial,0.3654795816501742
Plaquetas_max,0.3651490775502837
Creatinina_iqr,0.3637654181680474
Hemoglobina_median,0.3593745184039833
GPT_rms,0.35858034490611873
Bilirrubina total_homogeneous,0.3570392287642658
Irinotecan,0.3548170089065708
Albumina_kurtosis,0.3488836796786966
PulmonarIntersticial,0.3431877112498876
Glucosa_quartile1,0.34025840500464816
Creatinina_kurtosis,0.3395187623750818
LDH_skewness,0.3385768025266927
Plaquetas_std,0.3357841195589513
Hemoglobina_sum,0.3346479137440254
Glucosa_max,0.3305857925846448
Plaquetas_skewness,0.32899022282358886
Leucocitos_min,0.3252092445939161
CAneuroendocrino,0.32518327762669214
Osimertinib,0.3225598510550642
PrótesisArticular,0.3214387155225698
Linea1Beva,0.31889281275818265
Calcio_std,0.31872022566327324
Plaquetas_min,0.3168941883665638
Traqueostomía,0.3123643769854547
Albumina_sum,0.3121252664791943
Neutrófilos_max,0.30771694686701845
LDH_iqr,0.30763465306275384
TP (s)_sum,0.30384777771653615
DM,0.30115345190928466
Sodio_kurtosis,0.2996202324306471
Fosfatasa Alcalina_max,0.29954927592730146
Linea1Cisplatino,0.2993401464120445
GOT_median,0.2987062171185182
GPT_homogeneous,0.2977762631607239
Creatinina_std,0.29639558555574025
Linfocitos_skewness,0.2953779267569329
TP (s)_median,0.2945181261267042
Linfocitos_homogeneous,0.29177950287820553
Plaquetas_homogeneous,0.29171531338357326
missingindicator_Leucocitos_initial,0.29108463661825
missingindicator_Neutrófilos_initial,0.29108463661825
missingindicator_Hemoglobina_initial,0.29108463661825
Linea1Vinorelbina,0.29105820451215975
TP (s)_std,0.28899901370532477
Plaquetas_kurtosis,0.2875079322811229
GGT_sum,0.28600322921066595
Adenocarcinoma,0.2850431127912228
Durvalumab,0.283357070560856
GGT_max,0.2817136074327332
Bilirrubina total_min,0.27906371106314437
GGT_quartile1,0.27711345199203957
Potasio_quartile3,0.27213039985074555
Albumina_initial,0.2709513933628586
Leucocitos_sum,0.2700865633047631
Glucosa_median,0.2694090996979872
Potasio_median,0.26729184333154865
Neutrófilos_std,0.26675852293914504
Linfocitos_initial,0.26530985326736845
Sodio_sum,0.26429686049936413
GPT_quartile1,0.2632798651899963
Bilirrubina total_initial,0.26046506342550285
QTinmunosupresores,0.25886193052629225
Glucosa_quartile3,0.25841676603089325
Plaquetas_iqr,0.2564778742911958
missingindicator_Fosfatasa Alcalina_initial,0.2548862381994875
Sodio_rms,0.25263271142563487
Calcio_median,0.25244726671879264
Albumina_max,0.2515699673486259
Calcio_homogeneous,0.2500219634573245
Hemoglobina_kurtosis,0.24876829014694005
EnfNRL,0.24527818063920478
Creatinina_mean,0.24269213246451488
Sodio_mean,0.2420567664594178
Glucosa_mean,0.24204311774491644
MelanomaPiel,0.23726465856792384
NeoHEM,0.23671612148008486
Fosfatasa Alcalina_rms,0.23572437181274752
GOT_quartile3,0.23411248492197306
Neutrófilos_quartile3,0.2323590325518725
GOT_sum,0.2274286144472157
Bilirrubina total_std,0.2269544056866053
Urea_min,0.2266069692020884
Pembrolizumab,0.22595440234221534
Leucocitos_quartile3,0.2236068088500109
Urea_std,0.22210808752416034
Hemoglobina_quartile3,0.2210296084278533
TTPa (s)_sum,0.21764240297640836
TTPa (s)_median,0.21554582490138122
GGT_rms,0.21490927961368342
LDH_std,0.21481347737785217
CAGenitalFem,0.21372569718654533
Neutrófilos_min,0.2135505049853519
missingindicator_Creatinina_initial,0.21056522786892945
Hemoglobina_quartile1,0.2077498467912673
Creatinina_initial,0.20763512559143865
TTPa (s)_std,0.20560788623274193
Potasio_homogeneous,0.20523055011628538
Albumina_quartile3,0.20094642008582225
GPT_mean,0.19937652225698196
Epidermoide,0.19640720806396395
GPT_sum,0.195350781165427
Obesidad,0.19174531961714153
GGT_quartile3,0.18971657116407312
Edad,0.18761639018339432
CAmama,0.18626148152139643
Plaquetas_quartile1,0.18531719689153114
Fosfatasa Alcalina_iqr,0.1832546307970885
Crizotinib,0.17794096278373786
Leucocitos_max,0.1777031386944312
Bilirrubina total_sum,0.17739120515408627
TTPa (s)_quartile3,0.17172017771324347
Linfocitos_mean,0.1690726328548844
GOT_initial,0.16827389640912277
ERC,0.16689176318564303
Leucocitos_mean,0.1662060972234071
Bevacizumab,0.16582011609454686
Neutrófilos_initial,0.1639431310802391
Hemoglobina_iqr,0.16393421091416566
NºLineasIV,0.16241145257384743
LDH_rms,0.15995150848084763
TEP,0.159739352336295
Bilirrubina total_quartile1,0.15947481415054404
GOT_min,0.15639557492507822
LDH_quartile1,0.15512356858295856
GPT_std,0.15398344351054968
Albumina_iqr,0.15391164941031793
missingindicator_GGT_initial,0.15225669924827484
LDH_mean,0.15197703208693067
GOT_skewness,0.15122838068923883
TP (s)_kurtosis,0.15111550749898586
Neutrófilos_skewness,0.14857314652964568
Potasio_max,0.14622613250179545
TTPa (s)_initial,0.1458442363851995
Calcio_iqr,0.1442259934009311
Linfocitos_rms,0.14083532908564728
Potasio_quartile1,0.1405268198749054
GGT_initial,0.13936364596680698
Albumina_quartile1,0.13846616981089752
Plaquetas_initial,0.13811232145350974
Lorlatinib,0.13636376264297445
Gemcitabina,0.1360168403992441
TTPa (s)_iqr,0.13559783675085257
Sodio_homogeneous,0.1355456328631294
AIT,0.13484501091457735
Gefitinib,0.1341160726995593
Bilirrubina total_mean,0.13375398671309321
