index,feature,mutual_info_raw,relevance_score,n_neighbors
388,MIC4,0.0,1.0,11
993,ZMIC0,0.0,1.0,11
985,TIC3,0.0,1.0,11
981,nT10Ring,0.0,1.0,11
387,MIC5,0.0,1.0,11
777,AATS1i,0.0,1.0,11
389,MIC3,0.0,1.0,11
390,MIC2,0.0,1.0,11
391,MIC1,0.0,1.0,11
392,MIC0,0.0,1.0,11
979,GGI6,0.0,1.0,11
395,ATSC5s,0.0,1.0,11
978,GGI7,0.0,1.0,11
397,nT10HeteroRing,0.0,1.0,11
398,nHBa,0.0,1.0,11
399,nHBd,0.0,1.0,11
400,SddssS,0.0,1.0,11
384,VP-0,0.0,1.0,11
986,TIC4,0.0,1.0,11
987,TIC5,0.0,1.0,11
373,SpMin3_Bhv,0.0,1.0,11
852,AATSC5s,0.0,1.0,11
368,minssO,0.0,1.0,11
369,minssS,0.0,1.0,11
370,SpMin3_Bhe,0.0,1.0,11
992,ZMIC5,0.0,1.0,11
991,ZMIC4,0.0,1.0,11
374,nT8Ring,0.0,1.0,11
988,maxsCl,0.0,1.0,11
659,nHBint6,0.0,1.0,11
376,SpMin3_Bhp,0.0,1.0,11
377,TPC,0.0,1.0,11
378,khs.tCH,0.0,1.0,11
658,ETA_Epsilon_1,0.0,1.0,11
657,nHBint3,0.0,1.0,11
401,nCl,0.0,1.0,11
977,GGI4,0.0,1.0,11
976,GGI5,0.0,1.0,11
430,GATS3v,0.0,1.0,11
424,BCUTw-1l,0.0,1.0,11
971,GGI9,0.0,1.0,11
426,nBondsS2,0.0,1.0,11
427,ATS8p,0.0,1.0,11
970,ATS0m,0.0,1.0,11
647,ATSC0v,0.0,1.0,11
646,minsF,0.0,1.0,11
648,ATSC0s,0.0,1.0,11
856,AATSC5c,0.0,1.0,11
966,MATS8e,0.0,1.0,11
643,khs.dssC,0.0,1.0,11
963,MATS8s,0.0,1.0,11
642,nT6HeteroRing,0.0,1.0,11
961,MATS8v,0.0,1.0,11
423,BCUTw-1h,0.0,1.0,11
972,GGI8,0.0,1.0,11
404,nHBDon,0.0,1.0,11
651,ATSC0i,0.0,1.0,11
854,AATSC5e,0.0,1.0,11
406,AATS5i,0.0,1.0,11
407,AATS5m,0.0,1.0,11
408,SpMin6_Bhs,0.0,1.0,11
653,ATSC0c,0.0,1.0,11
652,ATSC0e,0.0,1.0,11
650,ATSC0m,0.0,1.0,11
420,SpMin6_Bhe,0.0,1.0,11
413,khs.sCH3,0.0,1.0,11
414,ALogP,0.0,1.0,11
415,SpMin6_Bhm,0.0,1.0,11
416,BCUTp-1l,0.0,1.0,11
417,AATS5s,0.0,1.0,11
855,naasN,0.0,1.0,11
366,SpMax7_Bhv,0.0,1.0,11
662,nHBint5,0.0,1.0,11
640,minaaaC,0.0,1.0,11
363,ETA_BetaP_ns_d,0.0,1.0,11
311,SaaNH,0.0,1.0,11
825,SpMin1_Bhv,0.0,1.0,11
1017,VR3_Dzv,0.0,1.0,11
827,AATS0s,0.0,1.0,11
315,maxaaO,0.0,1.0,11
316,SpDiam_Dzv,0.0,1.0,11
317,SpDiam_Dzs,0.0,1.0,11
318,SpDiam_Dzp,0.0,1.0,11
1013,nAtomP,0.0,1.0,11
320,SpDiam_Dzm,0.0,1.0,11
321,GATS6i,0.0,1.0,11
322,SpDiam_Dzi,0.0,1.0,11
1012,MPC6,0.0,1.0,11
324,Mv,0.0,1.0,11
830,SpMin4_Bhp,0.0,1.0,11
310,SpDiam_DzZ,0.0,1.0,11
1019,MPC8,0.0,1.0,11
308,nBase,0.0,1.0,11
299,AATS6i,0.0,1.0,11
1027,VR3_DzZ,0.0,1.0,11
592,SpMin5_Bhv,0.0,1.0,11
1024,VR3_Dze,0.0,1.0,11
1023,VR3_Dzi,0.0,1.0,11
297,ETA_dPsi_A,0.0,1.0,11
298,AATS6m,0.0,1.0,11
690,khs.sCl,0.0,1.0,11
1020,VR3_Dzp,0.0,1.0,11
301,minsBr,0.0,1.0,11
1022,SpMAD_Dzp,0.0,1.0,11
1021,VR3_Dzm,0.0,1.0,11
304,AATS6v,0.0,1.0,11
305,AATS6p,0.0,1.0,11
824,nT11HeteroRing,0.0,1.0,11
326,GGI10,0.0,1.0,11
677,Sv,0.0,1.0,11
1011,SpMax1_Bhm,0.0,1.0,11
355,maxssNH,0.0,1.0,11
348,maxHCsats,0.0,1.0,11
1001,ATSC4m,0.0,1.0,11
669,AATS2e,0.0,1.0,11
351,ATSC3p,0.0,1.0,11
999,ATSC4e,0.0,1.0,11
668,nBondsT,0.0,1.0,11
356,ATSC3m,0.0,1.0,11
1002,ATSC4s,0.0,1.0,11
998,ATSC4c,0.0,1.0,11
358,minHCsatu,0.0,1.0,11
359,minHCsats,0.0,1.0,11
997,minHother,0.0,1.0,11
849,SHaaNH,0.0,1.0,11
996,ZMIC3,0.0,1.0,11
347,maxHCsatu,0.0,1.0,11
345,SpMin8_Bhs,0.0,1.0,11
329,MW,0.0,1.0,11
336,MATS7m,0.0,1.0,11
330,GATS6v,0.0,1.0,11
331,MATS7s,0.0,1.0,11
332,MATS7p,0.0,1.0,11
1009,SpMax1_Bhe,0.0,1.0,11
334,MATS7v,0.0,1.0,11
676,Sp,0.0,1.0,11
337,MATS7c,0.0,1.0,11
845,ETA_dBetaP,0.0,1.0,11
833,SpMin4_Bhm,0.0,1.0,11
836,AATS0m,0.0,1.0,11
340,maxtN,0.0,1.0,11
840,AATS0e,0.0,1.0,11
1004,ATSC4v,0.0,1.0,11
844,MLFER_S,0.0,1.0,11
960,ATS0s,0.0,1.0,11
861,naasC,0.0,1.0,11
692,SRW9,0.0,1.0,11
514,maxaaCH,0.0,1.0,11
916,ATS3i,0.0,1.0,11
609,GATS5i,0.0,1.0,11
914,Kier1,0.0,1.0,11
608,MLFER_A,0.0,1.0,11
607,GATS5v,0.0,1.0,11
878,GATS6m,0.0,1.0,11
908,ATS3s,0.0,1.0,11
905,DELS2,0.0,1.0,11
542,MATS5e,0.0,1.0,11
904,nsF,0.0,1.0,11
544,MATS5c,0.0,1.0,11
545,MATS5m,0.0,1.0,11
903,Mse,0.0,1.0,11
547,MATS5i,0.0,1.0,11
902,VCH-6,0.0,1.0,11
610,GATS5m,0.0,1.0,11
918,SHBint9,0.0,1.0,11
877,maxsNH2,0.0,1.0,11
614,IC0,0.0,1.0,11
516,nF11Ring,0.0,1.0,11
927,minHsNH2,0.0,1.0,11
518,GATS2s,0.0,1.0,11
926,DELS,0.0,1.0,11
615,khs.tN,0.0,1.0,11
922,SHBint7,0.0,1.0,11
920,SHBint3,0.0,1.0,11
919,SHBint8,0.0,1.0,11
524,GATS2c,0.0,1.0,11
525,nHaaNH,0.0,1.0,11
874,gmax,0.0,1.0,11
527,ATSC1s,0.0,1.0,11
876,MATS5s,0.0,1.0,11
529,ATSC1c,0.0,1.0,11
549,SpMin2_Bhv,0.0,1.0,11
605,GATS5s,0.0,1.0,11
551,MATS5p,0.0,1.0,11
577,SpMAD_Dzi,0.0,1.0,11
571,SpMax6_Bhs,0.0,1.0,11
572,SpMAD_Dzv,0.0,1.0,11
596,SpMin5_Bhi,0.0,1.0,11
574,SpMax6_Bhe,0.0,1.0,11
575,SpMAD_Dze,0.0,1.0,11
887,maxHBint4,0.0,1.0,11
595,SpMin5_Bhm,0.0,1.0,11
889,maxHBint6,0.0,1.0,11
579,SpMAD_Dzm,0.0,1.0,11
580,SpMAD_DzZ,0.0,1.0,11
581,AATSC8s,0.0,1.0,11
583,AATSC8v,0.0,1.0,11
584,minHssNH,0.0,1.0,11
586,AATSC8e,0.0,1.0,11
570,SpMax6_Bhp,0.0,1.0,11
890,maxHBint7,0.0,1.0,11
552,SpMin2_Bhs,0.0,1.0,11
1,nHBint10,0.0,1.0,11
604,MLFER_L,0.0,1.0,11
602,n7Ring,0.0,1.0,11
555,Mare,0.0,1.0,11
556,BCUTc-1l,0.0,1.0,11
557,BCUTc-1h,0.0,1.0,11
558,SssNH,0.0,1.0,11
896,ATSC5c,0.0,1.0,11
597,AATS3e,0.0,1.0,11
599,AATS3i,0.0,1.0,11
598,SpMin5_Bhe,0.0,1.0,11
563,naaS,0.0,1.0,11
894,C4SP3,0.0,1.0,11
565,SHBd,0.0,1.0,11
893,ATSC5e,0.0,1.0,11
515,maxdO,0.0,1.0,11
513,SM1_Dze,0.0,1.0,11
441,nT12HeteroRing,0.0,1.0,11
512,SpAbs_Dzs,0.0,1.0,11
634,MATS4s,0.0,1.0,11
948,AATSC6m,0.0,1.0,11
947,AATSC6i,0.0,1.0,11
464,ATSC2v,0.0,1.0,11
465,ATSC2p,0.0,1.0,11
633,MATS4m,0.0,1.0,11
862,VR3_D,0.0,1.0,11
468,ATSC2e,0.0,1.0,11
863,VR1_D,0.0,1.0,11
470,ATSC2m,0.0,1.0,11
471,ATSC2i,0.0,1.0,11
472,AATS4v,0.0,1.0,11
473,AATS4s,0.0,1.0,11
630,MATS4e,0.0,1.0,11
475,AATS4e,0.0,1.0,11
460,khs.aaaC,0.0,1.0,11
950,AATSC7c,0.0,1.0,11
458,ETA_Beta_s,0.0,1.0,11
956,ASP-6,0.0,1.0,11
442,minHaaCH,0.0,1.0,11
444,MLFER_BO,0.0,1.0,11
445,SaaaC,0.0,1.0,11
446,mindsCH,0.0,1.0,11
447,nddssS,0.0,1.0,11
957,ASP-7,0.0,1.0,11
638,VC-6,0.0,1.0,11
457,hmax,0.0,1.0,11
451,MATS6s,0.0,1.0,11
452,MATS6v,0.0,1.0,11
637,minHdNH,0.0,1.0,11
636,MATS4v,0.0,1.0,11
455,MATS6e,0.0,1.0,11
954,ASP-0,0.0,1.0,11
946,AATSC6e,0.0,1.0,11
477,AATS4m,0.0,1.0,11
478,khs.sOH,0.0,1.0,11
871,GATS6c,0.0,1.0,11
498,naaaC,0.0,1.0,11
499,SM1_DzZ,0.0,1.0,11
621,ETA_Eta_B,0.0,1.0,11
930,ETA_Psi_1,0.0,1.0,11
620,SHdCH2,0.0,1.0,11
619,ETA_Eta_L,0.0,1.0,11
505,SpAbs_Dzi,0.0,1.0,11
934,mindNH,0.0,1.0,11
506,SM1_Dzp,0.0,1.0,11
507,SM1_Dzs,0.0,1.0,11
508,SM1_Dzm,0.0,1.0,11
509,SpAbs_Dzv,0.0,1.0,11
872,sumI,0.0,1.0,11
511,SpAbs_Dzp,0.0,1.0,11
497,MAXDP,0.0,1.0,11
868,nHBAcc3,0.0,1.0,11
479,AATS4i,0.0,1.0,11
486,ATS3m,0.0,1.0,11
945,AATSC6c,0.0,1.0,11
629,MATS4c,0.0,1.0,11
944,AATSC6v,0.0,1.0,11
483,MDEN-12,0.0,1.0,11
484,MDEN-11,0.0,1.0,11
943,AATSC6s,0.0,1.0,11
487,PetitjeanNumber,0.0,1.0,11
935,GATS7i,0.0,1.0,11
628,maxsF,0.0,1.0,11
941,maxwHBa,0.0,1.0,11
940,khs.dO,0.0,1.0,11
491,MPC7,0.0,1.0,11
864,VR1_Dt,0.0,1.0,11
865,ETA_Epsilon_2,0.0,1.0,11
292,SHCsats,0.0,1.0,11
1025,SsF,0.0,1.0,11
290,SdNH,0.0,1.0,11
1146,ATS6s,0.0,1.0,11
1149,ATS6v,0.0,1.0,11
1148,VE3_Dzp,0.0,1.0,11
1147,VE3_Dzs,0.0,1.0,11
101,nFG12HeteroRing,0.0,1.0,11
102,ATS8s,0.0,1.0,11
103,ATS8v,0.0,1.0,11
1145,minddssS,0.0,1.0,11
96,minssssNp,0.0,1.0,11
1144,VE3_Dzv,0.0,1.0,11
755,SssO,0.0,1.0,11
754,minHdsCH,0.0,1.0,11
1139,SpMax5_Bhe,0.0,1.0,11
1138,AATSC0c,0.0,1.0,11
1137,SpMax5_Bhi,0.0,1.0,11
97,maxsOm,0.0,1.0,11
786,GATS7s,0.0,1.0,11
753,SpDiam_D,0.0,1.0,11
1160,MLFER_E,0.0,1.0,11
79,ATS4m,0.0,1.0,11
1166,nHeavyAtom,0.0,1.0,11
784,GATS7v,0.0,1.0,11
1163,Mpe,0.0,1.0,11
83,ATS4s,0.0,1.0,11
84,ATS4p,0.0,1.0,11
86,khs.sssN,0.0,1.0,11
1152,ATS6m,0.0,1.0,11
87,EE_Dzi,0.0,1.0,11
760,GATS2p,0.0,1.0,11
1155,ATS6e,0.0,1.0,11
759,C2SP1,0.0,1.0,11
92,EE_Dzp,0.0,1.0,11
93,EE_Dzv,0.0,1.0,11
1136,SpMax5_Bhm,0.0,1.0,11
114,MATS2v,0.0,1.0,11
1168,GATS5c,0.0,1.0,11
140,AATSC3m,0.0,1.0,11
1121,mindS,0.0,1.0,11
135,SaasC,0.0,1.0,11
136,minaaCH,0.0,1.0,11
137,AATSC3c,0.0,1.0,11
138,AATSC3e,0.0,1.0,11
1119,ATS5i,0.0,1.0,11
746,SpAD_Dzi,0.0,1.0,11
132,SHdsCH,0.0,1.0,11
1118,apol,0.0,1.0,11
1117,nHCsats,0.0,1.0,11
144,SpMax2_Bhp,0.0,1.0,11
693,maxHsNH2,0.0,1.0,11
793,maxHBa,0.0,1.0,11
147,AATS8i,0.0,1.0,11
1123,MolIP,0.0,1.0,11
1124,maxdsCH,0.0,1.0,11
115,ATSC8s,0.0,1.0,11
750,nsssCH,0.0,1.0,11
789,AATSC4v,0.0,1.0,11
1134,AATSC0v,0.0,1.0,11
791,AATSC4s,0.0,1.0,11
119,MATS2e,0.0,1.0,11
120,ATSC8e,0.0,1.0,11
121,ATSC8c,0.0,1.0,11
1130,AATSC0s,0.0,1.0,11
747,SpAD_Dzv,0.0,1.0,11
124,topoDiameter,0.0,1.0,11
125,ATSC8m,0.0,1.0,11
126,MATS2i,0.0,1.0,11
749,SpAD_Dzs,0.0,1.0,11
1128,MDEO-11,0.0,1.0,11
748,SpAD_Dzp,0.0,1.0,11
78,ATS4e,0.0,1.0,11
1169,nF12HeteroRing,0.0,1.0,11
742,JGI9,0.0,1.0,11
28,BIC5,0.0,1.0,11
1193,WTPT-3,0.0,1.0,11
1192,WTPT-2,0.0,1.0,11
778,AATS1e,0.0,1.0,11
25,MDEC-12,0.0,1.0,11
26,MDEC-13,0.0,1.0,11
27,VR2_Dt,0.0,1.0,11
29,ATS7s,0.0,1.0,11
20,MDEC-14,0.0,1.0,11
30,ATS7p,0.0,1.0,11
1184,AATSC1v,0.0,1.0,11
33,ATS7m,0.0,1.0,11
1181,nsCl,0.0,1.0,11
35,mintN,0.0,1.0,11
36,nHsNH2,0.0,1.0,11
21,SpMax8_Bhs,0.0,1.0,11
19,ECCEN,0.0,1.0,11
38,minHBint3,0.0,1.0,11
9,MATS3m,0.0,1.0,11
2,MATS3s,0.0,1.0,11
775,AATS1m,0.0,1.0,11
1201,ETA_dEpsilon_C,0.0,1.0,11
1200,SHdNH,0.0,1.0,11
1199,nT5Ring,0.0,1.0,11
7,MATS3c,0.0,1.0,11
10,minHBint6,0.0,1.0,11
1194,WTPT-4,0.0,1.0,11
11,minHBint7,0.0,1.0,11
774,AATS1s,0.0,1.0,11
1198,ETA_EtaP_B,0.0,1.0,11
14,VR3_Dt,0.0,1.0,11
1197,ETA_EtaP_F,0.0,1.0,11
17,SpMax8_Bhm,0.0,1.0,11
780,maxHaaNH,0.0,1.0,11
1180,VE3_D,0.0,1.0,11
75,maxdNH,0.0,1.0,11
67,AATSC2m,0.0,1.0,11
765,khs.dCH2,0.0,1.0,11
764,naaNH,0.0,1.0,11
1171,VR1_Dzv,0.0,1.0,11
1170,GATS5e,0.0,1.0,11
65,AATSC2e,0.0,1.0,11
763,ETA_Shape_P,0.0,1.0,11
68,AATSC2i,0.0,1.0,11
1172,minsssN,0.0,1.0,11
69,nsBr,0.0,1.0,11
70,AATS5p,0.0,1.0,11
71,AATSC2v,0.0,1.0,11
72,AATSC2p,0.0,1.0,11
762,ETA_Shape_Y,0.0,1.0,11
74,VABC,0.0,1.0,11
59,SpMax3_Bhe,0.0,1.0,11
783,GATS7m,0.0,1.0,11
1179,nHBAcc,0.0,1.0,11
48,maxHother,0.0,1.0,11
1178,maxHaaCH,0.0,1.0,11
42,nF8Ring,0.0,1.0,11
43,minssCH2,0.0,1.0,11
1176,nssNH,0.0,1.0,11
769,AVP-1,0.0,1.0,11
47,SpMin1_Bhe,0.0,1.0,11
49,nHBAcc_Lipinski,0.0,1.0,11
1174,ndO,0.0,1.0,11
50,StN,0.0,1.0,11
781,nT8HeteroRing,0.0,1.0,11
52,khs.aaO,0.0,1.0,11
53,khs.aaN,0.0,1.0,11
782,GATS7c,0.0,1.0,11
55,SHAvin,0.0,1.0,11
149,AATS8s,0.0,1.0,11
792,khs.sBr,0.0,1.0,11
151,AATS8v,0.0,1.0,11
245,GATS1v,0.0,1.0,11
239,AATS7p,0.0,1.0,11
240,nHdCH2,0.0,1.0,11
710,GATS4v,0.0,1.0,11
242,ETA_Epsilon_4,0.0,1.0,11
815,ATSC6v,0.0,1.0,11
817,ATSC6m,0.0,1.0,11
246,maxaaaC,0.0,1.0,11
237,AATS7v,0.0,1.0,11
1059,minHBa,0.0,1.0,11
1058,minHBd,0.0,1.0,11
249,BIC4,0.0,1.0,11
250,SpMin7_Bhs,0.0,1.0,11
251,SpMin7_Bhp,0.0,1.0,11
252,SpMin7_Bhv,0.0,1.0,11
1061,nssO,0.0,1.0,11
236,minsCl,0.0,1.0,11
217,CIC4,0.0,1.0,11
226,maxHAvin,0.0,1.0,11
720,n5Ring,0.0,1.0,11
719,McGowan_Volume,0.0,1.0,11
812,khs.dsCH,0.0,1.0,11
223,maxssO,0.0,1.0,11
716,GATS4c,0.0,1.0,11
814,ATSC6s,0.0,1.0,11
1066,SaaS,0.0,1.0,11
1062,AATSC0i,0.0,1.0,11
713,GATS4m,0.0,1.0,11
1063,ALogp2,0.0,1.0,11
231,SdssC,0.0,1.0,11
232,ETA_Epsilon_3,0.0,1.0,11
233,AATS7i,0.0,1.0,11
712,VE1_Dzs,0.0,1.0,11
818,ATSC6c,0.0,1.0,11
1055,SIC3,0.0,1.0,11
255,mintsC,0.0,1.0,11
281,nO,0.0,1.0,11
274,nT7HeteroRing,0.0,1.0,11
1042,AATSC7p,0.0,1.0,11
1041,AATSC7s,0.0,1.0,11
1040,AATSC7v,0.0,1.0,11
1036,VR1_Dzi,0.0,1.0,11
694,SCH-5,0.0,1.0,11
282,nA,0.0,1.0,11
256,GATS1c,0.0,1.0,11
1033,VR1_Dzs,0.0,1.0,11
1032,VR1_Dzp,0.0,1.0,11
285,nX,0.0,1.0,11
1028,mintCH,0.0,1.0,11
287,nS,0.0,1.0,11
288,nV,0.0,1.0,11
695,SCH-6,0.0,1.0,11
1043,AATSC7m,0.0,1.0,11
271,minaasC,0.0,1.0,11
1046,AATSC7e,0.0,1.0,11
269,MATS6c,0.0,1.0,11
822,SpMin1_Bhp,0.0,1.0,11
699,ATS6p,0.0,1.0,11
1051,SIC5,0.0,1.0,11
700,maxaasN,0.0,1.0,11
1052,SIC4,0.0,1.0,11
701,MAXDP2,0.0,1.0,11
262,minHAvin,0.0,1.0,11
261,maxtsC,0.0,1.0,11
702,minHtCH,0.0,1.0,11
703,nsNH2,0.0,1.0,11
820,SpMin1_Bhi,0.0,1.0,11
257,SpMin7_Bhm,0.0,1.0,11
1071,SpMax2_Bhv,0.0,1.0,11
222,nF10HeteroRing,0.0,1.0,11
183,VR2_Dzp,0.0,1.0,11
1103,minHBint9,0.0,1.0,11
187,ATS5e,0.0,1.0,11
807,MPC10,0.0,1.0,11
732,ATSC7e,0.0,1.0,11
182,VR2_Dzs,0.0,1.0,11
181,VR2_Dzm,0.0,1.0,11
180,VR2_Dze,0.0,1.0,11
1099,n6HeteroRing,0.0,1.0,11
178,MDEC-34,0.0,1.0,11
733,maxssssNp,0.0,1.0,11
175,VR2_DzZ,0.0,1.0,11
1102,VR2_Dzv,0.0,1.0,11
173,MATS1c,0.0,1.0,11
171,MATS1v,0.0,1.0,11
803,ATS2s,0.0,1.0,11
1104,VE2_Dzs,0.0,1.0,11
808,ndNH,0.0,1.0,11
735,JGI3,0.0,1.0,11
166,SssCH2,0.0,1.0,11
798,AATSC4m,0.0,1.0,11
164,SpMax4_Bhe,0.0,1.0,11
1107,ATS2m,0.0,1.0,11
162,SpMax4_Bhi,0.0,1.0,11
737,JGI6,0.0,1.0,11
160,SpMax4_Bhm,0.0,1.0,11
797,AATSC4c,0.0,1.0,11
158,SpMax4_Bhs,0.0,1.0,11
796,AATSC4e,0.0,1.0,11
1111,minaaNH,0.0,1.0,11
153,XLogP,0.0,1.0,11
1115,meanI,0.0,1.0,11
188,gmin,0.0,1.0,11
884,khs.tsC,0.0,1.0,11
1078,GATS8v,0.0,1.0,11
1072,GATS8i,0.0,1.0,11
211,ETA_dEpsilon_D,0.0,1.0,11
722,ATSC7s,0.0,1.0,11
209,ETA_dEpsilon_A,0.0,1.0,11
208,SpMax_Dzv,0.0,1.0,11
206,SpMax_Dzi,0.0,1.0,11
725,ATSC7v,0.0,1.0,11
203,maxHtCH,0.0,1.0,11
212,SpMax_Dzp,0.0,1.0,11
201,SdO,0.0,1.0,11
200,khs.ssS,0.0,1.0,11
1090,maxHdsCH,0.0,1.0,11
202,VE2_Dt,0.0,1.0,11
727,ATSC7m,0.0,1.0,11
197,SdS,0.0,1.0,11
726,ATSC7i,0.0,1.0,11
1091,nT11Ring,0.0,1.0,11
214,StCH,0.0,1.0,11
194,AATSC5p,0.0,1.0,11
193,ATS5v,0.0,1.0,11
198,khs.ssO,0.0,1.0,11
192,ATS5s,0.0,1.0,11
443,MLFER_BH,6.9711010768358506e-06,0.9999930288989232,11
594,SpMin5_Bhs,5.7796166814227945e-05,0.9999422038331858,11
157,SpMax4_Bhv,7.855962681402318e-05,0.999921440373186,11
655,SpMAD_D,0.00016322767053322806,0.9998367723294668,11
156,minaaS,0.0001677957613530623,0.9998322042386469,11
228,ETA_Eta_B_RC,0.00017265562915280697,0.9998273443708472,11
8,minHBint2,0.00020382184179634777,0.9997961781582037,11
1038,VR1_Dze,0.000408466884793679,0.9995915331152063,11
811,nT7Ring,0.0004574231668419415,0.9995425768331581,11
973,GGI1,0.0004916164895556463,0.9995083835104444,11
354,ATSC3c,0.0006060181101292805,0.9993939818898707,11
61,SpMax3_Bhm,0.0006689856420258877,0.9993310143579741,11
176,MATS1i,0.0006892796024433601,0.9993107203975566,11
723,ATSC7p,0.0007287650788119215,0.9992712349211881,11
16,SdsN,0.0007404602063205701,0.9992595397936794,11
728,ATSC7c,0.0007447628338699275,0.9992552371661301,11
31,ATS7v,0.0009353722052130031,0.999064627794787,11
216,CIC5,0.0009400508274892694,0.9990599491725107,11
172,JGI10,0.0009671996108933101,0.9990328003891067,11
1094,ATS1s,0.0011206616096544053,0.9988793383903456,11
1158,VPC-5,0.0011435693705061922,0.9988564306294938,11
593,SpMin5_Bhp,0.0011658134435492684,0.9988341865564507,11
795,SHssNH,0.0011863233554927355,0.9988136766445073,11
1177,VE1_Dt,0.0011875534945366972,0.9988124465054633,11
601,AATS3m,0.0012924192404408785,0.9987075807595591,11
686,SRW7,0.0013963695323715442,0.9986036304676285,11
314,maxaaN,0.0015082380331312706,0.9984917619668687,11
909,ATS3p,0.0015228600666907788,0.9984771399333092,11
622,ETA_Eta_F,0.0015292667625761425,0.9984707332374239,11
234,AATS7e,0.0016495335161264002,0.9983504664838736,11
12,minHBint4,0.001692902811440966,0.998307097188559,11
1175,ndS,0.0017462360522699782,0.99825376394773,11
338,GATS6s,0.0017686996892316564,0.9982313003107683,11
259,SpMin7_Bhe,0.0017759356562114803,0.9982240643437885,11
561,naaN,0.0018235981839276327,0.9981764018160724,11
502,khs.aaNH,0.0018560024796148156,0.9981439975203852,11
375,SpMin3_Bhs,0.001936416466058244,0.9980635835339418,11
559,MPC9,0.0019458118921624745,0.9980541881078375,11
258,GATS1m,0.0020481047071867486,0.9979518952928133,11
116,MATS2p,0.0020779961984991324,0.9979220038015009,11
190,ATS5m,0.002112494743546911,0.9978875052564531,11
161,minHaaNH,0.002132002423962387,0.9978679975760376,11
306,AATS6s,0.002199784097961288,0.9978002159020387,11
91,EE_Dzs,0.0022020872293428972,0.9977979127706571,11
210,SpMax_Dzs,0.0022020872293428972,0.9977979127706571,11
1070,GATS8m,0.0022532463963558236,0.9977467536036442,11
1003,ATSC4p,0.002329552587864825,0.9976704474121352,11
439,SssssC,0.0023523009417854013,0.9976476990582146,11
411,AATS5e,0.002374005353177999,0.997625994646822,11
879,maxHBint8,0.0024068590737620355,0.997593140926238,11
582,AATSC8p,0.002418691433797804,0.9975813085662022,11
671,AATS2i,0.0024460605304521543,0.9975539394695478,11
325,Mp,0.0024916382490745015,0.9975083617509255,11
129,khs.ssCH2,0.0025022923495265914,0.9974977076504734,11
73,AATSC2s,0.0026105578053798872,0.9973894421946201,11
1056,SIC2,0.002764768402580664,0.9972352315974193,11
626,SsCl,0.0027647855540835486,0.9972352144459165,11
