feature,importance,C_value
PEOE_VSA8,0.3403767201897264,10.0
SlogP_VSA10,0.31773836424977364,10.0
BertzCT,0.28237312730028324,10.0
PEOE_VSA2,0.2750915445904178,10.0
PEOE_VSA3,0.2604144572451268,10.0
Chi0v,0.2455019452908796,10.0
fr_Imine,0.23082112040444552,10.0
PEOE_VSA9,0.2241286273206369,10.0
SMR_VSA6,0.2204395699964428,10.0
EState_VSA2,0.19783158776653825,10.0
EState_VSA1,0.18815639718002772,10.0
fr_hdrzine,0.17714283817992943,10.0
fr_ketone_Topliss,0.16666253701819841,10.0
FractionCSP3,0.15850835404866276,10.0
SlogP_VSA12,0.15830697290964774,10.0
fr_guanido,0.15309171898887683,10.0
Chi1,0.148770926334198,10.0
fr_piperdine,0.14592550609599833,10.0
fr_unbrch_alkane,0.13802629269599695,10.0
Chi1v,0.1345319595518555,10.0
SMR_VSA3,0.1339298064317287,10.0
Chi3n,0.13337132830809942,10.0
fr_aniline,0.13275238483502208,10.0
EState_VSA5,0.13115516352903617,10.0
fr_alkyl_halide,0.12753652748272504,10.0
fr_Ndealkylation1,0.12725064158982488,10.0
NumAromaticRings,0.1259635847296449,10.0
Chi2v,0.12483626987728796,10.0
LabuteASA,0.12429361317661192,10.0
NumSaturatedCarbocycles,0.12313176014128929,10.0
fr_allylic_oxid,0.1171117297808961,10.0
Chi3v,0.11415277536637808,10.0
fr_priamide,0.11397308587745662,10.0
fr_sulfonamd,0.11394437882701591,10.0
MinPartialCharge,0.1131619280226365,10.0
MolLogP,0.11310387529275782,10.0
Chi4n,0.11295598523513534,10.0
fr_para_hydroxylation,0.11207737695261562,10.0
PEOE_VSA10,0.1109077533175218,10.0
NumHAcceptors,0.11084068482993814,10.0
fr_ArN,0.10984998153325842,10.0
fr_ester,0.10938765001110407,10.0
SlogP_VSA4,0.10864686022840085,10.0
SMR_VSA1,0.1059343454925301,10.0
SlogP_VSA3,0.10534985141281422,10.0
fr_nitro,0.10250929084144413,10.0
fr_phenol,0.10104579286297807,10.0
fr_piperzine,0.10100279335940536,10.0
fr_benzodiazepine,0.09438138659914405,10.0
SMR_VSA7,0.09350456388261177,10.0
NumAromaticHeterocycles,0.09296017478438243,10.0
HeavyAtomMolWt,0.09174067475445948,10.0
fr_imide,0.0917017976404601,10.0
NumAliphaticHeterocycles,0.09071043744788619,10.0
NHOHCount,0.09060928220122352,10.0
fr_ketone,0.08852559334607042,10.0
SlogP_VSA1,0.08422308927974984,10.0
SlogP_VSA2,0.08397722161621332,10.0
fr_C_O,0.08377543153595672,10.0
fr_Ar_OH,0.08370082003739628,10.0
SlogP_VSA6,0.08244826865766278,10.0
PEOE_VSA6,0.08211200831871594,10.0
fr_HOCCN,0.08010997932805856,10.0
NumAromaticCarbocycles,0.07948349733745355,10.0
fr_benzene,0.07948349733745355,10.0
MinEStateIndex,0.07736409934893693,10.0
Kappa1,0.07732011869408657,10.0
fr_methoxy,0.07297954793612495,10.0
fr_phenol_noOrthoHbond,0.07065852189211193,10.0
fr_dihydropyridine,0.07059476413517163,10.0
NOCount,0.07014257185726416,10.0
fr_nitrile,0.07007374723102662,10.0
fr_Ndealkylation2,0.06921604349823389,10.0
fr_bicyclic,0.0689106856903861,10.0
fr_NH1,0.06639027129298397,10.0
fr_nitro_arom_nonortho,0.06465517161575277,10.0
fr_morpholine,0.06309162926396573,10.0
fr_Ar_N,0.06287882565184817,10.0
EState_VSA7,0.0606036233360419,10.0
fr_sulfide,0.059559475746186634,10.0
PEOE_VSA11,0.05875606984366666,10.0
MinAbsEStateIndex,0.057545901029755854,10.0
fr_alkyl_carbamate,0.057273597516478966,10.0
Chi1n,0.05708451834586461,10.0
MolMR,0.05682184715272832,10.0
fr_imidazole,0.055324882974934576,10.0
NumSaturatedRings,0.049532944315237804,10.0
Chi4v,0.0495083824906944,10.0
fr_Al_OH,0.04906120186792257,10.0
fr_lactone,0.04814711878950353,10.0
fr_N_O,0.046153028139076055,10.0
fr_thiophene,0.04499251080734125,10.0
fr_nitro_arom,0.04497004783129119,10.0
fr_term_acetylene,0.043605593485225,10.0
MolWt,0.042817559707277096,10.0
ExactMolWt,0.042522571864529415,10.0
Chi0n,0.04234990671024594,10.0
PEOE_VSA14,0.04180921780206943,10.0
fr_tetrazole,0.0411075459162519,10.0
fr_epoxide,0.039502571070016035,10.0
fr_NH2,0.03813733667661453,10.0
Chi2n,0.037769427068759936,10.0
fr_sulfone,0.03712639145406928,10.0
NumAliphaticRings,0.034486672576605884,10.0
fr_C_S,0.03436425911193027,10.0
fr_NH0,0.034316462896221075,10.0
MinAbsPartialCharge,0.03424355045275827,10.0
SMR_VSA4,0.034039440873666914,10.0
fr_aryl_methyl,0.03249568120903037,10.0
MaxPartialCharge,0.03102244390734884,10.0
fr_halogen,0.030758439122126162,10.0
