index,feature,mutual_info_raw,relevance_score,n_neighbors
641,missingindicator_Linea1Pemetrexed,0.0,1.0,15
623,missingindicator_Potasio_initial,0.0,1.0,15
621,missingindicator_Creatinina_initial,0.0,1.0,15
620,missingindicator_Urea_initial,0.0,1.0,15
619,missingindicator_Glucosa_initial,0.0,1.0,15
618,missingindicator_TTPa (s)_initial,0.0,1.0,15
617,missingindicator_TP (s)_initial,0.0,1.0,15
616,missingindicator_Neutrófilos_initial,0.0,1.0,15
615,missingindicator_Linfocitos_initial,0.0,1.0,15
613,missingindicator_Plaquetas_initial,0.0,1.0,15
612,missingindicator_Hemoglobina_initial,0.0,1.0,15
611,missingindicator_LDH_rms,0.0,1.0,15
25,Plaquetas_rms,0.0,1.0,15
24,Plaquetas_iqr,0.0,1.0,15
20,Plaquetas_skewness,0.0,1.0,15
604,missingindicator_LDH_std,0.0,1.0,15
602,missingindicator_LDH_mean,0.0,1.0,15
600,missingindicator_LDH_min,0.0,1.0,15
46,Linfocitos_skewness,0.0,1.0,15
44,Linfocitos_std,0.0,1.0,15
41,Linfocitos_max,0.0,1.0,15
39,Linfocitos_homogeneous,0.0,1.0,15
587,missingindicator_Bilirrubina total_rms,0.0,1.0,15
584,missingindicator_Bilirrubina total_quartile1,0.0,1.0,15
582,missingindicator_Bilirrubina total_skewness,0.0,1.0,15
581,missingindicator_Bilirrubina total_sum,0.0,1.0,15
580,missingindicator_Bilirrubina total_std,0.0,1.0,15
576,missingindicator_Bilirrubina total_min,0.0,1.0,15
571,missingindicator_Fosfatasa Alcalina_kurtosis,0.0,1.0,15
566,missingindicator_Fosfatasa Alcalina_mean,0.0,1.0,15
552,missingindicator_GGT_min,0.0,1.0,15
545,missingindicator_GPT_sum,0.0,1.0,15
512,missingindicator_Potasio_quartile1,0.0,1.0,15
506,missingindicator_Potasio_mean,0.0,1.0,15
503,missingindicator_Sodio_rms,0.0,1.0,15
501,missingindicator_Sodio_quartile3,0.0,1.0,15
499,missingindicator_Sodio_kurtosis,0.0,1.0,15
61,Neutrófilos_quartile1,0.0,1.0,15
50,Linfocitos_iqr,0.0,1.0,15
49,Linfocitos_quartile3,0.0,1.0,15
496,missingindicator_Sodio_std,0.0,1.0,15
495,missingindicator_Sodio_median,0.0,1.0,15
494,missingindicator_Sodio_mean,0.0,1.0,15
493,missingindicator_Sodio_max,0.0,1.0,15
490,missingindicator_Creatinina_iqr,0.0,1.0,15
485,missingindicator_Creatinina_sum,0.0,1.0,15
484,missingindicator_Creatinina_std,0.0,1.0,15
482,missingindicator_Creatinina_mean,0.0,1.0,15
480,missingindicator_Creatinina_min,0.0,1.0,15
477,missingindicator_Urea_quartile3,0.0,1.0,15
471,missingindicator_Urea_median,0.0,1.0,15
469,missingindicator_Urea_max,0.0,1.0,15
80,TTPa (s)_max,0.0,1.0,15
79,TTPa (s)_min,0.0,1.0,15
78,TTPa (s)_homogeneous,0.0,1.0,15
76,TP (s)_iqr,0.0,1.0,15
75,TP (s)_quartile3,0.0,1.0,15
74,TP (s)_quartile1,0.0,1.0,15
72,TP (s)_skewness,0.0,1.0,15
71,TP (s)_sum,0.0,1.0,15
69,TP (s)_median,0.0,1.0,15
68,TP (s)_mean,0.0,1.0,15
67,TP (s)_max,0.0,1.0,15
66,TP (s)_min,0.0,1.0,15
459,missingindicator_Glucosa_median,0.0,1.0,15
458,missingindicator_Glucosa_mean,0.0,1.0,15
451,missingindicator_TTPa (s)_kurtosis,0.0,1.0,15
450,missingindicator_TTPa (s)_skewness,0.0,1.0,15
95,Glucosa_median,0.0,1.0,15
89,TTPa (s)_iqr,0.0,1.0,15
88,TTPa (s)_quartile3,0.0,1.0,15
85,TTPa (s)_skewness,0.0,1.0,15
84,TTPa (s)_sum,0.0,1.0,15
82,TTPa (s)_median,0.0,1.0,15
81,TTPa (s)_mean,0.0,1.0,15
445,missingindicator_TTPa (s)_max,0.0,1.0,15
440,missingindicator_TP (s)_quartile1,0.0,1.0,15
436,missingindicator_TP (s)_std,0.0,1.0,15
433,missingindicator_TP (s)_max,0.0,1.0,15
431,missingindicator_Neutrófilos_rms,0.0,1.0,15
430,missingindicator_Neutrófilos_iqr,0.0,1.0,15
427,missingindicator_Neutrófilos_kurtosis,0.0,1.0,15
425,missingindicator_Neutrófilos_sum,0.0,1.0,15
421,missingindicator_Neutrófilos_max,0.0,1.0,15
417,missingindicator_Linfocitos_quartile3,0.0,1.0,15
111,Urea_skewness,0.0,1.0,15
107,Urea_mean,0.0,1.0,15
105,Urea_min,0.0,1.0,15
98,Glucosa_skewness,0.0,1.0,15
416,missingindicator_Linfocitos_quartile1,0.0,1.0,15
414,missingindicator_Linfocitos_skewness,0.0,1.0,15
412,missingindicator_Linfocitos_std,0.0,1.0,15
405,missingindicator_Leucocitos_quartile3,0.0,1.0,15
404,missingindicator_Leucocitos_quartile1,0.0,1.0,15
402,missingindicator_Leucocitos_skewness,0.0,1.0,15
400,missingindicator_Leucocitos_std,0.0,1.0,15
399,missingindicator_Leucocitos_median,0.0,1.0,15
398,missingindicator_Leucocitos_mean,0.0,1.0,15
395,missingindicator_Plaquetas_rms,0.0,1.0,15
392,missingindicator_Plaquetas_quartile1,0.0,1.0,15
391,missingindicator_Plaquetas_kurtosis,0.0,1.0,15
388,missingindicator_Plaquetas_std,0.0,1.0,15
387,missingindicator_Plaquetas_median,0.0,1.0,15
385,missingindicator_Plaquetas_max,0.0,1.0,15
127,Creatinina_quartile3,0.0,1.0,15
126,Creatinina_quartile1,0.0,1.0,15
124,Creatinina_skewness,0.0,1.0,15
122,Creatinina_std,0.0,1.0,15
121,Creatinina_median,0.0,1.0,15
120,Creatinina_mean,0.0,1.0,15
116,Urea_rms,0.0,1.0,15
113,Urea_quartile1,0.0,1.0,15
384,missingindicator_Plaquetas_min,0.0,1.0,15
382,missingindicator_Hemoglobina_iqr,0.0,1.0,15
381,missingindicator_Hemoglobina_quartile3,0.0,1.0,15
379,missingindicator_Hemoglobina_kurtosis,0.0,1.0,15
378,missingindicator_Hemoglobina_skewness,0.0,1.0,15
374,missingindicator_Hemoglobina_mean,0.0,1.0,15
372,missingindicator_Hemoglobina_min,0.0,1.0,15
143,Potasio_homogeneous,0.0,1.0,15
142,Sodio_rms,0.0,1.0,15
140,Sodio_quartile3,0.0,1.0,15
134,Sodio_median,0.0,1.0,15
133,Sodio_mean,0.0,1.0,15
132,Sodio_max,0.0,1.0,15
129,Creatinina_rms,0.0,1.0,15
367,InjertoCV,0.0,1.0,15
363,LES,0.0,1.0,15
362,Artropatía,0.0,1.0,15
361,Hepatopatía,0.0,1.0,15
360,Crohn,0.0,1.0,15
359,EnfDigest,0.0,1.0,15
357,ValvMitral,0.0,1.0,15
356,TEP,0.0,1.0,15
354,Cardiopatía,0.0,1.0,15
353,EnfCerebroVascular,0.0,1.0,15
160,Calcio_median,0.0,1.0,15
159,Calcio_mean,0.0,1.0,15
158,Calcio_max,0.0,1.0,15
155,Potasio_rms,0.0,1.0,15
153,Potasio_quartile3,0.0,1.0,15
148,Potasio_std,0.0,1.0,15
147,Potasio_median,0.0,1.0,15
146,Potasio_mean,0.0,1.0,15
145,Potasio_max,0.0,1.0,15
351,EnfNRL,0.0,1.0,15
350,Alcohol,0.0,1.0,15
348,Desnutrición,0.0,1.0,15
347,NeoHEM,0.0,1.0,15
344,CASNC,0.0,1.0,15
343,CAurinario,0.0,1.0,15
341,CAGenitalFem,0.0,1.0,15
339,Mesotelioma,0.0,1.0,15
338,MelanomaPiel,0.0,1.0,15
176,GOT_skewness,0.0,1.0,15
174,GOT_std,0.0,1.0,15
173,GOT_median,0.0,1.0,15
172,GOT_mean,0.0,1.0,15
171,GOT_max,0.0,1.0,15
170,GOT_min,0.0,1.0,15
168,Calcio_rms,0.0,1.0,15
166,Calcio_quartile3,0.0,1.0,15
189,GPT_skewness,0.0,1.0,15
183,GPT_min,0.0,1.0,15
182,GPT_homogeneous,0.0,1.0,15
181,GOT_rms,0.0,1.0,15
180,GOT_iqr,0.0,1.0,15
179,GOT_quartile3,0.0,1.0,15
178,GOT_quartile1,0.0,1.0,15
335,CAORL,0.0,1.0,15
328,Adenoescamoso,0.0,1.0,15
327,Epidermoide,0.0,1.0,15
326,HistOtros,0.0,1.0,15
324,Adenocarcinoma,0.0,1.0,15
323,CelPeq,0.0,1.0,15
322,DosisRT,0.0,1.0,15
321,Radioterapia,0.0,1.0,15
319,TNMIV,0.0,1.0,15
316,NºLineasIV,0.0,1.0,15
315,Linea1Pembro,0.0,1.0,15
314,Linea1Pemetrexed,0.0,1.0,15
313,Linea1Etoposido,0.0,1.0,15
311,Linea1Beva,0.0,1.0,15
309,Linea1Gemcitabina,0.0,1.0,15
307,Linea1Nivo,0.0,1.0,15
306,Linea1Atezo,0.0,1.0,15
305,Linea1Carbo,0.0,1.0,15
204,GGT_quartile1,0.0,1.0,15
196,GGT_min,0.0,1.0,15
194,GPT_rms,0.0,1.0,15
303,Pemetrexed,0.0,1.0,15
301,Paclitaxel,0.0,1.0,15
300,OtrosFarmacos,0.0,1.0,15
297,Lorlatinib,0.0,1.0,15
296,Irinotecan,0.0,1.0,15
294,Gefitinib,0.0,1.0,15
293,Etoposido,0.0,1.0,15
222,Bilirrubina total_min,0.0,1.0,15
220,Fosfatasa Alcalina_rms,0.0,1.0,15
217,Fosfatasa Alcalina_quartile1,0.0,1.0,15
212,Fosfatasa Alcalina_median,0.0,1.0,15
211,Fosfatasa Alcalina_mean,0.0,1.0,15
209,Fosfatasa Alcalina_min,0.0,1.0,15
288,Cisplatino,0.0,1.0,15
287,Carboplatino,0.0,1.0,15
284,Atezolumab,0.0,1.0,15
283,Alectinib,0.0,1.0,15
282,Afatinib,0.0,1.0,15
281,Edad,0.0,1.0,15
280,Sexo,0.0,1.0,15
276,Fosfatasa Alcalina_initial,0.0,1.0,15
238,Albumina_median,0.0,1.0,15
236,Albumina_max,0.0,1.0,15
230,Bilirrubina total_quartile1,0.0,1.0,15
228,Bilirrubina total_skewness,0.0,1.0,15
270,Sodio_initial,0.0,1.0,15
269,Creatinina_initial,0.0,1.0,15
268,Urea_initial,0.0,1.0,15
267,Glucosa_initial,0.0,1.0,15
265,TP (s)_initial,0.0,1.0,15
256,LDH_quartile1,0.0,1.0,15
254,LDH_skewness,0.0,1.0,15
252,LDH_std,0.0,1.0,15
251,LDH_median,0.0,1.0,15
248,LDH_min,0.0,1.0,15
247,LDH_homogeneous,0.0,1.0,15
243,Albumina_quartile1,0.0,1.0,15
241,Albumina_skewness,0.0,1.0,15
637,missingindicator_Linea1Cisplatino,0.0,1.0,15
634,missingindicator_Linea1Nivo,0.0,1.0,15
633,missingindicator_Linea1Atezo,0.0,1.0,15
631,missingindicator_LDH_initial,0.0,1.0,15
628,missingindicator_Fosfatasa Alcalina_initial,0.0,1.0,15
627,missingindicator_GGT_initial,0.0,1.0,15
626,missingindicator_GPT_initial,0.0,1.0,15
625,missingindicator_GOT_initial,0.0,1.0,15
16,Plaquetas_mean,0.0,1.0,15
15,Plaquetas_max,0.0,1.0,15
13,Plaquetas_homogeneous,0.0,1.0,15
12,Hemoglobina_rms,0.0,1.0,15
11,Hemoglobina_iqr,0.0,1.0,15
3,Hemoglobina_mean,0.0,1.0,15
429,missingindicator_Neutrófilos_quartile3,1.4026232782793358e-05,0.9999859737672172,15
139,Sodio_quartile1,1.729343167511388e-05,0.9999827065683249,15
184,GPT_max,2.76168847173075e-05,0.9999723831152827,15
186,GPT_median,6.17344066329295e-05,0.9999382655933671,15
130,Sodio_homogeneous,6.39738589058858e-05,0.9999360261410941,15
192,GPT_quartile3,7.887298246433971e-05,0.9999211270175357,15
487,missingindicator_Creatinina_kurtosis,9.139007934333421e-05,0.9999086099206567,15
35,Leucocitos_quartile1,0.00011967203454910091,0.9998803279654509,15
320,TNMCOD,0.00012341874265420216,0.9998765812573458,15
570,missingindicator_Fosfatasa Alcalina_skewness,0.00013228226894979045,0.9998677177310502,15
569,missingindicator_Fosfatasa Alcalina_sum,0.00022465247133629518,0.9997753475286637,15
428,missingindicator_Neutrófilos_quartile1,0.00023431979474164422,0.9997656802052584,15
371,QTinmunosupresores,0.00027480441734750727,0.9997251955826525,15
389,missingindicator_Plaquetas_sum,0.0002848952620881917,0.9997151047379118,15
474,missingindicator_Urea_skewness,0.000284948297451848,0.9997150517025482,15
603,missingindicator_LDH_median,0.00033148354764334087,0.9996685164523567,15
578,missingindicator_Bilirrubina total_mean,0.00034762447446645695,0.9996523755255335,15
65,TP (s)_homogeneous,0.0003826491263603238,0.9996173508736397,15
622,missingindicator_Sodio_initial,0.00040102840675171336,0.9995989715932483,15
259,LDH_rms,0.00041737089588522736,0.9995826291041148,15
292,Erlotinib,0.00043087904661121,0.9995691209533888,15
9,Hemoglobina_quartile1,0.00045813206619671476,0.9995418679338033,15
221,Bilirrubina total_homogeneous,0.00047187773070067607,0.9995281222692993,15
215,Fosfatasa Alcalina_skewness,0.0005098899149822422,0.9994901100850178,15
397,missingindicator_Leucocitos_max,0.000582810063128214,0.9994171899368718,15
329,DM,0.0006431276143712417,0.9993568723856288,15
261,Plaquetas_initial,0.0006453318814192421,0.9993546681185808,15
492,missingindicator_Sodio_min,0.0006602940642435051,0.9993397059357565,15
90,TTPa (s)_rms,0.0006845806366957419,0.9993154193633043,15
208,Fosfatasa Alcalina_homogeneous,0.0007040088119159016,0.9992959911880841,15
365,Trasplante,0.0007339617876538362,0.9992660382123462,15
285,Bevacizumab,0.0007861829613586835,0.9992138170386413,15
331,ERC,0.0009065478926348902,0.9990934521073651,15
519,missingindicator_Calcio_median,0.0009159577307911171,0.9990840422692089,15
128,Creatinina_iqr,0.0009343577096561084,0.9990656422903439,15
169,GOT_homogeneous,0.000936118853894996,0.999063881146105,15
302,Pembrolizumab,0.0009573431553211442,0.9990426568446789,15
19,Plaquetas_sum,0.0009899106436752625,0.9990100893563247,15
373,missingindicator_Hemoglobina_max,0.0010071581116064543,0.9989928418883935,15
2,Hemoglobina_max,0.0010161067248315447,0.9989838932751685,15
91,Glucosa_homogeneous,0.001017667290654778,0.9989823327093452,15
635,missingindicator_Linea1Vinorelbina,0.0010735849091032534,0.9989264150908967,15
557,missingindicator_GGT_sum,0.0011400504465277628,0.9988599495534722,15
638,missingindicator_Linea1Beva,0.0011598524867286741,0.9988401475132713,15
45,Linfocitos_sum,0.0011599687193077912,0.9988400312806922,15
406,missingindicator_Leucocitos_iqr,0.0011692375600143023,0.9988307624399857,15
514,missingindicator_Potasio_iqr,0.0012154655698926042,0.9987845344301074,15
422,missingindicator_Neutrófilos_mean,0.0012332671151185082,0.9987667328848815,15
225,Bilirrubina total_median,0.0012385932949472434,0.9987614067050528,15
5,Hemoglobina_std,0.0012435512874051646,0.9987564487125948,15
304,Vinorelbina,0.001262061718810159,0.9987379382811898,15
444,missingindicator_TTPa (s)_min,0.001278811659746637,0.9987211883402534,15
108,Urea_median,0.001304793792553216,0.9986952062074468,15
411,missingindicator_Linfocitos_median,0.001314050574237502,0.9986859494257625,15
383,missingindicator_Hemoglobina_rms,0.001318259241201325,0.9986817407587987,15
