feature,mean_pos,median_pos,std_pos
alcohol,0.0,0.0,0.0
total sulfur dioxide,1.1,1.0,0.3
volatile acidity,1.9,2.0,0.3
sulphates,3.1,3.0,0.3
free sulfur dioxide,4.1,4.0,0.5385164807134504
citric acid,4.9,5.0,0.5385164807134504
fixed acidity,5.9,6.0,0.3
chlorides,7.7,8.0,0.45825756949558405
pH,8.1,8.0,1.0440306508910548
density,8.5,9.0,1.118033988749895
residual sugar,9.7,10.0,0.45825756949558394
