feature,importance
Afatinib,1.7081112997289325
Linea1Vinorelbina,1.6349250896309335
Alectinib,1.5947261799787271
CAORL,1.4231469926680103
Leucocitos_sum,1.3547078692944976
Pembrolizumab,1.3312976708424187
Linfocitos_max,1.3269481672641539
Glucosa_mean,1.3251396140576313
CAmama,1.2731182548548643
TTPa (s)_sum,1.1656490179950643
TTPa (s)_homogeneous,1.1571567224939758
TP (s)_max,1.0698184420476027
Linea1Pembro,1.0273329220836527
Hemoglobina_quartile1,1.0107510566216227
Neutrófilos_min,1.0071857506329236
Linea1Pacli,1.0012963744278707
Neutrófilos_sum,0.9891973823823452
Sodio_homogeneous,0.9876206473898366
GPT_rms,0.9701668055509436
QTinmunosupresores,0.9418136343448686
Hemoglobina_quartile3,0.9417168508785723
Calcio_max,0.9175209912944793
Glucosa_max,0.9107694919348106
Albumina_min,0.9016346909583958
Glucosa_homogeneous,0.8644262966684502
missingindicator_GGT_initial,0.8436040011564475
Indiferenciado,0.8426812764292697
Potasio_quartile3,0.8403310857497296
Linea1Cisplatino,0.8352650588443958
LDH_homogeneous,0.8338284450737067
TP (s)_std,0.8320287843375719
Creatinina_mean,0.8238995115045445
Calcio_sum,0.821119820834789
GPT_homogeneous,0.8129599302185743
Neutrófilos_max,0.8117982150884142
Neutrófilos_quartile1,0.8061473138689479
GGT_quartile1,0.7912410217453721
Traqueostomía,0.7814444074937599
Hemoglobina_median,0.7767334064097297
TP (s)_median,0.7717414769825569
Vinorelbina,0.764787613728618
TTPa (s)_std,0.7628601724087368
CAneuroendocrino,0.760947348847903
Neutrófilos_median,0.7602955671345849
missingindicator_LDH_initial,0.7572572263064961
missingindicator_Urea_initial,0.7496925784861744
Linfocitos_quartile1,0.7381714857026391
Plaquetas_median,0.7362264339814624
Urea_median,0.7330436445074068
Potasio_quartile1,0.7166167374020991
CAurinario,0.7104180697140615
Fosfatasa Alcalina_homogeneous,0.7095524188952183
Docetaxel,0.7021744020180006
LDH_mean,0.7002954281456818
Adenoescamoso,0.6925974334799423
TP (s)_homogeneous,0.6905267932637202
Bilirrubina total_max,0.6877240005174521
TP (s)_sum,0.6865850119988324
Linfocitos_homogeneous,0.6858026580924683
Plaquetas_homogeneous,0.6858026580924683
GPT_median,0.676166522154107
Neutrófilos_rms,0.6535432895518027
missingindicator_TNMIV,0.6462744060052898
Linfocitos_quartile3,0.6456345965468695
Albumina_std,0.6413114607129534
Urea_sum,0.635385017799924
Alcohol,0.6342072566339586
Nivolumab,0.6268838590940319
Osimertinib,0.6218336149631627
Neutrófilos_mean,0.6138735854176888
Leucocitos_std,0.6068362609607753
NeoHEM,0.6056857176194694
Gemcitabina,0.6047894310857571
Glucosa_median,0.5924794390464507
Obesidad,0.5905637541373253
Linea1Nivo,0.5853274194518078
Glucosa_skewness,0.5785399764499932
Calcio_quartile1,0.5775968364958556
EnfNRL,0.5707581726003719
missingindicator_Glucosa_initial,0.5694217335843544
HistOtros,0.5482998925024662
Creatinina_min,0.5423737040242632
LES,0.5379748666143984
Potasio_mean,0.5372607902097306
Albumina_iqr,0.532044872208568
PrótesisArticular,0.5307976021956774
Irinotecan,0.5220949783135802
missingindicator_GPT_initial,0.5216387618262174
GOT_mean,0.5197582722597062
MelanomaPiel,0.506797115108416
Urea_std,0.5053674914148271
Crizotinib,0.5040126458388112
Leucocitos_max,0.5020421894749091
missingindicator_Creatinina_initial,0.49834718467669303
GGT_median,0.49202612916172306
GGT_min,0.49140668331312626
Fosfatasa Alcalina_max,0.49036628118317527
Albumina_sum,0.4780882909701669
GOT_quartile1,0.4779006959813656
Potasio_skewness,0.4757719234123615
Paclitaxel,0.47285865315670417
GOT_min,0.47006721655876904
missingindicator_TTPa (s)_initial,0.4635363902244343
Neoplasia,0.4612499953358146
TNMIV,0.4576797858596857
GGT_rms,0.45724105153612643
Bilirrubina total_rms,0.4564469232764514
Creatinina_quartile1,0.45294969319534695
TP (s)_kurtosis,0.44524775220307605
TTPa (s)_max,0.4439769266514728
Potasio_rms,0.4382445132907257
GPT_quartile1,0.43652367242298595
Bilirrubina total_quartile1,0.4323023547472141
CADigestivo,0.43186361571463333
GOT_kurtosis,0.4309681354434598
Bilirrubina total_sum,0.42891615992314214
ValvAórtica,0.42424602663666366
GOT_max,0.4177197607956772
TP (s)_min,0.41676165283676603
LDH_initial,0.4157407571661197
Neutrófilos_quartile3,0.41266980418550225
Calcio_iqr,0.4111855113495832
Albumina_homogeneous,0.4071052893094772
Glucosa_std,0.40598086997654914
Sodio_sum,0.40570033842438424
Bevacizumab,0.4056372421345101
Calcio_quartile3,0.4001298692000115
Hemoglobina_max,0.39999304254427126
Cisplatino,0.39924404469203517
Leucocitos_kurtosis,0.39814647896308103
Albumina_quartile3,0.3976381026270185
Creatinina_rms,0.3964750926328305
Linfocitos_rms,0.3961720253561666
Calcio_std,0.39614259010042796
GOT_rms,0.3942716064596255
Linfocitos_std,0.394002692991994
Atezolumab,0.38850039907062917
Urea_max,0.3880306889664702
missingindicator_Linfocitos_initial,0.3852958227148681
missingindicator_Plaquetas_initial,0.3852958227148681
GGT_homogeneous,0.3827070897255633
Creatinina_quartile3,0.379657490135949
Bilirrubina total_kurtosis,0.3762333660571751
Linea1Gemcitabina,0.3729121283356903
Bilirrubina total_mean,0.37119001119550304
TTPa (s)_mean,0.36809850704476593
Plaquetas_max,0.3664852564919911
TEP,0.3628788009352085
LDH_sum,0.359982212145694
Hemoglobina_min,0.3594242102727998
Radioterapia,0.3560646242013665
Hemoglobina_initial,0.3546842026160608
GOT_median,0.35430925387089474
Glucosa_quartile1,0.35005050304539487
missingindicator_Neutrófilos_initial,0.3458856302873456
missingindicator_Leucocitos_initial,0.3458856302873456
missingindicator_Hemoglobina_initial,0.3458856302873456
Potasio_homogeneous,0.34212860712285537
missingindicator_TP (s)_initial,0.34090861216230656
Calcio_homogeneous,0.34008834117271003
