feature,importance,C_value
Vitamin D,0.2331275520675544,0.01
Extracellular Fluid/Total Body Water (ECF/TBW),0.22910966093917695,0.01
Bone Mass (BM),0.22029733319041825,0.01
Diabetes Mellitus (DM),0.14335139531522792,0.01
High Density Lipoprotein (HDL),0.13597618976962023,0.01
Hepatic Fat Accumulation (HFA),0.13366835646541642,0.01
Intracellular Water (ICW),0.11292700864441492,0.01
Visceral Fat Area (VFA),0.10054945129493065,0.01
Alanin Aminotransferaz (ALT),0.09208734294082684,0.01
Aspartat Aminotransferaz (AST),0.09124310471679759,0.01
Hyperlipidemia,0.09047327645470248,0.01
Extracellular Water (ECW),0.07926566899029623,0.01
Gender,0.0719467419983794,0.01
Total Body Fat Ratio (TBFR) (%),0.07010864748059294,0.01
Lean Mass (LM) (%),0.06783247026462176,0.01
Coronary Artery Disease (CAD),0.06694075368882527,0.01
Hypothyroidism,0.0662902155611422,0.01
Triglyceride,0.05960364650833675,0.01
Alkaline Phosphatase (ALP),0.05699359291133929,0.01
Body Protein Content (Protein) (%),0.05574516584765695,0.01
Total Cholesterol (TC),0.05369896119453795,0.01
Hemoglobin (HGB),0.04352332366321214,0.01
Total Body Water (TBW),0.035879812462875776,0.01
Comorbidity,0.02987647507553065,0.01
Height,0.029823217517450946,0.01
Muscle Mass (MM),0.028063396325787714,0.01
Age,0.026907372235770468,0.01
Weight,0.020261568623092134,0.01
Visceral Fat Rating (VFR),0.020043220410306775,0.01
Body Mass Index (BMI),0.014834104129475093,0.01
Visceral Muscle Area (VMA) (Kg),0.011732876319697393,0.01
Glucose,0.010346315803119972,0.01
Low Density Lipoprotein (LDL),0.00760993140464888,0.01
Obesity (%),0.003069826728072179,0.01
Total Fat Content (TFC),0.000574929825458119,0.01
C-Reactive Protein (CRP),0.0005658035631747695,0.01
Glomerular Filtration Rate (GFR),0.00016925017870233602,0.01
Creatinine,3.582578976715811e-05,0.01
