feature,importance,C_value
Extracellular Fluid/Total Body Water (ECF/TBW),0.24052972532029085,0.01
Bone Mass (BM),0.22495680928269524,0.01
Vitamin D,0.22192197900167868,0.01
Diabetes Mellitus (DM),0.1442622690564881,0.01
Intracellular Water (ICW),0.1435647587541041,0.01
Hepatic Fat Accumulation (HFA),0.12559731868041868,0.01
High Density Lipoprotein (HDL),0.1252845119485187,0.01
Hyperlipidemia,0.10994906437771058,0.01
Hemoglobin (HGB),0.09460288186271132,0.01
Aspartat Aminotransferaz (AST),0.09236846471792291,0.01
Visceral Fat Area (VFA),0.09167457669611265,0.01
Alanin Aminotransferaz (ALT),0.07786550248606801,0.01
Alkaline Phosphatase (ALP),0.07271520608359713,0.01
Hypothyroidism,0.07025878275489103,0.01
Total Body Fat Ratio (TBFR) (%),0.06780372721415424,0.01
Extracellular Water (ECW),0.06706832521312744,0.01
Height,0.06609137605445972,0.01
Lean Mass (LM) (%),0.057765009087334424,0.01
Coronary Artery Disease (CAD),0.05754748796885015,0.01
Body Protein Content (Protein) (%),0.04592665924667684,0.01
Total Cholesterol (TC),0.04306694096158878,0.01
Gender,0.03876407803152858,0.01
Age,0.03250552501318563,0.01
Weight,0.029910868166466473,0.01
Comorbidity,0.027326726797567567,0.01
Triglyceride,0.01880913879903985,0.01
Total Body Water (TBW),0.018385402570153895,0.01
Muscle Mass (MM),0.014062764817560311,0.01
Glucose,0.013673017289560314,0.01
Total Fat Content (TFC),0.011707248654005317,0.01
Visceral Fat Rating (VFR),0.007226336324489194,0.01
Obesity (%),0.004578094234077297,0.01
Body Mass Index (BMI),0.0035168941199128804,0.01
C-Reactive Protein (CRP),0.0018574290392263351,0.01
Low Density Lipoprotein (LDL),0.001700244521514847,0.01
Visceral Muscle Area (VMA) (Kg),0.00122949795631029,0.01
Creatinine,0.00029214246108036904,0.01
Glomerular Filtration Rate (GFR),0.0001720704064232309,0.01
