feature,importance,C_value
Vitamin D,0.2744872245631826,0.01
Extracellular Fluid/Total Body Water (ECF/TBW),0.2706020756360985,0.01
Bone Mass (BM),0.20512170755176304,0.01
Intracellular Water (ICW),0.13744674689309855,0.01
Diabetes Mellitus (DM),0.11853118128972025,0.01
Hyperlipidemia,0.11469764417853642,0.01
Visceral Fat Area (VFA),0.11177026622489329,0.01
Hepatic Fat Accumulation (HFA),0.1036298337857591,0.01
Extracellular Water (ECW),0.09316678979511187,0.01
High Density Lipoprotein (HDL),0.09206112531059835,0.01
Aspartat Aminotransferaz (AST),0.07781873301584298,0.01
Alanin Aminotransferaz (ALT),0.07239356683990113,0.01
Total Body Fat Ratio (TBFR) (%),0.07024476571118823,0.01
Hemoglobin (HGB),0.06794676869602287,0.01
Hypothyroidism,0.0660736601306233,0.01
Alkaline Phosphatase (ALP),0.06391325364932945,0.01
Lean Mass (LM) (%),0.04978560722314835,0.01
Triglyceride,0.04053833232070257,0.01
Height,0.03769041700495708,0.01
Total Cholesterol (TC),0.034961466292126486,0.01
Coronary Artery Disease (CAD),0.03146366021529333,0.01
Visceral Muscle Area (VMA) (Kg),0.03027788792668141,0.01
Total Body Water (TBW),0.02973623975787878,0.01
Age,0.027299809880278934,0.01
Weight,0.027104847970758166,0.01
Comorbidity,0.02647217196109675,0.01
Gender,0.02624001510822415,0.01
Body Protein Content (Protein) (%),0.025319516073538374,0.01
Muscle Mass (MM),0.023256740360040183,0.01
Visceral Fat Rating (VFR),0.015789038040166507,0.01
Low Density Lipoprotein (LDL),0.01388576672530557,0.01
Glucose,0.01281923960670604,0.01
Body Mass Index (BMI),0.0110694144811146,0.01
Obesity (%),0.0034324544575585697,0.01
C-Reactive Protein (CRP),0.0015031665150871093,0.01
Total Fat Content (TFC),0.0008612383610922814,0.01
Glomerular Filtration Rate (GFR),0.00015356577293226277,0.01
Creatinine,3.0750531619711233e-05,0.01
