index,feature,mutual_info_raw,relevance_score,n_neighbors
2,BloodPressure,0.008972051191046493,0.9910279488089535,19
3,SkinThickness,0.022218473979092934,0.9777815260209071,19
0,Pregnancies,0.024320865524030566,0.9756791344759694,19
6,DiabetesPedigreeFunction,0.029501463909652248,0.9704985360903478,19
4,Insulin,0.03710320366245101,0.962896796337549,19
7,Age,0.0641718740088768,0.9358281259911232,19
5,BMI,0.06477957452600025,0.9352204254739998,19
1,Glucose,0.13533147958985747,0.8646685204101425,19
