feature,importance,C_value
Intracellular Water (ICW),2.3199484316695083,100.0
Hyperlipidemia,2.0734224825221097,100.0
Total Body Fat Ratio (TBFR) (%),1.2484421997895667,100.0
Extracellular Water (ECW),1.195301191563456,100.0
Bone Mass (BM),1.0749381665420215,100.0
Hypothyroidism,0.9558983943793641,100.0
Gender,0.8845025432149817,100.0
Coronary Artery Disease (CAD),0.7377919151450846,100.0
Diabetes Mellitus (DM),0.687345769046737,100.0
Height,0.6538927488663635,100.0
Body Mass Index (BMI),0.5720854644637394,100.0
Vitamin D,0.5686467811186376,100.0
Muscle Mass (MM),0.5168575852574258,100.0
Total Fat Content (TFC),0.4602479037880999,100.0
Visceral Fat Area (VFA),0.35085487064054677,100.0
Weight,0.3431077280605492,100.0
Lean Mass (LM) (%),0.31148475375367685,100.0
Hemoglobin (HGB),0.30294906347085876,100.0
Visceral Fat Rating (VFR),0.29256714892373126,100.0
Hepatic Fat Accumulation (HFA),0.2780573688353105,100.0
Age,0.25869919120810664,100.0
Total Cholesterol (TC),0.19358346512420024,100.0
High Density Lipoprotein (HDL),0.18803045670452526,100.0
Total Body Water (TBW),0.1639069582028596,100.0
Comorbidity,0.1560698424017115,100.0
Low Density Lipoprotein (LDL),0.10267156572581415,100.0
Extracellular Fluid/Total Body Water (ECF/TBW),0.09160454735349186,100.0
Triglyceride,0.06807852653057851,100.0
Alkaline Phosphatase (ALP),0.05862003774614311,100.0
Body Protein Content (Protein) (%),0.03309161011298606,100.0
Aspartat Aminotransferaz (AST),0.028533328320621644,100.0
Glucose,0.019089476217680982,100.0
Obesity (%),0.00768094502021374,100.0
Visceral Muscle Area (VMA) (Kg),0.0055263946892093576,100.0
C-Reactive Protein (CRP),0.0016089379621280347,100.0
Alanin Aminotransferaz (ALT),0.000903776589462986,100.0
Glomerular Filtration Rate (GFR),0.00015303535335348107,100.0
Creatinine,1.256769081871128e-06,100.0
