feature,importance,C_value
Hyperlipidemia,2.1834440214465416,100.0
Bone Mass (BM),1.8338606497463823,100.0
Intracellular Water (ICW),1.357561868215599,100.0
Body Mass Index (BMI),1.183704108066083,100.0
Hypothyroidism,1.0548868430035858,100.0
Obesity (%),1.0183123876667863,100.0
Total Body Fat Ratio (TBFR) (%),0.9875329759363481,100.0
Lean Mass (LM) (%),0.9232642686324689,100.0
Coronary Artery Disease (CAD),0.8116392533022796,100.0
Height,0.7895241191871044,100.0
Gender,0.7361434039919597,100.0
Muscle Mass (MM),0.6757162533310191,100.0
Diabetes Mellitus (DM),0.6674259936792968,100.0
Visceral Fat Area (VFA),0.5148209229443599,100.0
Age,0.4782291223061875,100.0
Hemoglobin (HGB),0.4680721137299264,100.0
Extracellular Fluid/Total Body Water (ECF/TBW),0.4417050662070999,100.0
Vitamin D,0.43300919120389586,100.0
Body Protein Content (Protein) (%),0.42423588140791246,100.0
Visceral Fat Rating (VFR),0.3886239579615349,100.0
Hepatic Fat Accumulation (HFA),0.27621180025931996,100.0
Weight,0.2758640608981835,100.0
Total Fat Content (TFC),0.27239162518475424,100.0
High Density Lipoprotein (HDL),0.19542216026301193,100.0
Visceral Muscle Area (VMA) (Kg),0.167954290038309,100.0
Comorbidity,0.15643958824836662,100.0
Total Cholesterol (TC),0.11650677800679991,100.0
Alkaline Phosphatase (ALP),0.0907570960323681,100.0
Extracellular Water (ECW),0.0832824075843323,100.0
Total Body Water (TBW),0.08261647542818858,100.0
Triglyceride,0.07727125522406897,100.0
Glomerular Filtration Rate (GFR),0.0747598269904087,100.0
Low Density Lipoprotein (LDL),0.045009423410510015,100.0
Alanin Aminotransferaz (ALT),0.030422998655155988,100.0
Glucose,0.023653973739685724,100.0
Aspartat Aminotransferaz (AST),0.014896159456969045,100.0
C-Reactive Protein (CRP),0.004017414283484644,100.0
Creatinine,2.2736097150052482e-05,100.0
