feature,importance,C_value
Intracellular Water (ICW),2.1609931677855942,100.0
Bone Mass (BM),1.4880808969390127,100.0
Hyperlipidemia,1.3849115813413926,100.0
Total Body Fat Ratio (TBFR) (%),1.261649460299062,100.0
Height,0.979420592821151,100.0
Gender,0.962196911955225,100.0
Hypothyroidism,0.9090421300959521,100.0
Extracellular Water (ECW),0.8532738155160938,100.0
Coronary Artery Disease (CAD),0.8268404470588179,100.0
Body Mass Index (BMI),0.7957510654340899,100.0
Diabetes Mellitus (DM),0.7207520569029442,100.0
Vitamin D,0.5682741847041832,100.0
Muscle Mass (MM),0.5251492567821884,100.0
Total Fat Content (TFC),0.4974993092048062,100.0
Visceral Fat Rating (VFR),0.49257905904856064,100.0
Weight,0.46527543724441667,100.0
Lean Mass (LM) (%),0.4645738598727008,100.0
Age,0.4105898581828253,100.0
Visceral Fat Area (VFA),0.38106747675037794,100.0
Hepatic Fat Accumulation (HFA),0.294800982893499,100.0
Hemoglobin (HGB),0.2762341755072447,100.0
Body Protein Content (Protein) (%),0.2472448095692777,100.0
Total Cholesterol (TC),0.17756330237481588,100.0
High Density Lipoprotein (HDL),0.14702520828672505,100.0
Low Density Lipoprotein (LDL),0.13188225134026954,100.0
Visceral Muscle Area (VMA) (Kg),0.12168919344483463,100.0
Triglyceride,0.11630161103020105,100.0
Aspartat Aminotransferaz (AST),0.11120691337856951,100.0
Alanin Aminotransferaz (ALT),0.0780772189438463,100.0
Total Body Water (TBW),0.05961468973007794,100.0
Comorbidity,0.056673861724236774,100.0
Alkaline Phosphatase (ALP),0.05001041421779464,100.0
Glomerular Filtration Rate (GFR),0.03193038185062941,100.0
Glucose,0.02782619291907967,100.0
Extracellular Fluid/Total Body Water (ECF/TBW),0.0237401338446554,100.0
Obesity (%),0.006691838572325466,100.0
C-Reactive Protein (CRP),0.0015936486115706641,100.0
Creatinine,7.475531134332991e-05,100.0
