feature,importance,C_value
Vitamin D,0.30690166174014966,100.0
Extracellular Fluid/Total Body Water (ECF/TBW),0.27940972526932284,100.0
Bone Mass (BM),0.2766181323869977,100.0
Hepatic Fat Accumulation (HFA),0.17067921339252023,100.0
Diabetes Mellitus (DM),0.1679776796976587,100.0
Intracellular Water (ICW),0.15988122211656056,100.0
Aspartat Aminotransferaz (AST),0.11995342400884226,100.0
High Density Lipoprotein (HDL),0.10898371303955812,100.0
Visceral Fat Area (VFA),0.10877613390493202,100.0
Hyperlipidemia,0.09577912003029689,100.0
Body Protein Content (Protein) (%),0.08295175577828284,100.0
Extracellular Water (ECW),0.07689994097743665,100.0
Hypothyroidism,0.07551636355173215,100.0
Total Body Fat Ratio (TBFR) (%),0.0741025831244787,100.0
Lean Mass (LM) (%),0.06713261163409714,100.0
Total Cholesterol (TC),0.05986678206336444,100.0
Hemoglobin (HGB),0.057364656154485,100.0
Triglyceride,0.05163664586255201,100.0
Coronary Artery Disease (CAD),0.04232206125221912,100.0
Gender,0.042184438442944706,100.0
Height,0.04039395464016289,100.0
Alanin Aminotransferaz (ALT),0.03667320096778189,100.0
Alkaline Phosphatase (ALP),0.03637948338017346,100.0
Weight,0.03451737199214196,100.0
Total Body Water (TBW),0.02809198425071022,100.0
Muscle Mass (MM),0.020322501300025095,100.0
Comorbidity,0.019148653359876873,100.0
Glucose,0.016345663788409903,100.0
Age,0.009694574594134295,100.0
Body Mass Index (BMI),0.008341095847131117,100.0
Visceral Muscle Area (VMA) (Kg),0.006814957665291881,100.0
Low Density Lipoprotein (LDL),0.004985891565966488,100.0
Visceral Fat Rating (VFR),0.0031893951970478713,100.0
Obesity (%),0.002279950472148645,100.0
Total Fat Content (TFC),0.0018398014818460876,100.0
C-Reactive Protein (CRP),0.0010924622575092075,100.0
Creatinine,0.0003282928058811362,100.0
Glomerular Filtration Rate (GFR),0.00017135766935237945,100.0
