feature,importance,C_value
Intracellular Water (ICW),2.114628654001589,100.0
Hyperlipidemia,1.7982164481517975,100.0
Extracellular Water (ECW),1.239596685771741,100.0
Bone Mass (BM),1.0866456079351967,100.0
Coronary Artery Disease (CAD),1.065801194675717,100.0
Gender,0.9540058983674427,100.0
Hypothyroidism,0.9182535254903079,100.0
Total Body Fat Ratio (TBFR) (%),0.8978727670802279,100.0
Height,0.8048715423164666,100.0
Diabetes Mellitus (DM),0.685387952361364,100.0
Vitamin D,0.5003494887455102,100.0
Body Mass Index (BMI),0.4982992980930506,100.0
Muscle Mass (MM),0.45191497010798864,100.0
Total Fat Content (TFC),0.43459154964913727,100.0
Hepatic Fat Accumulation (HFA),0.35049360948756114,100.0
Weight,0.340824970424467,100.0
Hemoglobin (HGB),0.2895676443926977,100.0
Total Cholesterol (TC),0.2451827081375745,100.0
Visceral Muscle Area (VMA) (Kg),0.23754624195822688,100.0
Body Protein Content (Protein) (%),0.23573220581035376,100.0
High Density Lipoprotein (HDL),0.21252643600676022,100.0
Visceral Fat Rating (VFR),0.1669623817143485,100.0
Low Density Lipoprotein (LDL),0.14787675969609038,100.0
Triglyceride,0.1428693386889169,100.0
Extracellular Fluid/Total Body Water (ECF/TBW),0.136696004301268,100.0
Visceral Fat Area (VFA),0.11636464021765063,100.0
Age,0.11078142415988744,100.0
Aspartat Aminotransferaz (AST),0.1092378915458872,100.0
Comorbidity,0.09219498230378158,100.0
Alanin Aminotransferaz (ALT),0.09198245057024763,100.0
Lean Mass (LM) (%),0.07967578331797967,100.0
Alkaline Phosphatase (ALP),0.05520592797084393,100.0
Total Body Water (TBW),0.01595579278104426,100.0
Glucose,0.01567299038779128,100.0
Obesity (%),0.006868462730904799,100.0
Glomerular Filtration Rate (GFR),0.0048199404064904125,100.0
C-Reactive Protein (CRP),0.0009644791637324809,100.0
Creatinine,6.031726643070626e-05,100.0
