index,feature,mutual_info_raw,relevance_score,n_neighbors
0,MATS3v,0.0,1.0,11
667,AATS2s,0.0,1.0,11
651,ATSC0i,0.0,1.0,11
652,ATSC0e,0.0,1.0,11
653,ATSC0c,0.0,1.0,11
654,VE2_D,0.0,1.0,11
656,nHBint2,0.0,1.0,11
658,ETA_Epsilon_1,0.0,1.0,11
659,nHBint6,0.0,1.0,11
662,nHBint5,0.0,1.0,11
664,nHBint9,0.0,1.0,11
666,AATS2p,0.0,1.0,11
669,AATS2e,0.0,1.0,11
692,SRW9,0.0,1.0,11
671,AATS2i,0.0,1.0,11
672,AATS2m,0.0,1.0,11
675,MDEN-33,0.0,1.0,11
676,Sp,0.0,1.0,11
677,Sv,0.0,1.0,11
679,FMF,0.0,1.0,11
681,n7HeteroRing,0.0,1.0,11
682,minssssC,0.0,1.0,11
686,SRW7,0.0,1.0,11
688,SRW5,0.0,1.0,11
650,ATSC0m,0.0,1.0,11
648,ATSC0s,0.0,1.0,11
647,ATSC0v,0.0,1.0,11
643,khs.dssC,0.0,1.0,11
604,MLFER_L,0.0,1.0,11
605,GATS5s,0.0,1.0,11
607,GATS5v,0.0,1.0,11
608,MLFER_A,0.0,1.0,11
609,GATS5i,0.0,1.0,11
611,IC3,0.0,1.0,11
612,IC2,0.0,1.0,11
615,khs.tN,0.0,1.0,11
618,ETA_Eta_R,0.0,1.0,11
619,ETA_Eta_L,0.0,1.0,11
620,SHdCH2,0.0,1.0,11
621,ETA_Eta_B,0.0,1.0,11
627,nF6Ring,0.0,1.0,11
629,MATS4c,0.0,1.0,11
630,MATS4e,0.0,1.0,11
631,MATS4i,0.0,1.0,11
633,MATS4m,0.0,1.0,11
637,minHdNH,0.0,1.0,11
638,VC-6,0.0,1.0,11
641,minwHBa,0.0,1.0,11
642,nT6HeteroRing,0.0,1.0,11
690,khs.sCl,0.0,1.0,11
693,maxHsNH2,0.0,1.0,11
602,n7Ring,0.0,1.0,11
754,minHdsCH,0.0,1.0,11
735,JGI3,0.0,1.0,11
737,JGI6,0.0,1.0,11
738,JGI7,0.0,1.0,11
746,SpAD_Dzi,0.0,1.0,11
747,SpAD_Dzv,0.0,1.0,11
748,SpAD_Dzp,0.0,1.0,11
749,SpAD_Dzs,0.0,1.0,11
750,nsssCH,0.0,1.0,11
751,nBonds,0.0,1.0,11
752,LipinskiFailures,0.0,1.0,11
755,SssO,0.0,1.0,11
694,SCH-5,0.0,1.0,11
756,SssS,0.0,1.0,11
759,C2SP1,0.0,1.0,11
760,GATS2p,0.0,1.0,11
762,ETA_Shape_Y,0.0,1.0,11
763,ETA_Shape_P,0.0,1.0,11
766,AVP-5,0.0,1.0,11
767,AVP-4,0.0,1.0,11
768,AVP-7,0.0,1.0,11
772,AATS1v,0.0,1.0,11
774,AATS1s,0.0,1.0,11
734,JGI2,0.0,1.0,11
732,ATSC7e,0.0,1.0,11
730,VC-5,0.0,1.0,11
729,VC-4,0.0,1.0,11
695,SCH-6,0.0,1.0,11
699,ATS6p,0.0,1.0,11
700,maxaasN,0.0,1.0,11
701,MAXDP2,0.0,1.0,11
702,minHtCH,0.0,1.0,11
706,VE1_Dze,0.0,1.0,11
710,GATS4v,0.0,1.0,11
712,VE1_Dzs,0.0,1.0,11
713,GATS4m,0.0,1.0,11
714,ndsCH,0.0,1.0,11
715,VE1_Dzv,0.0,1.0,11
716,GATS4c,0.0,1.0,11
717,GATS4e,0.0,1.0,11
719,McGowan_Volume,0.0,1.0,11
720,n5Ring,0.0,1.0,11
722,ATSC7s,0.0,1.0,11
723,ATSC7p,0.0,1.0,11
724,ETA_dAlpha_A,0.0,1.0,11
725,ATSC7v,0.0,1.0,11
726,ATSC7i,0.0,1.0,11
728,ATSC7c,0.0,1.0,11
603,maxdCH2,0.0,1.0,11
1,nHBint10,0.0,1.0,11
409,SpMin6_Bhp,0.0,1.0,11
465,ATSC2p,0.0,1.0,11
447,nddssS,0.0,1.0,11
449,maxsssN,0.0,1.0,11
452,MATS6v,0.0,1.0,11
455,MATS6e,0.0,1.0,11
456,ETA_Beta_ns_d,0.0,1.0,11
457,hmax,0.0,1.0,11
458,ETA_Beta_s,0.0,1.0,11
460,khs.aaaC,0.0,1.0,11
461,khs.sNH2,0.0,1.0,11
464,ATSC2v,0.0,1.0,11
466,ATSC2s,0.0,1.0,11
480,SHsOH,0.0,1.0,11
467,ATS4v,0.0,1.0,11
468,ATSC2e,0.0,1.0,11
469,ATSC2c,0.0,1.0,11
470,ATSC2m,0.0,1.0,11
471,ATSC2i,0.0,1.0,11
473,AATS4s,0.0,1.0,11
474,AATS4p,0.0,1.0,11
475,AATS4e,0.0,1.0,11
477,AATS4m,0.0,1.0,11
478,khs.sOH,0.0,1.0,11
446,mindsCH,0.0,1.0,11
445,SaaaC,0.0,1.0,11
444,MLFER_BO,0.0,1.0,11
