feature,importance
Glucose,0.4779013874706265
BMI,0.37126413242628215
Age,0.20812929841562122
Pregnancies,0.12953650339854558
DiabetesPedigreeFunction,0.08733737881438375
BloodPressure,0.07929093935276607
Insulin,0.06717694750325676
SkinThickness,0.029759622638236366
