feature,importance,C_value
BertzCT,0.17804399412734107,0.01
PEOE_VSA8,0.17033360309320927,0.01
PEOE_VSA3,0.15483115432152483,0.01
SMR_VSA6,0.14981181806894786,0.01
PEOE_VSA9,0.1484960721905212,0.01
SlogP_VSA10,0.1466848166341592,0.01
fr_Imine,0.14594917524260656,0.01
EState_VSA1,0.13987552513519674,0.01
Chi0v,0.13603504634539357,0.01
EState_VSA2,0.11143654647178367,0.01
NumSaturatedCarbocycles,0.10849182002657348,0.01
fr_aniline,0.10676534231958837,0.01
Chi2v,0.10109230618932784,0.01
PEOE_VSA2,0.09485411385873657,0.01
fr_hdrzine,0.0929374433382116,0.01
fr_ArN,0.09082475800041266,0.01
EState_VSA5,0.09031269112399298,0.01
fr_guanido,0.09008844062208723,0.01
fr_unbrch_alkane,0.08973580181815156,0.01
fr_allylic_oxid,0.08620260070040703,0.01
Chi0n,0.08038701327482366,0.01
PEOE_VSA10,0.07862478887956355,0.01
fr_priamide,0.07824699921483669,0.01
NumAromaticHeterocycles,0.07539204522795942,0.01
HeavyAtomMolWt,0.0752223493621273,0.01
fr_ketone,0.07302240421312149,0.01
fr_Ndealkylation2,0.06985487438563567,0.01
LabuteASA,0.06941168697771623,0.01
MinPartialCharge,0.06933966487586007,0.01
fr_methoxy,0.06930079830677371,0.01
NumSaturatedRings,0.06803504781783043,0.01
EState_VSA7,0.06616683492259892,0.01
Chi4n,0.06526743619891268,0.01
fr_ester,0.06475108851511203,0.01
PEOE_VSA14,0.06372395798917484,0.01
SMR_VSA3,0.06169761044019422,0.01
fr_benzodiazepine,0.06018449905190485,0.01
fr_para_hydroxylation,0.06002050955303899,0.01
NHOHCount,0.05861811798366643,0.01
Chi1,0.05836365012388535,0.01
MolMR,0.05816787639645421,0.01
MinEStateIndex,0.05814794482560546,0.01
SlogP_VSA12,0.05810662639239941,0.01
fr_piperdine,0.056242399207567434,0.01
Chi3n,0.05569490289117116,0.01
fr_ketone_Topliss,0.05473200942669521,0.01
fr_alkyl_halide,0.05092638083561671,0.01
NumAromaticRings,0.050320245328748736,0.01
EState_VSA8,0.04880371969913992,0.01
SMR_VSA1,0.047969423311635034,0.01
fr_C_O,0.04715968998880478,0.01
fr_Ndealkylation1,0.045980598112018975,0.01
fr_phenol_noOrthoHbond,0.045058136633335306,0.01
fr_phenol,0.04328976127446409,0.01
fr_Ar_OH,0.04328976127446409,0.01
NumHAcceptors,0.042666501683740546,0.01
fr_ether,0.04254060581857393,0.01
MolWt,0.04153934996631939,0.01
Chi2n,0.04150216905129221,0.01
fr_thiophene,0.04031112817741241,0.01
fr_dihydropyridine,0.04007468775572237,0.01
SlogP_VSA3,0.03966265113862521,0.01
HallKierAlpha,0.039643570885016945,0.01
MaxPartialCharge,0.03753760501507057,0.01
fr_aryl_methyl,0.03737748590261443,0.01
SlogP_VSA6,0.0370262543658187,0.01
BalabanJ,0.03632958593151482,0.01
NOCount,0.035314575942974796,0.01
fr_alkyl_carbamate,0.035190054461342254,0.01
SlogP_VSA1,0.03375640789834544,0.01
fr_nitro_arom_nonortho,0.033616625922572516,0.01
fr_morpholine,0.033188150567215254,0.01
fr_amide,0.03313155222646795,0.01
SlogP_VSA4,0.03171960873253824,0.01
Chi3v,0.03141872066477695,0.01
fr_bicyclic,0.030704228342707886,0.01
NumHDonors,0.030532581906193547,0.01
fr_HOCCN,0.03016290262084726,0.01
HeavyAtomCount,0.030074087932900836,0.01
MaxAbsPartialCharge,0.029741283794693436,0.01
fr_NH0,0.02948746618120126,0.01
fr_nitrile,0.029340239417950994,0.01
Chi1n,0.02863144115097371,0.01
NumValenceElectrons,0.02818019039346497,0.01
fr_N_O,0.028023798384744416,0.01
NumSaturatedHeterocycles,0.027578275609087648,0.01
fr_Al_OH,0.02731681588317326,0.01
fr_lactone,0.0270984924920198,0.01
SMR_VSA7,0.026922736285242506,0.01
MolLogP,0.026177111208688045,0.01
fr_nitro,0.025769392151458664,0.01
EState_VSA4,0.023575675885081727,0.01
SMR_VSA5,0.023247232590915025,0.01
PEOE_VSA11,0.022993731676023695,0.01
fr_epoxide,0.022443803163041186,0.01
ExactMolWt,0.022196476341671188,0.01
fr_imidazole,0.022010845206963864,0.01
fr_Ar_COO,0.02188856622879125,0.01
SMR_VSA4,0.02160413734676019,0.01
SlogP_VSA2,0.02144810667018939,0.01
MinAbsEStateIndex,0.02138908959747307,0.01
fr_imide,0.019857917950875107,0.01
Kappa2,0.019526782608563324,0.01
fr_thiazole,0.019313226469642907,0.01
fr_tetrazole,0.01923961791268456,0.01
EState_VSA9,0.018062262681204137,0.01
fr_Nhpyrrole,0.017714342534794755,0.01
fr_Ar_NH,0.017714342534794755,0.01
fr_aldehyde,0.017708664147692135,0.01
NumAliphaticCarbocycles,0.017697527979888855,0.01
fr_piperzine,0.017336563018165278,0.01
fr_NH1,0.017279677110782966,0.01
fr_sulfonamd,0.017202132484757094,0.01
fr_Al_COO,0.016844224678020887,0.01
fr_term_acetylene,0.01659562847735756,0.01
fr_urea,0.016196465489165427,0.01
fr_quatN,0.015857318139217636,0.01
PEOE_VSA12,0.015787716285411712,0.01
fr_nitro_arom,0.01568179402217766,0.01
fr_halogen,0.015374920661422228,0.01
Chi1v,0.014475393269150535,0.01
Chi4v,0.01432354985141899,0.01
Kappa3,0.014017569653448228,0.01
fr_COO2,0.01388034605332221,0.01
