feature,importance,C_value
SlogP_VSA10,0.17441155406957953,0.01
PEOE_VSA8,0.17424647974068264,0.01
PEOE_VSA9,0.16053110266511364,0.01
Chi0v,0.14679370767378655,0.01
fr_Imine,0.14256910088292343,0.01
BertzCT,0.14019768808136301,0.01
PEOE_VSA3,0.133080114710999,0.01
SMR_VSA6,0.13237532987969355,0.01
EState_VSA1,0.11008236843076089,0.01
EState_VSA2,0.10947713993603611,0.01
fr_aniline,0.1020003405392998,0.01
NumSaturatedCarbocycles,0.09424786429241022,0.01
fr_allylic_oxid,0.08801595054995424,0.01
PEOE_VSA2,0.08431857643805861,0.01
fr_guanido,0.08276698032183599,0.01
Chi2v,0.08220838660609395,0.01
fr_ArN,0.0818334345747162,0.01
fr_ether,0.0807689323624507,0.01
fr_ketone_Topliss,0.08038743354789621,0.01
Chi1,0.07518563722898525,0.01
LabuteASA,0.07419028445861114,0.01
fr_unbrch_alkane,0.07412792984682334,0.01
fr_alkyl_halide,0.07172505339324892,0.01
EState_VSA7,0.07148972244186469,0.01
fr_priamide,0.07034454068405718,0.01
fr_ester,0.0698111397766884,0.01
EState_VSA5,0.0697826643140494,0.01
Chi0n,0.06738604420592663,0.01
MinPartialCharge,0.06611964600866738,0.01
SlogP_VSA3,0.06543092373031262,0.01
Chi3v,0.06366809537968304,0.01
fr_hdrzine,0.06325083090474926,0.01
SlogP_VSA12,0.061411787783822204,0.01
fr_C_O,0.05989724292007483,0.01
fr_piperdine,0.05960193307989783,0.01
SMR_VSA1,0.059144142520033915,0.01
SMR_VSA7,0.055851300985129165,0.01
NHOHCount,0.055540365795743285,0.01
MinEStateIndex,0.054339319469620395,0.01
Chi4n,0.05404064811330886,0.01
Kappa2,0.05392546917115062,0.01
fr_benzodiazepine,0.05285256776937783,0.01
fr_Ndealkylation2,0.050330155029532274,0.01
fr_aryl_methyl,0.04902021626657162,0.01
HeavyAtomMolWt,0.0481739830700072,0.01
fr_Al_OH,0.04559901204479138,0.01
Chi3n,0.04548074280190246,0.01
PEOE_VSA6,0.04533911769938865,0.01
fr_Ndealkylation1,0.044628139759159476,0.01
fr_nitro,0.044185347462228824,0.01
NumHAcceptors,0.044013254073096225,0.01
MaxAbsPartialCharge,0.04351343573484467,0.01
HallKierAlpha,0.04350049478995015,0.01
fr_pyridine,0.04341866922668085,0.01
fr_bicyclic,0.04316887005858216,0.01
PEOE_VSA10,0.04235277649013072,0.01
fr_halogen,0.042058391041071175,0.01
SlogP_VSA6,0.04130459285203443,0.01
SMR_VSA4,0.04079614193838983,0.01
fr_para_hydroxylation,0.04069176883198922,0.01
NumAromaticHeterocycles,0.040486582426375366,0.01
SlogP_VSA2,0.04024110355712453,0.01
fr_nitro_arom_nonortho,0.03941376362935425,0.01
EState_VSA9,0.037674782395503564,0.01
Chi2n,0.037647860538516834,0.01
EState_VSA6,0.036943061990061116,0.01
fr_phenol,0.03681685738685835,0.01
NumAromaticRings,0.034676004440400435,0.01
MaxPartialCharge,0.034559544646583736,0.01
NumValenceElectrons,0.03258100888774172,0.01
HeavyAtomCount,0.03217510758952402,0.01
fr_ketone,0.03183190099213081,0.01
fr_Ar_OH,0.03156146313304595,0.01
MolWt,0.030978821170409475,0.01
PEOE_VSA14,0.030894375155049784,0.01
fr_methoxy,0.03001246617317893,0.01
MolMR,0.02934468961612967,0.01
fr_alkyl_carbamate,0.02903759950668449,0.01
fr_NH2,0.028971944267087078,0.01
NumHDonors,0.028542524755142164,0.01
fr_lactone,0.028366309016076705,0.01
NOCount,0.027629648468590798,0.01
fr_dihydropyridine,0.02757521685913516,0.01
PEOE_VSA11,0.02720096577940843,0.01
Chi1v,0.02703426218172454,0.01
SMR_VSA3,0.026733147500398336,0.01
Kappa1,0.026649206623584887,0.01
SMR_VSA10,0.02594707709810368,0.01
fr_piperzine,0.023590600873247557,0.01
fr_morpholine,0.023512431686562193,0.01
fr_C_O_noCOO,0.023187201703831498,0.01
MinAbsPartialCharge,0.022652292019269778,0.01
fr_sulfonamd,0.022440523486743233,0.01
FractionCSP3,0.020394803659894406,0.01
fr_SH,0.019463347208813358,0.01
fr_nitro_arom,0.018761970903841966,0.01
fr_tetrazole,0.01804712708599019,0.01
fr_thiazole,0.01746617996556933,0.01
Chi1n,0.01708165019884753,0.01
fr_Al_COO,0.016728610263943993,0.01
NumSaturatedHeterocycles,0.0167071473538081,0.01
MolLogP,0.016543549146202752,0.01
fr_phenol_noOrthoHbond,0.016383554943983532,0.01
fr_Nhpyrrole,0.015675713785800318,0.01
fr_Ar_NH,0.015675713785800318,0.01
fr_Ar_COO,0.01525832050162454,0.01
fr_quatN,0.015200233668783682,0.01
fr_N_O,0.014944052679315008,0.01
fr_term_acetylene,0.014776594492125018,0.01
fr_HOCCN,0.01444309606889047,0.01
NumAromaticCarbocycles,0.014432713227212676,0.01
fr_benzene,0.014432713227212676,0.01
fr_aldehyde,0.013906863228420007,0.01
fr_epoxide,0.013573076704116355,0.01
BalabanJ,0.012997892419906718,0.01
MinAbsEStateIndex,0.012966196872674241,0.01
fr_furan,0.012948455687317168,0.01
EState_VSA8,0.01244509946147229,0.01
SlogP_VSA4,0.012248710946834643,0.01
fr_azo,0.011605444947657424,0.01
fr_C_S,0.011386607017935046,0.01
NumHeteroatoms,0.011266315738660194,0.01
PEOE_VSA12,0.011159154501681041,0.01
VSA_EState9,0.011125943687259032,0.01
NumSaturatedRings,0.010948215312337585,0.01
fr_sulfide,0.009677889050129855,0.01
fr_NH1,0.009378493176932933,0.01
fr_hdrzone,0.008835047206219188,0.01
fr_oxazole,0.008399871602167618,0.01
Kappa3,0.008354019440574659,0.01
fr_Al_OH_noTert,0.008121590896039867,0.01
fr_urea,0.007859931192573121,0.01
NumRotatableBonds,0.007468433756137279,0.01
fr_nitrile,0.007298230762705977,0.01
Chi4v,0.007159539397012385,0.01
fr_imide,0.007140564158249043,0.01
NumAliphaticHeterocycles,0.006985218739660861,0.01
fr_COO2,0.006584131556155244,0.01
Chi0,0.006464534021711073,0.01
RingCount,0.006260897108901526,0.01
EState_VSA3,0.006060362225981113,0.01
SlogP_VSA1,0.005141883785853635,0.01
EState_VSA10,0.004718198458364345,0.01
SlogP_VSA5,0.0044249878785322765,0.01
fr_Ar_N,0.004215451452773582,0.01
EState_VSA4,0.0037989657064198493,0.01
NumAliphaticRings,0.003592388961469803,0.01
fr_oxime,0.0033532169201173564,0.01
fr_sulfone,0.003246969495814133,0.01
fr_nitroso,0.0030624582957367087,0.01
fr_lactam,0.002068252946365061,0.01
PEOE_VSA7,0.0019778298907503853,0.01
MaxAbsEStateIndex,0.0018765357022191703,0.01
MaxEStateIndex,0.0018765357022191703,0.01
TPSA,0.0018676473224775564,0.01
fr_amide,0.0018206528944047866,0.01
SMR_VSA5,0.0015922184302632405,0.01
fr_COO,0.0014702897623194056,0.01
fr_thiophene,0.0013968306276985014,0.01
PEOE_VSA1,0.0011652456901041915,0.01
fr_phos_acid,0.001071220243918818,0.01
fr_phos_ester,0.0010678328359932548,0.01
fr_imidazole,0.000882878296573206,0.01
VSA_EState8,0.000489922012450159,0.01
ExactMolWt,0.00043185304065040606,0.01
fr_amidine,0.00020722142627391645,0.01
NumAliphaticCarbocycles,0.0001995591832791463,0.01
SMR_VSA9,0.00016030024470632434,0.01
SlogP_VSA8,0.00013320385643166393,0.01
fr_NH0,0.00012114875006472074,0.01
VSA_EState10,0.00010458988356415906,0.01
SMR_VSA2,4.740388358541907e-05,0.01
SlogP_VSA7,1.9542033889251235e-05,0.01
EState_VSA11,1.7027049666197805e-05,0.01
SlogP_VSA11,1.6873945841996297e-05,0.01
PEOE_VSA13,1.5144295714217613e-05,0.01
PEOE_VSA5,1.23490218758231e-05,0.01
Ipc,2.781832975650476e-06,0.01
PEOE_VSA4,1.3960867064627209e-06,0.01
NumRadicalElectrons,0.0,0.01
VSA_EState2,0.0,0.01
VSA_EState5,0.0,0.01
VSA_EState6,0.0,0.01
VSA_EState3,0.0,0.01
VSA_EState4,0.0,0.01
VSA_EState1,0.0,0.01
VSA_EState7,0.0,0.01
SlogP_VSA9,0.0,0.01
SMR_VSA8,0.0,0.01
fr_isocyan,0.0,0.01
fr_diazo,0.0,0.01
fr_barbitur,0.0,0.01
fr_azide,0.0,0.01
fr_isothiocyan,0.0,0.01
fr_prisulfonamd,0.0,0.01
fr_thiocyan,0.0,0.01
