feature,mean_pos,median_pos,std_pos
missingindicator_Bilirrubina total_std,42.8,38.5,15.03861695768597
Linfocitos_median,47.1,26.5,63.7784446345315
TTPa (s)_max,52.8,53.5,10.970870521521983
TTPa (s)_min,53.0,54.0,7.307530362578044
TP (s)_median,56.7,58.5,7.759510293826537
Neutrófilos_iqr,61.7,41.0,75.78396928110853
Glucosa_median,65.8,67.5,7.922120928135344
TTPa (s)_quartile3,72.3,73.5,3.689173349139344
Urea_median,86.5,88.5,7.526619427073485
Glucosa_iqr,89.8,91.5,5.035871324805669
Leucocitos_skewness,90.0,20.0,112.90349861718192
Glucosa_skewness,90.2,92.5,5.546169849544819
TP (s)_mean,91.0,60.0,103.32666645159902
Linfocitos_quartile1,94.6,25.5,106.59099399104974
Neutrófilos_quartile1,98.6,39.0,125.83973935128759
Creatinina_max,100.6,100.5,4.862098312457287
TP (s)_rms,103.6,55.5,100.12811792898137
Linfocitos_sum,105.4,29.0,123.85087807520785
missingindicator_Bilirrubina total_quartile3,107.5,38.5,133.7940581640306
missingindicator_Urea_initial,109.1,6.0,172.14148250784874
Urea_max,109.6,89.5,62.63577252656824
missingindicator_Bilirrubina total_rms,109.7,34.5,154.62215235858025
TTPa (s)_iqr,113.9,73.5,125.74613314134157
TP (s)_skewness,114.1,58.5,118.17313569504705
missingindicator_GGT_skewness,115.4,60.5,107.85935286288344
missingindicator_Plaquetas_initial,120.9,10.0,140.91518725815186
missingindicator_Bilirrubina total_kurtosis,124.1,38.0,164.8693118806529
Urea_rms,124.1,104.0,67.8549187605438
Plaquetas_quartile3,132.1,15.5,151.9127710233738
missingindicator_GOT_initial,136.5,3.0,177.12269758560026
Linfocitos_max,140.7,29.5,177.63392131009215
missingindicator_Urea_skewness,143.5,118.0,69.90743880303441
TTPa (s)_skewness,148.8,73.5,154.36696537795902
Linfocitos_std,150.0,32.5,164.73736673869715
Glucosa_min,150.5,73.0,123.87917500532525
missingindicator_Calcio_initial,151.5,4.0,199.66935167921991
Irinotecan,152.2,203.0,95.16490949924767
Calcio_quartile3,153.0,155.0,7.758865896508329
Calcio_quartile1,153.2,156.0,8.146164741766519
missingindicator_Albumina_quartile1,153.3,28.5,208.42171192080733
missingindicator_GPT_quartile1,155.7,68.0,169.7492562575754
TP (s)_max,156.6,62.0,145.50271475130629
missingindicator_Creatinina_initial,156.9,5.0,206.35137508628335
missingindicator_Linea1Pembro,157.2,1.0,197.42532765580003
TTPa (s)_std,159.1,76.0,133.74636443657076
missingindicator_Fosfatasa Alcalina_quartile1,159.5,53.5,171.23682431066047
missingindicator_Fosfatasa Alcalina_iqr,161.0,45.5,151.08143499450884
missingindicator_GOT_rms,163.2,80.5,135.67151506488014
GPT_mean,163.3,166.5,7.128113354878695
GPT_quartile3,166.0,165.0,10.256705123966467
TP (s)_kurtosis,167.1,59.5,146.1139623718418
TTPa (s)_mean,171.1,78.0,139.5460139165573
missingindicator_Bilirrubina total_skewness,174.4,38.0,175.64748788411407
missingindicator_Albumina_mean,175.1,39.0,216.7244563956731
missingindicator_LDH_rms,178.0,125.0,189.71557658769086
GOT_max,178.6,153.0,62.01644943077603
GGT_quartile3,179.5,182.0,8.393449827097319
missingindicator_Fosfatasa Alcalina_kurtosis,179.8,70.0,173.93665513628804
