feature,mean_pos,median_pos,std_pos
Hemoglobina_min,219.5,261.0,155.41701966001023
Bilirrubina total_quartile1,220.4,214.5,17.54536975956905
missingindicator_Creatinina_std,220.7,112.0,164.59346888622284
DM,220.8,199.5,138.57402353976735
missingindicator_Leucocitos_initial,221.5,264.5,156.95429270969305
Plaquetas_iqr,223.5,309.5,177.4205455971771
Fosfatasa Alcalina_sum,223.8,206.0,47.37678756522016
GOT_quartile3,224.2,176.0,90.32364031636457
missingindicator_Bilirrubina total_median,224.8,159.0,216.6332384469198
missingindicator_Glucosa_initial,224.9,285.5,194.48005039077918
missingindicator_Neutrófilos_quartile1,225.5,146.0,131.2175674214394
EnfCerebroVascular,226.4,199.5,82.84225974706388
missingindicator_TTPa (s)_initial,227.8,267.0,199.65209740946875
missingindicator_Linfocitos_std,227.9,163.0,104.86987174589278
LDH_min,229.1,232.5,8.407734534343957
LDH_quartile1,229.4,231.0,11.568923891183655
HistOtros,229.7,229.0,110.52334595007518
Albumina_quartile1,230.3,234.0,8.9
missingindicator_Plaquetas_min,231.9,187.0,89.36044986457935
NºLineasVO,232.7,224.0,113.23254832423405
Creatinina_skewness,233.6,292.5,109.49995433789003
missingindicator_Neutrófilos_mean,234.2,146.5,153.1488165151791
missingindicator_TP (s)_median,234.3,226.0,99.15144981289986
missingindicator_GGT_iqr,234.6,187.0,194.4408393316589
GPT_median,234.6,173.5,86.56581311349186
Creatinina_initial,235.1,241.0,19.15437286887775
Urea_rms,235.1,278.5,109.12602805930398
LDH_mean,235.3,231.5,22.786180022109892
Pemetrexed,235.3,236.5,130.4714911388691
GPT_quartile3,235.7,172.5,114.6080712689992
Plaquetas_max,235.8,253.5,79.74810342572418
missingindicator_Plaquetas_std,237.3,173.5,102.99422313897028
LDH_quartile3,237.3,232.5,8.614522621712709
Albumina_skewness,237.4,225.5,56.43084263060406
Irinotecan,237.5,257.5,115.60644445704574
TEP,237.7,235.5,101.42391236784351
Sodio_homogeneous,237.9,121.0,190.0039210121728
missingindicator_Potasio_initial,239.0,297.0,216.264652682772
Artropatía,239.9,198.5,104.79069615190083
Hemoglobina_std,240.0,260.5,80.46117075956576
missingindicator_Linfocitos_iqr,240.8,209.5,106.424433284843
missingindicator_Urea_initial,241.3,261.5,220.6409073585404
missingindicator_Bilirrubina total_kurtosis,242.0,295.5,178.41244351221692
Linfocitos_homogeneous,242.3,300.0,191.63457412481705
Lorlatinib,242.6,256.5,118.68462410944393
Linea1Pacli,242.8,244.5,91.87143190350304
Brigatinib,244.3,246.5,118.06866646151298
Alectinib,245.0,251.0,135.77260401126583
Bilirrubina total_quartile3,245.2,217.5,54.10138630386471
missingindicator_Plaquetas_median,246.5,186.5,142.35044783912696
missingindicator_Fosfatasa Alcalina_max,246.5,208.5,207.86930990408374
Linea1Etoposido,247.0,230.5,115.89391701034184
Sodio_initial,247.8,244.5,22.648620267027304
Alcohol,247.9,196.5,112.54727895422438
missingindicator_Sodio_median,248.2,197.5,175.47182109957143
Potasio_skewness,248.6,276.0,99.66463766050624
Hemoglobina_median,249.6,261.5,87.8011389447768
TP (s)_skewness,250.0,212.0,193.98556647338484
missingindicator_Linea1Nivo,250.1,255.0,98.37931693196494
LDH_rms,251.2,250.0,37.761885546142956
Edad,251.5,266.5,142.54841282876495
missingindicator_Sodio_min,251.5,191.0,177.6576764454607
DosisRT,251.8,214.5,127.80516421490955
missingindicator_TP (s)_quartile3,252.2,170.0,156.7646643858239
GGT_homogeneous,252.4,189.5,104.83911483792679
missingindicator_Fosfatasa Alcalina_std,253.2,293.0,193.82249611435716
TP (s)_homogeneous,254.1,295.5,190.12230274220855
missingindicator_LDH_rms,254.3,270.5,185.8736398739746
CAneuroendocrino,254.8,247.5,85.70390889568573
missingindicator_Plaquetas_initial,255.4,321.5,169.773496164743
GGT_max,255.6,191.5,92.26938820649023
CAGenitalFem,255.8,218.0,115.33585739049241
missingindicator_Glucosa_quartile3,256.2,220.0,148.17476168362816
missingindicator_Plaquetas_quartile3,256.5,301.0,126.30459215721335
Leucocitos_rms,257.7,322.0,157.87086494980636
CAGenitalMasc,258.3,214.5,135.77190431013332
missingindicator_Linfocitos_kurtosis,259.9,252.5,111.81632260095125
missingindicator_Linfocitos_min,260.0,219.5,125.28687082052932
Paclitaxel,260.5,239.5,158.68790124013864
missingindicator_Hemoglobina_max,261.0,237.5,112.52555265360841
missingindicator_Creatinina_quartile1,261.1,204.5,183.43688287800796
missingindicator_Linfocitos_skewness,261.6,175.5,149.6296762009462
TTPa (s)_rms,261.8,302.5,135.92851062231205
Neutrófilos_quartile1,262.3,296.0,162.27264094726505
Linea1Pemetrexed,262.4,242.5,89.20448419221984
missingindicator_Linea1Etoposido,262.6,261.0,119.71900433932782
missingindicator_GGT_min,263.8,318.5,172.43711897384506
missingindicator_LDH_iqr,264.6,296.5,173.81323309805845
TTPa (s)_quartile3,265.3,276.5,172.7032425868142
Carboplatino,265.5,237.0,135.88616559458876
Sexo,265.7,254.5,117.75911854289672
CASNC,265.8,203.0,131.46086870243934
missingindicator_Hemoglobina_quartile1,266.1,196.0,159.18256814111274
missingindicator_Glucosa_sum,266.3,234.0,165.89035535557815
PulmonarIntersticial,266.6,256.0,135.81030888706496
missingindicator_Sodio_sum,266.9,311.5,154.57519205875178
Calcio_max,267.4,137.0,177.4419341643908
missingindicator_Sodio_kurtosis,268.0,294.0,177.5742098391543
Glucosa_initial,269.3,242.0,62.337869710152916
missingindicator_GGT_mean,269.4,292.5,187.15351987072003
missingindicator_Plaquetas_sum,271.1,215.5,136.57411907092794
missingindicator_Creatinina_skewness,272.0,239.0,178.9402134792512
missingindicator_Hemoglobina_rms,272.6,205.0,150.43284215888497
missingindicator_TTPa (s)_quartile1,272.6,283.0,146.8510810310908
missingindicator_Urea_quartile3,272.6,231.5,182.30205703721504
missingindicator_Leucocitos_iqr,273.3,249.5,122.34627088718315
Adenoescamoso,273.6,199.5,154.97432045342222
missingindicator_Bilirrubina total_max,273.7,287.5,213.54908100949532
TP (s)_iqr,273.7,347.0,143.3708826784574
ACmonoclonalprevio,274.2,188.5,135.0502128839492
Hemoglobina_quartile1,274.8,277.5,108.77665190655576
Hepatopatía,275.5,251.0,111.39771092800785
missingindicator_TNMIV,275.9,390.0,230.75374319824152
missingindicator_LDH_min,276.0,404.0,212.88400597508493
missingindicator_Urea_mean,276.0,221.5,187.0213891510808
missingindicator_Plaquetas_rms,276.7,221.0,182.8234394162849
missingindicator_Leucocitos_mean,277.4,258.5,134.9994074061068
TP (s)_initial,277.9,248.0,67.67340688926485
CAmama,278.0,258.0,128.8720295486961
missingindicator_Plaquetas_iqr,278.4,196.0,185.30040474861354
missingindicator_Leucocitos_median,278.4,229.0,146.935496051839
Linea1Gemcitabina,278.8,252.0,139.51688069907527
missingindicator_Calcio_initial,278.9,275.0,249.46440627873147
