feature,mean_pos,median_pos,std_pos
missingindicator_Linea1Pembro,26.8,2.0,76.40392660066627
Neutrófilos_iqr,29.1,28.0,8.595929269136642
Neutrófilos_max,32.1,33.5,5.769748694700663
TTPa (s)_mean,38.2,35.0,9.357350052231668
Leucocitos_quartile3,38.9,23.0,52.236864377563855
TTPa (s)_max,42.1,44.5,8.904493247793498
TTPa (s)_min,43.0,46.5,9.197825830053535
TP (s)_iqr,46.2,48.5,7.7691698398220135
Neutrófilos_std,58.5,36.5,76.73753970515344
TTPa (s)_iqr,60.1,61.0,9.038252043398657
Linfocitos_quartile3,68.8,26.0,68.50372252658975
Neutrófilos_quartile3,70.0,35.5,77.87297348888124
TTPa (s)_quartile1,78.8,67.0,50.203187149821474
TP (s)_skewness,79.1,49.0,96.81058826388774
Linfocitos_quartile1,81.0,24.5,73.51326410927486
Indiferenciado,84.7,75.0,59.546704358847606
Linea1Cisplatino,86.3,74.0,48.619029196395935
Hemoglobina_quartile1,88.5,64.0,95.39313392482711
Urea_iqr,91.6,94.0,13.283071933856265
Urea_max,92.1,84.0,32.091899289384536
TP (s)_std,93.2,51.0,93.47919554638882
missingindicator_Sodio_initial,93.8,70.0,90.24721602354279
Radioterapia,94.7,74.0,78.421999464436
QTprevia,95.3,99.5,48.762793193171376
Calcio_initial,95.4,95.0,43.90489722115291
missingindicator_TNMIV,95.9,1.0,149.9629620939784
Bilirrubina total_initial,98.6,95.0,50.8216489303525
Sodio_quartile1,103.4,112.5,20.650423724466282
missingindicator_Urea_initial,103.6,71.5,103.63416425098433
Linfocitos_initial,106.5,109.5,38.22891575757806
TTPa (s)_rms,106.9,62.0,78.80412425755394
Plaquetas_initial,109.0,108.0,45.47746694792928
Sodio_min,109.2,112.5,14.393053880257657
LDH_skewness,111.5,116.0,36.01180362047977
missingindicator_Creatinina_initial,112.0,39.0,124.73251380454096
Potasio_max,112.5,108.0,38.764029718283936
missingindicator_GPT_initial,112.6,67.0,123.04893335579955
Hemoglobina_min,112.7,145.5,96.1239304231782
InjertoCV,113.1,110.0,65.64822922211992
Linea1Pacli,114.0,80.5,97.8703223658735
Leucocitos_mean,114.5,163.0,73.74313527373243
Glucosa_max,116.7,64.0,87.9818731330494
Adenoescamoso,117.0,91.5,130.54654342417498
PulmonarIntersticial,119.0,96.5,83.16489644074596
Calcio_max,120.9,117.5,10.48284312579369
Bilirrubina total_skewness,120.9,126.0,33.309007790686294
Bilirrubina total_rms,121.8,126.0,31.523959142214355
Calcio_median,121.8,119.5,10.609429767899874
Bilirrubina total_quartile3,121.8,126.0,32.24841081355793
Creatinina_std,122.3,99.5,57.60911386230481
Albumina_iqr,122.5,124.0,51.46115039522533
Bilirrubina total_quartile1,123.2,126.0,35.03655234180441
Obesidad,123.8,105.0,100.11872951650953
Sodio_median,125.0,115.0,47.981246336459414
Albumina_min,126.6,126.0,30.63723225097202
CADigestivo,128.1,99.0,73.34500664666955
Sodio_quartile3,128.3,115.5,43.838453439873994
Osimertinib,128.3,141.5,81.6113349970456
Linea1Atezo,128.5,97.5,80.22998192695796
Plaquetas_iqr,129.2,162.0,103.67429768269471
Albumina_median,129.3,133.5,30.515733646759994
missingindicator_Glucosa_initial,129.8,167.5,84.97270149877548
Sexo,129.9,96.0,100.29601188482025
Calcio_min,131.5,121.5,37.170552861102294
missingindicator_Potasio_initial,134.4,7.0,186.8925894732052
PrótesisArticular,136.4,122.5,94.9138556797689
GGT_sum,136.6,151.0,31.947456862792695
Neutrófilos_initial,138.3,139.5,61.185047192921246
Durvalumab,139.2,112.5,116.71657979910138
CAurinario,140.9,91.5,133.74935513863232
VIH,142.0,101.5,126.67280686871986
Brigatinib,143.6,91.5,145.04978455688928
missingindicator_GOT_initial,144.0,5.0,191.41838992113586
Calcio_rms,144.2,142.5,38.308745737755494
Bilirrubina total_min,144.4,145.5,21.37381575666825
QTinmunosupresores,144.6,89.5,156.23264703639887
Linea1Vinorelbina,145.4,82.5,153.57356543363835
Plaquetas_max,145.7,160.0,49.91803281380387
Bilirrubina total_mean,146.4,152.0,21.629609335353237
missingindicator_Linea1Beva,147.3,163.0,50.927497484168605
CIsquémica,147.6,123.0,68.45757810498411
Leucocitos_initial,148.1,139.5,69.90057224372345
GGT_initial,148.6,165.0,67.26990411766617
Nivolumab,148.8,132.5,113.43174158938052
Linfocitos_median,148.9,191.5,108.60612321595868
GOT_initial,149.8,132.0,98.04774347224928
Plaquetas_min,150.0,156.0,104.83701636349635
Linea1Carbo,150.4,106.5,104.47411162579944
Linea1Pemetrexed,150.6,87.0,143.56057954745097
missingindicator_Calcio_median,151.1,63.0,164.06428618075293
ACmonoclonalprevio,151.5,112.0,85.66825549758791
Potasio_skewness,151.7,138.0,41.74937125275063
Linea1Gemcitabina,151.7,90.0,122.64098010045419
GGT_skewness,152.2,158.0,30.4493021266498
missingindicator_Calcio_initial,152.7,37.0,188.60225343298524
TP (s)_homogeneous,152.9,35.5,177.060695807963
Bevacizumab,153.6,100.5,138.1558540200161
Hemoglobina_iqr,155.4,161.0,94.50100528565821
Alcohol,157.4,117.0,109.80637504261765
Vinorelbina,157.8,143.5,97.51081991245896
CAORL,159.2,98.5,123.46319289569664
Leucocitos_rms,159.4,198.5,94.12247340566438
CAGenitalFem,160.8,116.0,112.06408880636116
Leucocitos_max,161.5,168.0,81.78783528129351
missingindicator_Linea1Pacli,161.5,161.5,76.26958764802653
Neoplasia,161.9,132.0,100.8647113712224
Linfocitos_rms,161.9,125.5,131.2535332857748
missingindicator_Linea1Pemetrexed,162.0,181.5,113.9833321148316
missingindicator_Hemoglobina_max,163.2,143.5,111.38473863146604
ValvMitral,164.2,125.5,133.12760795567536
Calcio_quartile3,165.2,150.5,59.19763508789857
EPOCAsma,166.7,100.0,133.22315864743638
MelanomaPiel,167.0,158.0,101.38934855299149
NeoHEM,167.5,107.5,137.57561557194646
missingindicator_Neutrófilos_initial,168.3,171.5,128.82162085612805
TTPa (s)_std,169.9,151.5,117.64816190659334
missingindicator_Plaquetas_initial,171.9,180.0,135.85319282225205
Lorlatinib,172.0,143.5,133.24263581902002
CAGenitalMasc,172.1,100.5,137.0667355706701
Leucocitos_median,173.0,179.0,66.9073986940159
LDH_initial,174.2,173.5,77.15283533351189
DM,174.8,145.0,137.01299208469246
missingindicator_Potasio_iqr,174.8,96.0,155.76636350637452
missingindicator_Urea_rms,175.0,191.5,89.65712464718015
missingindicator_Neutrófilos_iqr,175.3,134.0,125.83167327823308
Desnutrición,175.4,119.0,131.1595974376256
GPT_quartile3,176.0,159.5,61.76730526743092
EnfCerebroVascular,176.9,115.5,150.75838285150184
TTPa (s)_quartile3,177.4,182.5,106.05489144777812
TEP,179.1,149.5,109.30182981084991
CAmama,179.8,113.5,124.74918837411329
Hemoglobina_std,181.3,233.0,125.32282314087884
HistOtros,181.6,100.0,148.02986185226277
Crohn,183.1,125.5,174.23400930931936
Atezolumab,183.3,169.0,85.32883451682672
ERC,184.8,133.5,156.07421311670933
Trasplante,185.1,165.0,137.89013742831645
Gemcitabina,185.5,96.5,170.1424403257459
GPT_sum,187.1,177.5,58.56355521994887
Mesotelioma,187.7,102.0,171.5797482222188
Gefitinib,188.2,185.0,116.29686152257075
missingindicator_Sodio_std,189.8,139.5,130.5663049948186
missingindicator_Hemoglobina_median,191.5,207.5,126.17943572547786
missingindicator_Potasio_skewness,191.7,103.0,142.22309938965608
AIT,191.7,182.5,128.58075283649572
missingindicator_Potasio_quartile1,192.5,137.0,162.30788643809024
Neutrófilos_rms,193.4,224.5,118.68041118904164
missingindicator_Glucosa_kurtosis,195.5,135.5,160.24559276310848
Bilirrubina total_std,196.4,195.5,39.58838213415648
missingindicator_Leucocitos_skewness,198.5,169.0,85.78140824211269
TTPa (s)_median,198.5,219.0,113.30864927268351
Fosfatasa Alcalina_iqr,198.9,166.0,70.86106123958348
Alectinib,199.1,173.0,147.5692718691801
missingindicator_Albumina_sum,200.5,208.0,168.7147000115876
Potasio_quartile1,200.8,173.0,93.59358952406944
missingindicator_Albumina_skewness,200.9,216.0,163.10024524812954
Carboplatino,201.9,198.5,147.7013540899338
Plaquetas_quartile3,202.0,212.5,110.82598973165094
missingindicator_Hemoglobina_rms,203.2,216.5,84.14606348487135
Creatinina_iqr,203.3,234.5,98.87977548518201
Bilirrubina total_median,203.4,197.5,55.18550534334174
missingindicator_Calcio_quartile1,203.4,203.5,131.11918242576104
Urea_initial,204.2,228.0,99.90175173639349
Sodio_skewness,204.4,232.5,91.05624635355885
NºLineas,207.8,171.0,160.2534243003874
Calcio_mean,208.2,132.5,112.36885689549396
GPT_initial,208.6,248.0,122.98227514564854
CAneuroendocrino,209.2,202.0,103.88243354869965
missingindicator_Neutrófilos_kurtosis,211.8,174.5,114.73691646545153
GOT_min,211.9,146.0,132.8950337672556
missingindicator_Neutrófilos_mean,211.9,154.5,122.33515439153211
Pemetrexed,212.4,204.0,134.82299507131563
Leucocitos_iqr,214.6,241.0,143.379356952108
GOT_skewness,216.8,216.5,68.26389968350767
missingindicator_Fosfatasa Alcalina_initial,217.3,195.0,83.92860060789766
missingindicator_Linea1Vinorelbina,218.2,169.5,97.89770170948857
missingindicator_Sodio_iqr,219.7,123.0,166.0542381271854
Urea_std,219.9,225.5,85.94236440778202
Traqueostomía,221.7,133.5,192.83985583898365
missingindicator_Hemoglobina_mean,222.0,145.5,170.88709723089102
missingindicator_Linea1Cisplatino,224.0,182.5,80.05997751685919
Artropatía,224.3,208.5,157.28385168223724
Plaquetas_homogeneous,224.4,243.0,143.734616568174
GPT_mean,225.6,200.5,102.77373205250454
Pembrolizumab,226.3,201.5,139.3169408219977
missingindicator_Neutrófilos_quartile3,226.7,209.0,127.46846668882466
missingindicator_Hemoglobina_iqr,228.0,239.0,139.16321353001302
Cisplatino,228.5,223.0,150.18072446222916
Adenocarcinoma,228.9,307.5,151.2530660846252
missingindicator_Bilirrubina total_initial,229.7,173.0,129.01011588243767
Erlotinib,229.8,176.5,174.8426721369815
Albumina_std,230.3,205.0,117.93222629968452
missingindicator_Linfocitos_initial,230.7,221.0,157.132460045657
Albumina_quartile1,231.1,211.0,127.75715244165393
missingindicator_Leucocitos_sum,231.2,146.0,132.1959152167721
missingindicator_Leucocitos_median,232.1,240.5,113.63313777239455
missingindicator_Urea_skewness,232.8,218.5,145.28372241927175
Epidermoide,233.8,256.5,135.29360664865135
Urea_homogeneous,234.4,258.5,133.61826222489202
missingindicator_Calcio_rms,234.9,226.5,171.59163732536618
missingindicator_Albumina_min,235.0,258.0,169.74628125528994
DosisRT,235.2,208.5,170.85186566145538
missingindicator_Creatinina_iqr,235.4,166.0,169.3742601459856
Neutrófilos_homogeneous,235.9,240.5,171.1341286827382
Docetaxel,239.8,245.0,115.67869293867389
TP (s)_median,240.4,249.0,112.88330257394138
CASNC,240.6,161.0,169.13261069350287
missingindicator_Linea1Atezo,240.7,197.0,100.30857391070816
Sodio_homogeneous,240.9,234.0,119.58883727171195
missingindicator_Leucocitos_iqr,241.6,191.0,151.4517745026449
Calcio_sum,241.8,232.5,94.01999787279298
missingindicator_Creatinina_median,243.3,186.5,180.7362996190859
missingindicator_Urea_min,243.3,241.5,123.75302016516608
CATiroides,244.1,201.5,161.45615503906933
Fosfatasa Alcalina_std,245.0,262.0,64.7286644385623
Neutrófilos_mean,245.2,255.0,131.8520382853447
missingindicator_TTPa (s)_initial,246.0,233.0,166.32438185665984
missingindicator_Calcio_max,246.1,238.5,179.74506947340726
LES,246.4,206.0,158.28910259395624
Creatinina_min,246.6,267.0,116.92493318364565
missingindicator_Potasio_sum,247.6,249.0,128.97069434565356
missingindicator_Glucosa_quartile1,247.8,200.0,157.23981684039194
missingindicator_Calcio_kurtosis,248.0,237.0,126.92596267115724
missingindicator_Calcio_std,248.2,253.5,155.72141792316174
missingindicator_Albumina_std,248.9,247.0,205.89970859619982
missingindicator_TP (s)_initial,249.2,210.5,170.41173668500653
missingindicator_Creatinina_max,250.7,244.0,132.7712694825202
missingindicator_Potasio_std,250.9,224.0,175.8314249501493
missingindicator_Urea_std,250.9,244.5,130.89419391248796
Linea1Nivo,250.9,197.5,206.31211791845868
OtrosFarmacos,251.8,268.0,142.13570979876945
missingindicator_Neutrófilos_quartile1,252.0,243.0,105.79603017126871
missingindicator_Calcio_mean,253.0,252.5,161.23027011079526
NºLineasIV,254.1,236.5,200.76426474848554
missingindicator_GGT_std,254.2,247.5,169.39291602661547
GPT_median,254.4,267.5,95.7373490336974
missingindicator_Creatinina_quartile1,255.5,219.5,140.0694470610918
NºLineasVO,256.0,274.5,140.78494237666186
