feature,mean_pos,median_pos,std_pos
Linfocitos_std,23.3,22.0,4.450842616853577
Linfocitos_max,24.1,23.0,4.7
Leucocitos_skewness,36.4,12.5,67.76901947055158
missingindicator_Bilirrubina total_skewness,37.3,37.5,6.694027188471825
Linfocitos_quartile1,43.1,20.5,66.3482479045227
TTPa (s)_max,51.2,53.0,6.352952069707436
TP (s)_rms,57.9,56.5,4.253234063627347
TP (s)_std,59.6,59.0,3.49857113690718
TP (s)_mean,60.7,61.0,3.4655446902326914
missingindicator_GGT_quartile1,63.7,61.0,22.96976273277545
Glucosa_median,67.1,70.0,6.847627326307997
TTPa (s)_iqr,73.3,74.0,3.579106033634656
TTPa (s)_min,76.1,54.0,75.91106638692412
TP (s)_median,84.1,60.0,72.70825262650726
Urea_median,84.5,85.0,3.8794329482541645
missingindicator_Plaquetas_initial,88.7,10.0,124.10161159308127
Glucosa_min,91.6,72.0,62.90182827231654
TTPa (s)_quartile3,95.4,75.5,61.22940470068283
Linfocitos_sum,96.2,24.5,114.43321196226209
missingindicator_Bilirrubina total_kurtosis,100.5,39.5,127.78908404085225
Urea_max,102.5,86.5,52.692029757829594
missingindicator_Calcio_initial,103.6,3.0,204.6094816962303
missingindicator_Bilirrubina total_quartile3,104.0,37.0,136.33194783322068
TP (s)_quartile3,104.4,58.0,91.31177361107383
missingindicator_GGT_rms,107.2,51.0,156.06908726586443
TTPa (s)_mean,107.6,53.0,110.14735584661122
Urea_quartile1,107.9,85.0,66.06125944909013
Glucosa_max,110.8,71.5,90.120807808186
TP (s)_max,115.9,62.5,110.28186614307903
Glucosa_skewness,118.2,90.5,91.1809190565658
Sodio_quartile1,118.4,118.5,2.973213749463701
Linfocitos_quartile3,120.3,24.0,147.64284608473244
missingindicator_Fosfatasa Alcalina_median,122.1,48.0,122.63641384189283
Creatinina_max,122.3,104.0,59.050910238539075
Plaquetas_std,122.8,19.5,133.97969995488123
Plaquetas_quartile1,129.6,17.5,142.07688059638696
Calcio_median,129.6,132.0,7.863841300534999
TTPa (s)_homogeneous,130.1,55.5,152.0989480568488
missingindicator_Sodio_initial,131.7,4.5,199.35297840764758
Potasio_skewness,132.0,136.0,10.099504938362077
missingindicator_Bilirrubina total_min,136.0,41.5,158.828838691215
TTPa (s)_rms,139.0,74.0,104.47392019063896
missingindicator_GGT_skewness,139.6,84.0,112.19108699001004
Creatinina_skewness,143.2,102.0,90.84910566428269
missingindicator_Albumina_rms,144.7,30.5,185.023268806926
missingindicator_Fosfatasa Alcalina_rms,147.2,44.0,169.03715567886252
missingindicator_Hemoglobina_initial,148.4,12.0,183.935967118995
Calcio_min,148.5,134.0,46.11127844681819
GOT_sum,148.9,149.5,4.678675026115834
GOT_std,149.5,150.5,5.296225070746145
Plaquetas_rms,152.7,127.5,143.80059109753338
missingindicator_LDH_kurtosis,153.4,28.0,175.5210528683098
missingindicator_Glucosa_initial,153.7,6.5,190.25984862813277
missingindicator_Fosfatasa Alcalina_min,154.0,69.0,149.8646055611531
Plaquetas_skewness,154.5,128.0,143.5473789381053
Sodio_max,156.8,121.0,110.81859049816507
missingindicator_GGT_std,157.0,67.5,184.6656437998146
missingindicator_Bilirrubina total_rms,157.1,39.5,187.56516201043306
GPT_quartile1,163.9,167.0,9.060353193998566
missingindicator_LDH_mean,164.4,23.5,223.7535251118963
EnfCerebroVascular,166.2,163.5,53.98296027451625
missingindicator_Urea_initial,166.4,126.0,171.53845050017213
